# epoch model 
2452179.969622 180.150327 
2452180.069622 198.515189 
2452180.169622 201.063570 
2452180.269622 187.592431 
2452180.369622 159.175071 
2452180.469622 118.075611 
2452180.569622 67.568607 
2452180.669622 11.678147 
2452180.769622 -45.142756 
2452180.869622 -98.366959 
2452180.969622 -143.753883 
2452181.069622 -177.687373 
2452181.169622 -197.463817 
2452181.269622 -201.507547 
2452181.369622 -189.496384 
2452181.469622 -162.387304 
2452181.569622 -122.340193 
2452181.669622 -72.545761 
2452181.769622 -16.971326 
2452181.869622 39.955282 
2452181.969622 93.698496 
2452182.069622 139.976385 
2452182.169622 175.101809 
2452182.269622 196.276188 
2452182.369622 201.812476 
2452182.469622 191.269577 
2452182.569622 165.487483 
2452182.669622 126.520356 
2452182.769622 77.472857 
2452182.869622 22.252793 
2452182.969622 -34.740237 
2452183.069622 -88.965377 
2452183.169622 -136.102298 
2452183.269622 -172.395418 
2452183.369622 -194.953121 
2452183.469622 -201.978148 
2452183.569622 -192.910787 
2452183.669622 -168.473471 
2452183.769622 -130.613215 
2452183.869622 -82.346494 
2452183.969622 -27.518906 
2452184.069622 29.501220 
2452184.169622 84.170869 
2452184.269622 132.134296 
2452184.369622 169.570068 
2452184.469622 193.495530 
2452184.569622 202.004448 
2452184.669622 194.418882 
2452184.769622 171.343205 
2452184.869622 134.615946 
2452184.969622 87.163308 
2452185.069622 32.766030 
2452185.169622 -24.241847 
2452185.269622 -79.318280 
2452185.369622 -128.075117 
2452185.469622 -166.627708 
2452185.569622 -191.904420 
2452185.669622 -201.891357 
2452185.769622 -195.792821 
2452185.869622 -174.094706 
2452185.969622 -138.525787 
2452186.069622 -91.919977 
2452186.169622 -37.990543 
2452186.269622 18.965745 
2452186.369622 74.410959 
2452186.469622 123.927560 
2452186.569622 163.570370 
2452186.669622 190.180889 
2452186.769622 201.638954 
2452186.869622 197.031656 
2452186.969622 176.726076 
2452187.069622 142.340040 
2452187.169622 96.613217 
2452187.269622 43.188842 
2452187.369622 -13.676557 
2452187.469622 -69.452291 
2452187.569622 -119.694490 
2452187.669622 -160.400161 
2452187.769622 -188.326126 
2452187.869622 -201.247412 
2452187.969622 -198.134531 
2452188.069622 -179.235499 
2452188.169622 -146.056074 
2452188.269622 -101.239791 
2452188.369622 -48.357339 
