# time Tc_folded Tref_folded model model_err 
2294.422180 0.000000 0.000000    -0.002210     0.002213 
2294.422462 0.000000 0.000000    -0.002211     0.002200 
2294.422745 0.000000 0.000000    -0.002212     0.002188 
2294.423028 0.000000 0.000000    -0.002212     0.002176 
2294.423310 0.000000 0.000000    -0.002213     0.002163 
2294.423593 0.000000 0.000000    -0.002214     0.002151 
2294.423876 0.000000 0.000000    -0.002214     0.002139 
2294.424158 0.000000 0.000000    -0.002215     0.002127 
2294.424441 0.000000 0.000000    -0.002216     0.002114 
2294.424724 0.000000 0.000000    -0.002216     0.002102 
2294.425006 0.000000 0.000000    -0.002217     0.002090 
2294.425289 0.000000 0.000000    -0.002217     0.002078 
2294.425572 0.000000 0.000000    -0.002218     0.002065 
2294.425854 0.000000 0.000000    -0.002219     0.002053 
2294.426137 0.000000 0.000000    -0.002219     0.002041 
2294.426419 0.000000 0.000000    -0.002220     0.002029 
2294.426702 0.000000 0.000000    -0.002220     0.002016 
2294.426985 0.000000 0.000000    -0.002221     0.002004 
2294.427267 0.000000 0.000000    -0.002221     0.001992 
2294.427550 0.000000 0.000000    -0.002222     0.001980 
2294.427833 0.000000 0.000000    -0.002222     0.001968 
2294.428115 0.000000 0.000000    -0.002223     0.001956 
2294.428398 0.000000 0.000000    -0.002223     0.001944 
2294.428681 0.000000 0.000000    -0.002224     0.001931 
2294.428963 0.000000 0.000000    -0.002224     0.001919 
2294.429246 0.000000 0.000000    -0.002225     0.001907 
2294.429529 0.000000 0.000000    -0.002225     0.001895 
2294.429811 0.000000 0.000000    -0.002226     0.001883 
2294.430094 0.000000 0.000000    -0.002226     0.001871 
2294.430377 0.000000 0.000000    -0.002226     0.001859 
2294.430659 0.000000 0.000000    -0.002227     0.001847 
2294.430942 0.000000 0.000000    -0.002227     0.001835 
2294.431225 0.000000 0.000000    -0.002228     0.001823 
2294.431507 0.000000 0.000000    -0.002228     0.001811 
2294.431790 0.000000 0.000000    -0.002228     0.001799 
