# time model 
1648.201421 0.999999 
1648.204894 0.999999 
1648.208366 0.999999 
1648.211838 0.999999 
1648.215310 0.999999 
1648.218783 0.999999 
1648.222255 0.999999 
1648.225727 0.999999 
1648.229199 0.999999 
1648.232671 0.999999 
1648.236144 0.999999 
1648.239616 0.999999 
1648.243088 0.999999 
1648.246560 0.999999 
1648.250033 0.999999 
1648.253505 0.999999 
1648.256977 0.999999 
1648.260449 0.999999 
1648.263921 0.999999 
1648.267394 0.999999 
1648.270866 0.999999 
1648.274338 0.999999 
1648.277810 0.999999 
1648.281283 0.999999 
1648.284755 0.999999 
1648.288227 0.999999 
1648.291699 0.999999 
1648.295171 0.999999 
1648.298644 0.999999 
1648.302116 0.999999 
1648.305588 0.999999 
1648.309060 0.999999 
1648.312533 0.999999 
1648.316005 0.999999 
1648.319477 0.999999 
1648.322949 0.999999 
1648.326421 0.999999 
1648.329894 0.999999 
1648.333366 0.999999 
1648.336838 0.999999 
1648.340310 0.999999 
1648.343783 0.999999 
1648.347255 0.999999 
1648.350727 0.999999 
1648.354199 0.999999 
1648.357671 0.999999 
1648.361144 0.999999 
1648.364616 0.999999 
1648.368088 0.999999 
1648.371560 0.999999 
1648.375033 0.999999 
1648.378505 0.999999 
1648.381977 0.999999 
1648.385449 0.999999 
1648.388921 0.999999 
1648.392394 0.999999 
1648.395866 0.999999 
1648.399338 0.999999 
1648.402810 0.999999 
1648.406283 0.999999 
1648.409755 0.999999 
1648.413227 0.999999 
1648.416699 0.999999 
1648.420171 0.999999 
1648.423644 0.999999 
1648.427116 0.999999 
1648.430588 0.999999 
1648.434060 0.999999 
1648.437533 0.999999 
1648.441005 0.999999 
1648.444477 0.999999 
1648.447949 0.999999 
1648.451421 0.999999 
1648.454894 0.999999 
1648.458366 0.999999 
1648.461838 0.999999 
1648.465310 0.999999 
1648.468783 0.999999 
1648.472255 0.999999 
1648.475727 0.999999 
1648.479199 0.999999 
1648.482671 0.999999 
1648.486144 0.999999 
1648.489616 0.999999 
1648.493088 0.999999 
1648.496560 0.999999 
1648.500033 0.999999 
1648.503505 0.999999 
1648.506977 0.999999 
1648.510449 0.999999 
1648.513921 0.999999 
1648.517394 0.999999 
1648.520866 0.999999 
1648.524338 0.999999 
1648.527810 0.999999 
1648.531283 0.999999 
1648.534755 0.999999 
1648.538227 0.999999 
1648.541699 0.999999 
1648.545171 0.999999 
1648.548644 0.999999 
1648.552116 0.999999 
1648.555588 0.999999 
1648.559060 0.999999 
1648.562533 0.999999 
1648.566005 0.999999 
1648.569477 0.999999 
1648.572949 0.999999 
1648.576421 0.999999 
1648.579894 0.999999 
1648.583366 0.999999 
1648.586838 0.999999 
1648.590310 0.999999 
1648.593783 0.999999 
1648.597255 0.999999 
1648.600727 0.999999 
1648.604199 0.999999 
1648.607671 0.999999 
1648.611144 0.999999 
1648.614616 0.999999 
1648.618088 0.999999 
1648.621560 0.999999 
1648.625033 0.999999 
1648.628505 0.999999 
1648.631977 0.999999 
1648.635449 0.999999 
1648.638921 0.999999 
1648.642394 0.999999 
1648.645866 0.999999 
1648.649338 0.999999 
1648.652810 0.999999 
1648.656283 0.999999 
1648.659755 0.999999 
1648.663227 0.999999 
1648.666699 0.999999 
