# time model 
2338.340752 1.001313 
2338.340944 1.001316 
2338.341136 1.001318 
2338.341327 1.001321 
2338.341519 1.001324 
2338.341710 1.001327 
2338.341902 1.001329 
2338.342093 1.001332 
2338.342285 1.001335 
2338.342476 1.001338 
2338.342668 1.001340 
2338.342859 1.001343 
2338.343051 1.001346 
2338.343242 1.001348 
2338.343434 1.001351 
2338.343625 1.001354 
2338.343817 1.001357 
2338.344008 1.001359 
2338.344200 1.001362 
2338.344391 1.001365 
2338.344583 1.001368 
2338.344774 1.001370 
2338.344966 1.001373 
2338.345157 1.001376 
2338.345349 1.001379 
2338.345540 1.001381 
2338.345732 1.001384 
2338.345923 1.001387 
2338.346115 1.001390 
2338.346306 1.001392 
2338.346498 1.001395 
2338.346689 1.001398 
2338.346881 1.001401 
2338.347072 1.001404 
2338.347264 1.001406 
2338.347455 1.001409 
2338.347647 1.001412 
2338.347838 1.001415 
2338.348030 1.001417 
2338.348221 1.001420 
2338.348413 1.001423 
2338.348604 1.001426 
2338.348796 1.001429 
2338.348987 1.001431 
2338.349179 1.001434 
2338.349370 1.001437 
2338.349562 1.001440 
2338.349753 1.001442 
2338.349945 1.001445 
2338.350136 1.001448 
2338.350328 1.001451 
2338.350519 1.001454 
2338.350711 1.001456 
2338.350902 1.001459 
2338.351094 1.001462 
2338.351285 1.001465 
2338.351477 1.001468 
2338.351668 1.001470 
2338.351860 1.001473 
2338.352051 1.001476 
2338.352243 1.001479 
2338.352434 1.001482 
2338.352626 1.001485 
2338.352817 1.001487 
2338.353009 1.001490 
2338.353200 1.001493 
2338.353392 1.001496 
2338.353583 1.001499 
2338.353775 1.001501 
2338.353966 1.001504 
2338.354158 1.001507 
2338.354349 1.001510 
2338.354541 1.001513 
2338.354732 1.001516 
2338.354924 1.001518 
2338.355115 1.001521 
2338.355307 1.001524 
2338.355498 1.001527 
2338.355690 1.001530 
2338.355881 1.001533 
2338.356073 1.001535 
2338.356264 1.001538 
2338.356456 1.001541 
2338.356647 1.001544 
2338.356839 1.001547 
2338.357030 1.001550 
2338.357222 1.001553 
2338.357413 1.001555 
2338.357605 1.001558 
2338.357796 1.001561 
2338.357988 1.001564 
2338.358179 1.001567 
2338.358371 1.001570 
2338.358562 1.001573 
2338.358754 1.001575 
2338.358945 1.001578 
2338.359137 1.001581 
2338.359328 1.001584 
2338.359520 1.001587 
2338.359711 1.001590 
2338.359903 1.001593 
2338.360094 1.001596 
2338.360286 1.001598 
2338.360477 1.001601 
2338.360669 1.001604 
2338.360860 1.001607 
2338.361052 1.001610 
2338.361243 1.001613 
2338.361435 1.001616 
2338.361626 1.001619 
2338.361818 1.001622 
2338.362009 1.001624 
2338.362201 1.001627 
2338.362392 1.001630 
2338.362584 1.001633 
2338.362775 1.001636 
2338.362967 1.001639 
2338.363158 1.001642 
2338.363350 1.001645 
2338.363541 1.001648 
2338.363733 1.001651 
2338.363924 1.001653 
2338.364116 1.001656 
2338.364307 1.001659 
2338.364499 1.001662 
2338.364690 1.001665 
2338.364882 1.001668 
2338.365073 1.001671 
2338.365265 1.001674 
2338.365456 1.001677 
2338.365648 1.001680 
2338.365839 1.001683 
2338.366031 1.001686 
2338.366222 1.001689 
2338.366414 1.001691 
2338.366605 1.001694 
2338.366797 1.001697 
2338.366988 1.001700 
2338.367180 1.001703 
2338.367371 1.001706 
2338.367563 1.001709 
2338.367754 1.001712 
2338.367946 1.001715 
2338.368137 1.001718 
2338.368329 1.001721 
2338.368520 1.001724 
2338.368712 1.001727 
2338.368903 1.001730 
2338.369095 1.001733 
2338.369286 1.001736 
2338.369478 1.001739 
2338.369669 1.001742 
2338.369861 1.001745 
2338.370052 1.001748 
2338.370244 1.001750 
2338.370435 1.001753 
2338.370627 1.001756 
2338.370818 1.001759 
2338.371010 1.001762 
2338.371201 1.001765 
2338.371393 1.001768 
2338.371584 1.001771 
2338.371776 1.001774 
2338.371968 1.001777 
2338.372159 1.001780 
2338.372351 1.001783 
2338.372542 1.001786 
2338.372734 1.001789 
2338.372925 1.001792 
2338.373117 1.001795 
2338.373308 1.001798 
2338.373500 1.001801 
2338.373691 1.001804 
2338.373883 1.001807 
2338.374074 1.001810 
2338.374266 1.001813 
2338.374457 1.001816 
2338.374649 1.001819 
2338.374840 1.001822 
2338.375032 1.001825 
2338.375223 1.001828 
2338.375415 1.001831 
2338.375606 1.001834 
2338.375798 1.001837 
2338.375989 1.001840 
2338.376181 1.001843 
2338.376372 1.001846 
2338.376564 1.001849 
2338.376755 1.001852 
2338.376947 1.001855 
2338.377138 1.001858 
2338.377330 1.001861 
2338.377521 1.001864 
2338.377713 1.001867 
2338.377904 1.001870 
2338.378096 1.001873 
2338.378287 1.001876 
2338.378479 1.001879 
2338.378670 1.001882 
2338.378862 1.001885 
2338.379053 1.001888 
2338.379245 1.001891 
2338.379436 1.001894 
2338.379628 1.001897 
2338.379819 1.001900 
2338.380011 1.001903 
2338.380202 1.001906 
2338.380394 1.001909 
2338.380585 1.001912 
2338.380777 1.001915 
2338.380968 1.001919 
2338.381160 1.001922 
2338.381351 1.001925 
2338.381543 1.001928 
2338.381734 1.001931 
2338.381926 1.001934 
2338.382117 1.001937 
2338.382309 1.001940 
2338.382500 1.001943 
2338.382692 1.001946 
2338.382883 1.001949 
2338.383075 1.001952 
2338.383266 1.001955 
2338.383458 1.001958 
2338.383649 1.001961 
2338.383841 1.001964 
2338.384032 1.001967 
2338.384224 1.001970 
2338.384415 1.001973 
2338.384607 1.001976 
2338.384798 1.001979 
2338.384990 1.001981 
2338.385181 1.001984 
2338.385373 1.001987 
2338.385564 1.001990 
2338.385756 1.001993 
2338.385947 1.001996 
2338.386139 1.001999 
2338.386330 1.002002 
2338.386522 1.002005 
2338.386713 1.002008 
2338.386905 1.002011 
2338.387096 1.002014 
2338.387288 1.002017 
2338.387479 1.002020 
2338.387671 1.002023 
2338.387862 1.002026 
2338.388054 1.002029 
2338.388245 1.002032 
2338.388437 1.002034 
2338.388628 1.002037 
2338.388820 1.002040 
2338.389011 1.002043 
2338.389203 1.002046 
2338.389394 1.002049 
2338.389586 1.002052 
2338.389777 1.002055 
2338.389969 1.002058 
2338.390160 1.002060 
2338.390352 1.002063 
2338.390543 1.002066 
2338.390735 1.002069 
2338.390926 1.002072 
2338.391118 1.002075 
2338.391309 1.002077 
2338.391501 1.002080 
2338.391692 1.002083 
2338.391884 1.002086 
2338.392075 1.002089 
2338.392267 1.002092 
2338.392458 1.002094 
2338.392650 1.002097 
2338.392841 1.002100 
2338.393033 1.002103 
2338.393224 1.002105 
2338.393416 1.002108 
2338.393607 1.002111 
2338.393799 1.002114 
2338.393990 1.002117 
2338.394182 1.002119 
2338.394373 1.002122 
2338.394565 1.002125 
2338.394756 1.002127 
2338.394948 1.002130 
2338.395139 1.002133 
2338.395331 1.002136 
2338.395522 1.002138 
2338.395714 1.002141 
2338.395905 1.002144 
2338.396097 1.002146 
2338.396288 1.002149 
2338.396480 1.002152 
2338.396671 1.002154 
2338.396863 1.002157 
2338.397054 1.002160 
2338.397246 1.002162 
2338.397437 1.002165 
2338.397629 1.002168 
2338.397820 1.002170 
2338.398012 1.002173 
2338.398203 1.002176 
2338.398395 1.002178 
2338.398586 1.002181 
2338.398778 1.002183 
2338.398969 1.002186 
2338.399161 1.002189 
2338.399352 1.002191 
2338.399544 1.002194 
2338.399735 1.002196 
2338.399927 1.002199 
2338.400118 1.002202 
2338.400310 1.002204 
2338.400501 1.002207 
2338.400693 1.002209 
2338.400884 1.002212 
2338.401076 1.002214 
2338.401267 1.002217 
2338.401459 1.002220 
2338.401650 1.002222 
2338.401842 1.002225 
2338.402033 1.002227 
2338.402225 1.002230 
2338.402416 1.002232 
2338.402608 1.002235 
2338.402800 1.002237 
2338.402991 1.002240 
2338.403183 1.002242 
2338.403374 1.002245 
2338.403566 1.002247 
2338.403757 1.002250 
2338.403949 1.002252 
2338.404140 1.002255 
2338.404332 1.002257 
2338.404523 1.002260 
2338.404715 1.002262 
2338.404906 1.002265 
2338.405098 1.002267 
2338.405289 1.002270 
2338.405481 1.002272 
2338.405672 1.002275 
2338.405864 1.002277 
2338.406055 1.002280 
2338.406247 1.002282 
2338.406438 1.002285 
2338.406630 1.002288 
2338.406821 1.002290 
2338.407013 1.002293 
2338.407204 1.002295 
2338.407396 1.002298 
2338.407587 1.002300 
2338.407779 1.002303 
2338.407970 1.002305 
2338.408162 1.002308 
2338.408353 1.002310 
2338.408545 1.002313 
2338.408736 1.002315 
2338.408928 1.002318 
2338.409119 1.002320 
2338.409311 1.002323 
2338.409502 1.002325 
2338.409694 1.002328 
2338.409885 1.002330 
2338.410077 1.002333 
2338.410268 1.002336 
2338.410460 1.002338 
2338.410651 1.002341 
2338.410843 1.002343 
2338.411034 1.002346 
2338.411226 1.002348 
2338.411417 1.002351 
