# time model 
2294.422180 0.999697 
2294.422462 0.999696 
2294.422745 0.999695 
2294.423028 0.999695 
2294.423310 0.999694 
2294.423593 0.999693 
2294.423876 0.999693 
2294.424158 0.999692 
2294.424441 0.999691 
2294.424724 0.999691 
2294.425006 0.999690 
2294.425289 0.999689 
2294.425572 0.999689 
2294.425854 0.999688 
2294.426137 0.999688 
2294.426419 0.999687 
2294.426702 0.999687 
2294.426985 0.999686 
2294.427267 0.999685 
2294.427550 0.999685 
2294.427833 0.999684 
2294.428115 0.999684 
2294.428398 0.999683 
2294.428681 0.999683 
2294.428963 0.999682 
2294.429246 0.999682 
2294.429529 0.999682 
2294.429811 0.999681 
2294.430094 0.999681 
2294.430377 0.999680 
2294.430659 0.999680 
2294.430942 0.999679 
2294.431225 0.999679 
2294.431507 0.999679 
2294.431790 0.999678 
2294.432073 0.999678 
2294.432355 0.999678 
2294.432638 0.999677 
2294.432921 0.999677 
2294.433203 0.999677 
2294.433486 0.999676 
2294.433769 0.999676 
2294.434051 0.999676 
2294.434334 0.999676 
2294.434617 0.999675 
2294.434899 0.999675 
2294.435182 0.999675 
2294.435465 0.999675 
2294.435747 0.999674 
2294.436030 0.999674 
2294.436313 0.999674 
2294.436595 0.999674 
2294.436878 0.999674 
2294.437161 0.999674 
2294.437443 0.999674 
2294.437726 0.999673 
2294.438009 0.999673 
2294.438291 0.999673 
2294.438574 0.999673 
2294.438857 0.999673 
2294.439139 0.999673 
2294.439422 0.999673 
2294.439705 0.999673 
2294.439987 0.999673 
2294.440270 0.999673 
2294.440552 0.999673 
2294.440835 0.999673 
2294.441118 0.999673 
2294.441400 0.999673 
2294.441683 0.999673 
2294.441966 0.999673 
2294.442248 0.999673 
2294.442531 0.999673 
2294.442814 0.999673 
2294.443096 0.999674 
2294.443379 0.999674 
2294.443662 0.999674 
2294.443944 0.999674 
2294.444227 0.999674 
2294.444510 0.999674 
2294.444792 0.999675 
2294.445075 0.999675 
2294.445358 0.999675 
2294.445640 0.999675 
2294.445923 0.999676 
2294.446206 0.999676 
2294.446488 0.999676 
2294.446771 0.999677 
2294.447054 0.999677 
2294.447336 0.999677 
2294.447619 0.999678 
2294.447902 0.999678 
2294.448184 0.999678 
2294.448467 0.999679 
2294.448750 0.999679 
2294.449032 0.999680 
2294.449315 0.999680 
2294.449598 0.999681 
2294.449880 0.999681 
2294.450163 0.999682 
2294.450446 0.999682 
2294.450728 0.999683 
2294.451011 0.999684 
2294.451294 0.999684 
2294.451576 0.999685 
2294.451859 0.999686 
2294.452142 0.999687 
2294.452424 0.999688 
2294.452707 0.999689 
2294.452990 0.999690 
2294.453272 0.999691 
2294.453555 0.999692 
2294.453838 0.999694 
2294.454120 0.999695 
2294.454403 0.999696 
2294.454685 0.999698 
2294.454968 0.999699 
2294.455251 0.999701 
2294.455533 0.999703 
2294.455816 0.999704 
2294.456099 0.999706 
2294.456381 0.999708 
2294.456664 0.999710 
2294.456947 0.999712 
2294.457229 0.999714 
2294.457512 0.999717 
2294.457795 0.999719 
2294.458077 0.999721 
2294.458360 0.999724 
2294.458643 0.999726 
2294.458925 0.999728 
2294.459208 0.999731 
2294.459491 0.999734 
2294.459773 0.999736 
2294.460056 0.999739 
2294.460339 0.999742 
2294.460621 0.999744 
2294.460904 0.999747 
