# time model 
2371.445456 0.992323 
2371.445684 0.992320 
2371.445911 0.992318 
2371.446138 0.992316 
2371.446365 0.992313 
2371.446593 0.992311 
2371.446820 0.992309 
2371.447047 0.992307 
2371.447274 0.992305 
2371.447501 0.992302 
2371.447729 0.992300 
2371.447956 0.992298 
2371.448183 0.992296 
2371.448410 0.992294 
2371.448638 0.992292 
2371.448865 0.992290 
2371.449092 0.992288 
2371.449319 0.992286 
2371.449547 0.992284 
2371.449774 0.992282 
2371.450001 0.992281 
2371.450228 0.992279 
2371.450455 0.992277 
2371.450683 0.992275 
2371.450910 0.992274 
2371.451137 0.992272 
2371.451364 0.992270 
2371.451592 0.992269 
2371.451819 0.992267 
2371.452046 0.992266 
2371.452273 0.992264 
2371.452501 0.992263 
2371.452728 0.992261 
2371.452955 0.992260 
2371.453182 0.992259 
2371.453410 0.992257 
2371.453637 0.992256 
2371.453864 0.992255 
2371.454091 0.992253 
2371.454318 0.992252 
2371.454546 0.992251 
2371.454773 0.992250 
2371.455000 0.992249 
2371.455227 0.992247 
2371.455455 0.992246 
2371.455682 0.992245 
2371.455909 0.992244 
2371.456136 0.992243 
2371.456364 0.992242 
2371.456591 0.992241 
2371.456818 0.992241 
2371.457045 0.992240 
2371.457272 0.992239 
2371.457500 0.992238 
2371.457727 0.992237 
2371.457954 0.992236 
2371.458181 0.992236 
2371.458409 0.992235 
2371.458636 0.992234 
2371.458863 0.992234 
2371.459090 0.992233 
2371.459318 0.992233 
2371.459545 0.992232 
2371.459772 0.992232 
2371.459999 0.992231 
2371.460226 0.992231 
2371.460454 0.992230 
2371.460681 0.992230 
2371.460908 0.992229 
2371.461135 0.992229 
2371.461363 0.992229 
2371.461590 0.992229 
2371.461817 0.992228 
2371.462044 0.992228 
2371.462272 0.992228 
2371.462499 0.992228 
2371.462726 0.992228 
2371.462953 0.992228 
2371.463180 0.992228 
2371.463408 0.992228 
2371.463635 0.992228 
2371.463862 0.992228 
2371.464089 0.992228 
2371.464317 0.992228 
2371.464544 0.992228 
2371.464771 0.992228 
2371.464998 0.992228 
2371.465226 0.992228 
2371.465453 0.992229 
2371.465680 0.992229 
2371.465907 0.992229 
2371.466134 0.992230 
2371.466362 0.992230 
2371.466589 0.992230 
2371.466816 0.992231 
2371.467043 0.992231 
2371.467271 0.992232 
2371.467498 0.992232 
2371.467725 0.992233 
2371.467952 0.992233 
2371.468180 0.992234 
2371.468407 0.992234 
2371.468634 0.992235 
2371.468861 0.992236 
2371.469089 0.992237 
2371.469316 0.992237 
2371.469543 0.992238 
2371.469770 0.992239 
2371.469997 0.992240 
2371.470225 0.992241 
2371.470452 0.992241 
2371.470679 0.992242 
2371.470906 0.992243 
2371.471134 0.992244 
2371.471361 0.992245 
2371.471588 0.992246 
2371.471815 0.992247 
2371.472043 0.992249 
2371.472270 0.992250 
2371.472497 0.992251 
2371.472724 0.992252 
2371.472951 0.992253 
2371.473179 0.992255 
2371.473406 0.992256 
2371.473633 0.992257 
2371.473860 0.992259 
2371.474088 0.992260 
2371.474315 0.992261 
2371.474542 0.992263 
2371.474769 0.992264 
2371.474997 0.992266 
2371.475224 0.992267 
2371.475451 0.992269 
2371.475678 0.992271 
2371.475905 0.992272 
2371.476133 0.992274 
2371.476360 0.992276 
2371.476587 0.992277 
2371.476814 0.992279 
2371.477042 0.992281 
2371.477269 0.992283 
2371.477496 0.992284 
2371.477723 0.992286 
2371.477951 0.992288 
2371.478178 0.992290 
2371.478405 0.992292 
2371.478632 0.992294 
2371.478859 0.992296 
2371.479087 0.992298 
2371.479314 0.992300 
2371.479541 0.992302 
2371.479768 0.992305 
2371.479996 0.992307 
2371.480223 0.992309 
2371.480450 0.992311 
2371.480677 0.992314 
2371.480905 0.992316 
2371.481132 0.992318 
2371.481359 0.992321 
