# epoch model 
2453597.945326 197.862936 
2453598.045326 176.421183 
2453598.145326 140.866248 
2453598.245326 94.042423 
2453598.345326 39.695478 
2453598.445326 -17.826991 
2453598.545326 -73.923352 
2453598.645326 -124.106060 
2453598.745326 -164.360643 
2453598.845326 -191.466853 
2453598.945326 -203.256271 
2453599.045326 -198.785778 
2453599.145326 -178.413000 
2453599.245326 -143.767701 
2453599.345326 -97.621403 
2453599.445326 -43.665677 
2453599.545326 13.783177 
2453599.645326 70.129416 
2453599.745326 120.865506 
2453599.845326 161.932707 
2453599.945326 190.045761 
2453600.045326 202.955707 
2453600.145326 199.629786 
2453600.245326 180.334063 
2453600.345326 146.612138 
2453600.445326 101.161668 
2453600.545326 47.618559 
2453600.645326 -9.733897 
2453600.745326 -66.307669 
2453600.845326 -117.577020 
2453600.945326 -159.440551 
2453601.045326 -188.549302 
2453601.145326 -202.574656 
2453601.245326 -200.394627 
2453601.345326 -182.183609 
2453601.445326 -149.398433 
2453601.545326 -104.661815 
2453601.645326 -51.552557 
2453601.745326 5.680756 
2453601.845326 62.459625 
2453601.945326 114.241906 
2453602.045326 156.885166 
2453602.145326 186.978069 
2453602.245326 202.113269 
2453602.345326 201.079995 
2453602.445326 183.960906 
2453602.545326 152.125479 
2453602.645326 108.120456 
2453602.745326 55.466110 
2453602.845326 -1.625363 
2453602.945326 -58.586812 
2453603.045326 -110.861486 
2453603.145326 -154.267563 
2453603.245326 -185.332684 
2453603.345326 -201.571729 
2453603.445326 -201.685621 
2453603.545326 -185.665249 
2453603.645326 -154.792197 
2453603.745326 -111.536219 
2453603.845326 -59.357668 
2453603.945326 -2.430675 
2453604.045326 54.690764 
2453604.145326 107.437101 
2453604.245326 151.588782 
2453604.345326 183.613802 
2453604.445326 200.950250 
2453604.545326 202.211262 
2453604.645326 187.295961 
2453604.745326 157.397528 
2453604.845326 114.907749 
2453604.945326 63.225685 
2453605.045326 6.485749 
2453605.145326 -50.773028 
2453605.245326 -103.970110 
2453605.345326 -148.849885 
2453605.445326 -181.822102 
2453605.545326 -200.249079 
2453605.645326 -202.656712 
2453605.745326 -188.852397 
2453605.845326 -159.940439 
2453605.945326 -118.233710 
2453606.045326 -67.068628 
2453606.145326 -10.538251 
2453606.245326 46.835156 
2453606.345326 100.461886 
2453606.445326 146.051957 
2453606.545326 179.958296 
2453606.645326 199.468495 
2453606.745326 203.021793 
2453606.845326 190.333938 
2453606.945326 162.419921 
2453607.045326 121.512782 
2453607.145326 70.884974 
2453607.245326 14.586574 
2453607.345326 -42.878710 
2453607.445326 -96.913822 
2453607.545326 -143.196109 
2453607.645326 -178.023124 
2453607.745326 -198.608806 
2453607.845326 -203.306361 
2453607.945326 -191.739998 
2453608.045326 -164.834992 
2453608.145326 -124.743665 
2453608.245326 -74.673208 
2453608.345326 -18.629112 
2453608.445326 38.905260 
2453608.545326 93.327324 
2453608.645326 140.283473 
2453608.745326 176.017352 
2453608.845326 197.670354 
2453608.945326 203.510302 
2453609.045326 193.070018 
2453609.145326 167.184693 
2453609.245326 127.925078 
2453609.345326 78.431829 
2453609.445326 22.664262 
2453609.545326 -34.916381 
2453609.645326 -89.703814 
2453609.745326 -137.315203 
2453609.845326 -173.941775 
2453609.945326 -196.653510 
2453610.045326 -203.633536 
2453610.145326 -194.323471 
2453610.245326 -169.468093 
2453610.345326 -131.055759 
2453610.445326 -82.159346 
2453610.545326 -26.690424 
2453610.645326 30.913655 
2453610.745326 86.044731 
2453610.845326 134.292478 
2453610.945326 171.797218 
2453611.045326 195.558679 
2453611.145326 203.676014 
2453611.245326 195.499860 
2453611.345326 171.684285 
2453611.445326 134.134467 
2453611.545326 85.854280 
2453611.645326 30.706001 
2453611.745326 -26.898669 
2453611.845326 -82.351524 
2453611.945326 -131.216496 
2453612.045326 -169.584530 
2453612.145326 -194.386294 
2453612.245326 -203.637719 
2453612.345326 -196.598719 
2453612.445326 -173.832393 
2453612.545326 -137.159980 
2453612.645326 -89.515167 
2453612.745326 -34.709401 
2453612.845326 22.873016 
2453612.945326 78.625658 
2453613.045326 128.088476 
2453613.145326 167.304589 
2453613.245326 193.136820 
2453613.345326 203.518667 
2453613.445326 197.619612 
2453613.545326 175.911562 
2453613.645326 140.131098 
2453613.745326 93.140554 
2453613.845326 38.699036 
2453613.945326 -18.838292 
2453614.045326 -74.868612 
2453614.145326 -124.909660 
2453614.245326 -164.958299 
2453614.345326 -191.810753 
2453614.445326 -203.318904 
2453614.545326 -198.562133 
2453614.645326 -177.920969 
2453614.745326 -143.046645 
2453614.845326 -96.729004 
2453614.945326 -42.673324 
2453615.045326 14.796097 
2453615.145326 71.081874 
2453615.245326 121.681308 
2453615.345326 162.546590 
2453615.445326 190.408618 
2453615.545326 203.038509 
2453615.645326 199.425910 
2453615.745326 179.859817 
2453615.845326 145.905462 
2453615.945326 100.279094 
2453616.045326 46.630689 
2453616.145326 -10.748035 
2453616.245326 -67.266948 
2453616.345326 -118.404700 
2453616.445326 -160.070420 
2453616.545326 -188.930972 
2453616.645326 -202.677595 
2453616.745326 -200.210599 
2453616.845326 -181.727338 
2453616.945326 -148.706417 
2453617.045326 -103.789415 
2453617.145326 -50.569561 
2453617.245326 6.695710 
2453617.345326 63.425344 
2453617.445326 115.081135 
2453617.545326 157.530770 
2453617.645326 187.378400 
2453617.745326 202.236304 
2453617.845326 200.915890 
2453617.945326 183.522789 
2453618.045326 151.448398 
2453618.145326 107.258576 
2453618.245326 54.488379 
