# time model 
1339.244351 13.259301 
1339.344351 -0.864010 
1339.444351 -14.902442 
1339.544351 -28.302147 
1339.644351 -40.559195 
1339.744351 -51.249469 
1339.844351 -60.047671 
1339.944351 -66.734652 
1340.044351 -71.194443 
1340.144351 -73.403688 
1340.244351 -73.416674 
1340.344351 -71.348820 
1340.444351 -67.360846 
1340.544351 -61.644979 
1340.644351 -54.413892 
1340.744351 -45.892481 
1340.844351 -36.312294 
1340.944351 -25.908197 
1341.044351 -14.916826 
1341.144351 -3.576353 
1341.244351 7.872909 
1341.344351 19.187469 
1341.444351 30.119644 
1341.544351 40.417003 
1341.644351 49.822751 
1341.744351 58.077592 
1341.844351 64.923628 
1341.944351 70.110867 
1342.044351 73.406809 
1342.144351 74.609351 
1342.244351 73.562801 
1342.344351 70.176122 
1342.444351 64.441672 
1342.544351 56.451803 
1342.644351 46.409980 
1342.744351 34.633047 
1342.844351 21.542021 
1342.944351 7.640614 
1343.044351 -6.516904 
1343.144351 -20.364474 
1343.244351 -33.364022 
1343.344351 -45.040496 
1343.444351 -55.007657 
1343.544351 -62.982380 
1343.644351 -68.787608 
1343.744351 -72.345973 
1343.844351 -73.667092 
1343.944351 -72.831670 
1344.044351 -69.975039 
1344.144351 -65.272023 
1344.244351 -58.924187 
1344.344351 -51.149920 
1344.444351 -42.177311 
1344.544351 -32.239522 
1344.644351 -21.572229 
1344.744351 -10.412653 
1344.844351 1.000285 
1344.944351 12.425134 
1345.044351 23.616834 
1345.144351 34.325830 
1345.244351 44.297830 
1345.344351 53.274715 
1345.444351 60.997147 
1345.544351 67.209443 
1345.644351 71.667267 
1345.744351 74.148537 
1345.844351 74.467625 
1345.944351 72.492416 
1346.044351 68.163008 
1346.144351 61.509963 
1346.244351 52.669131 
1346.344351 41.889622 
1346.444351 29.531714 
1346.544351 16.052714 
1346.644351 1.980880 
1346.744351 -12.119964 
1346.844351 -25.690314 
1346.944351 -38.213524 
1347.044351 -49.247562 
1347.144351 -58.446350 
1347.244351 -65.569386 
1347.344351 -70.480648 
1347.444351 -73.139305 
1347.544351 -73.585377 
1347.644351 -71.923338 
1347.744351 -68.306001 
1347.844351 -62.920254 
1347.944351 -55.975416 
1348.044351 -47.694458 
1348.144351 -38.307927 
1348.244351 -28.050195 
1348.344351 -17.157601 
1348.444351 -5.867977 
1348.544351 5.578866 
1348.644351 16.940164 
1348.744351 27.969141 
1348.844351 38.414325 
1348.944351 48.019703 
1349.044351 56.526243 
1349.144351 63.675334 
1349.244351 69.214734 
1349.344351 72.907506 
1349.444351 74.544258 
1349.544351 73.958575 
1349.644351 71.044928 
1349.744351 65.777503 
1349.844351 58.227470 
1349.944351 48.575492 
1350.044351 37.116010 
1350.144351 24.250478 
1350.244351 10.468297 
1350.344351 -3.683438 
1350.444351 -17.637786 
1350.544351 -30.848022 
1350.644351 -42.824038 
1350.744351 -53.160248 
1350.844351 -61.552259 
1350.944351 -67.801986 
1351.044351 -71.812924 
1351.144351 -73.578453 
1351.244351 -73.166351 
1351.344351 -70.702267 
1351.444351 -66.354210 
1351.544351 -60.319270 
1351.644351 -52.813117 
1351.744351 -44.062340 
1351.844351 -34.299347 
1351.944351 -23.759433 
1352.044351 -12.679525 
1352.144351 -1.298152 
1352.244351 10.143826 
1352.344351 21.402159 
1352.444351 32.228239 
1352.544351 42.368697 
1352.644351 51.566035 
1352.744351 59.560849 
1352.844351 66.096204 
1352.944351 70.924721 
1353.044351 73.818817 
1353.144351 74.584263 
1353.244351 73.076735 
1353.344351 69.220330 
1353.444351 63.026112 
1353.544351 54.607900 
1353.644351 44.191886 
1353.744351 32.116779 
1353.844351 18.822149 
1353.944351 4.824617 
1354.044351 -9.315992 
1354.144351 -23.036090 
1354.244351 -35.807600 
1354.344351 -47.171442 
1354.444351 -56.761142 
1354.544351 -64.314789 
1354.644351 -69.675926 
1354.744351 -72.785659 
1354.844351 -73.669076 
1354.944351 -72.419047 
1355.044351 -69.179908 
1355.144351 -64.132734 
1355.244351 -57.483139 
1355.344351 -49.451926 
1355.444351 -40.268488 
1355.544351 -30.166637 
1355.644351 -19.382389 
1355.744351 -8.153265 
1355.844351 3.281393 
1355.944351 14.679499 
1356.044351 25.795156 
1356.144351 36.377857 
1356.244351 46.172428 
1356.344351 54.920238 
1356.444351 62.362203 
1356.544351 68.244188 
1356.644351 72.325313 
1356.744351 74.389518 
1356.844351 74.260392 
1356.944351 71.818683 
1357.044351 67.021105 
1357.144351 59.918164 
1357.244351 50.667903 
1357.344351 39.542093 
1357.444351 26.921851 
1357.544351 13.281040 
1357.644351 -0.841960 
1357.744351 -14.880963 
1357.844351 -28.282070 
1357.944351 -40.541248 
1358.044351 -51.234240 
1358.144351 -60.035582 
1358.244351 -66.725963 
1358.344351 -71.189258 
1358.444351 -73.401980 
1358.544351 -73.418306 
1358.644351 -71.353574 
1358.744351 -67.368443 
1358.844351 -61.655103 
1358.944351 -54.426201 
1359.044351 -45.906619 
1359.144351 -36.327897 
1359.244351 -25.924897 
1359.344351 -14.934256 
1359.444351 -3.594140 
1359.544351 7.855141 
1359.644351 19.170102 
1359.744351 30.103066 
1359.844351 40.401611 
1359.944351 49.808947 
1360.044351 58.065780 
1360.144351 64.914204 
1360.244351 70.104210 
1360.344351 73.403260 
1360.444351 74.609194 
1360.544351 73.566232 
1360.644351 70.183223 
1360.744351 64.452381 
1360.844351 56.465892 
1360.944351 46.427043 
1361.044351 34.652507 
1361.144351 21.563152 
1361.244351 7.662584 
1361.344351 -6.494978 
1361.444351 -20.343460 
1361.544351 -33.344716 
1361.644351 -45.023574 
1361.744351 -54.993641 
1361.844351 -62.971628 
1361.944351 -68.780315 
1362.044351 -72.342188 
1362.144351 -73.666741 
1362.244351 -72.834580 
1362.344351 -69.980966 
1362.444351 -65.280670 
1362.544351 -58.935227 
1362.644351 -51.163003 
1362.744351 -42.192078 
1362.844351 -32.255608 
1362.944351 -21.589266 
1363.044351 -10.430271 
1363.144351 0.982460 
1363.244351 12.407480 
1363.344351 23.599735 
1363.444351 34.309678 
1363.544351 44.283024 
1363.644351 53.261659 
1363.744351 60.986242 
1363.844351 67.201081 
1363.944351 71.661814 
1364.044351 74.146314 
1364.144351 74.468885 
1364.244351 72.497312 
1364.344351 68.171568 
1364.444351 61.522060 
1364.544351 52.684467 
1364.644351 41.907722 
1364.744351 29.551936 
1364.844351 16.074284 
