# time model 
2294.422180 1.001175 
2294.422462 1.001165 
2294.422745 1.001155 
2294.423028 1.001144 
2294.423310 1.001134 
2294.423593 1.001123 
2294.423876 1.001113 
2294.424158 1.001103 
2294.424441 1.001092 
2294.424724 1.001082 
2294.425006 1.001072 
2294.425289 1.001061 
2294.425572 1.001051 
2294.425854 1.001040 
2294.426137 1.001030 
2294.426419 1.001020 
2294.426702 1.001009 
2294.426985 1.000999 
2294.427267 1.000989 
2294.427550 1.000979 
2294.427833 1.000968 
2294.428115 1.000958 
2294.428398 1.000948 
2294.428681 1.000937 
2294.428963 1.000927 
2294.429246 1.000917 
2294.429529 1.000907 
2294.429811 1.000897 
2294.430094 1.000886 
2294.430377 1.000876 
2294.430659 1.000866 
2294.430942 1.000856 
2294.431225 1.000846 
2294.431507 1.000835 
2294.431790 1.000825 
2294.432073 1.000815 
2294.432355 1.000805 
2294.432638 1.000795 
2294.432921 1.000785 
2294.433203 1.000775 
2294.433486 1.000765 
2294.433769 1.000755 
2294.434051 1.000745 
2294.434334 1.000735 
2294.434617 1.000725 
2294.434899 1.000715 
2294.435182 1.000705 
2294.435465 1.000695 
2294.435747 1.000686 
2294.436030 1.000676 
2294.436313 1.000666 
2294.436595 1.000656 
2294.436878 1.000646 
2294.437161 1.000637 
2294.437443 1.000627 
2294.437726 1.000617 
2294.438009 1.000608 
2294.438291 1.000598 
2294.438574 1.000588 
2294.438857 1.000579 
2294.439139 1.000569 
2294.439422 1.000560 
2294.439705 1.000550 
2294.439987 1.000541 
2294.440270 1.000531 
2294.440552 1.000522 
2294.440835 1.000513 
2294.441118 1.000503 
2294.441400 1.000494 
2294.441683 1.000485 
2294.441966 1.000476 
2294.442248 1.000467 
2294.442531 1.000457 
2294.442814 1.000448 
2294.443096 1.000439 
2294.443379 1.000430 
2294.443662 1.000421 
2294.443944 1.000412 
2294.444227 1.000404 
2294.444510 1.000395 
2294.444792 1.000386 
2294.445075 1.000377 
2294.445358 1.000368 
2294.445640 1.000360 
2294.445923 1.000351 
2294.446206 1.000343 
2294.446488 1.000334 
2294.446771 1.000326 
2294.447054 1.000317 
2294.447336 1.000309 
2294.447619 1.000301 
2294.447902 1.000292 
2294.448184 1.000284 
2294.448467 1.000276 
2294.448750 1.000268 
2294.449032 1.000260 
2294.449315 1.000252 
2294.449598 1.000244 
2294.449880 1.000236 
2294.450163 1.000229 
2294.450446 1.000221 
2294.450728 1.000214 
2294.451011 1.000206 
2294.451294 1.000199 
2294.451576 1.000192 
2294.451859 1.000185 
2294.452142 1.000178 
2294.452424 1.000171 
2294.452707 1.000165 
2294.452990 1.000158 
2294.453272 1.000152 
2294.453555 1.000146 
2294.453838 1.000140 
2294.454120 1.000134 
2294.454403 1.000128 
2294.454685 1.000123 
2294.454968 1.000118 
2294.455251 1.000113 
2294.455533 1.000108 
2294.455816 1.000103 
2294.456099 1.000098 
2294.456381 1.000094 
