# time Tc_folded Tref_folded model model_err 
2338.340752 0.000000 0.000000     0.000729     0.002040 
2338.340944 0.000000 0.000000     0.000732     0.002035 
2338.341136 0.000000 0.000000     0.000735     0.002030 
2338.341327 0.000000 0.000000     0.000737     0.002025 
2338.341519 0.000000 0.000000     0.000740     0.002020 
2338.341710 0.000000 0.000000     0.000743     0.002015 
2338.341902 0.000000 0.000000     0.000745     0.002010 
2338.342093 0.000000 0.000000     0.000748     0.002005 
2338.342285 0.000000 0.000000     0.000751     0.002000 
2338.342476 0.000000 0.000000     0.000754     0.001995 
2338.342668 0.000000 0.000000     0.000756     0.001990 
2338.342859 0.000000 0.000000     0.000759     0.001985 
2338.343051 0.000000 0.000000     0.000762     0.001980 
2338.343242 0.000000 0.000000     0.000765     0.001975 
2338.343434 0.000000 0.000000     0.000767     0.001970 
2338.343625 0.000000 0.000000     0.000770     0.001965 
2338.343817 0.000000 0.000000     0.000773     0.001960 
2338.344008 0.000000 0.000000     0.000776     0.001954 
2338.344200 0.000000 0.000000     0.000779     0.001949 
2338.344391 0.000000 0.000000     0.000781     0.001944 
2338.344583 0.000000 0.000000     0.000784     0.001939 
2338.344774 0.000000 0.000000     0.000787     0.001934 
2338.344966 0.000000 0.000000     0.000790     0.001929 
2338.345157 0.000000 0.000000     0.000793     0.001924 
2338.345349 0.000000 0.000000     0.000796     0.001918 
2338.345540 0.000000 0.000000     0.000798     0.001913 
2338.345732 0.000000 0.000000     0.000801     0.001908 
2338.345923 0.000000 0.000000     0.000804     0.001903 
2338.346115 0.000000 0.000000     0.000807     0.001897 
2338.346306 0.000000 0.000000     0.000810     0.001892 
2338.346498 0.000000 0.000000     0.000813     0.001887 
2338.346689 0.000000 0.000000     0.000816     0.001882 
2338.346881 0.000000 0.000000     0.000819     0.001876 
2338.347072 0.000000 0.000000     0.000822     0.001871 
2338.347264 0.000000 0.000000     0.000825     0.001866 
2338.347455 0.000000 0.000000     0.000828     0.001860 
2338.347647 0.000000 0.000000     0.000831     0.001855 
2338.347838 0.000000 0.000000     0.000834     0.001850 
2338.348030 0.000000 0.000000     0.000837     0.001844 
2338.348221 0.000000 0.000000     0.000840     0.001839 
2338.348413 0.000000 0.000000     0.000843     0.001833 
2338.348604 0.000000 0.000000     0.000846     0.001828 
2338.348796 0.000000 0.000000     0.000849     0.001823 
2338.348987 0.000000 0.000000     0.000852     0.001817 
2338.349179 0.000000 0.000000     0.000855     0.001812 
2338.349370 0.000000 0.000000     0.000858     0.001806 
2338.349562 0.000000 0.000000     0.000862     0.001801 
2338.349753 0.000000 0.000000     0.000865     0.001795 
2338.349945 0.000000 0.000000     0.000868     0.001790 
2338.350136 0.000000 0.000000     0.000871     0.001784 
2338.350328 0.000000 0.000000     0.000874     0.001779 
2338.350519 0.000000 0.000000     0.000877     0.001773 
2338.350711 0.000000 0.000000     0.000880     0.001768 
2338.350902 0.000000 0.000000     0.000884     0.001762 
2338.351094 0.000000 0.000000     0.000887     0.001757 
2338.351285 0.000000 0.000000     0.000890     0.001751 
2338.351477 0.000000 0.000000     0.000893     0.001746 
2338.351668 0.000000 0.000000     0.000897     0.001740 
2338.351860 0.000000 0.000000     0.000900     0.001735 
2338.352051 0.000000 0.000000     0.000903     0.001729 
2338.352243 0.000000 0.000000     0.000906     0.001723 
2338.352434 0.000000 0.000000     0.000910     0.001718 
2338.352626 0.000000 0.000000     0.000913     0.001712 
2338.352817 0.000000 0.000000     0.000916     0.001707 
2338.353009 0.000000 0.000000     0.000920     0.001701 
2338.353200 0.000000 0.000000     0.000923     0.001695 
2338.353392 0.000000 0.000000     0.000926     0.001690 
2338.353583 0.000000 0.000000     0.000930     0.001684 
2338.353775 0.000000 0.000000     0.000933     0.001678 
2338.353966 0.000000 0.000000     0.000936     0.001673 
2338.354158 0.000000 0.000000     0.000940     0.001667 
2338.354349 0.000000 0.000000     0.000943     0.001661 
2338.354541 0.000000 0.000000     0.000947     0.001655 
2338.354732 0.000000 0.000000     0.000950     0.001650 
2338.354924 0.000000 0.000000     0.000953     0.001644 
2338.355115 0.000000 0.000000     0.000957     0.001638 
2338.355307 0.000000 0.000000     0.000960     0.001633 
2338.355498 0.000000 0.000000     0.000964     0.001627 
2338.355690 0.000000 0.000000     0.000967     0.001621 
2338.355881 0.000000 0.000000     0.000971     0.001615 
2338.356073 0.000000 0.000000     0.000974     0.001610 
2338.356264 0.000000 0.000000     0.000978     0.001604 
2338.356456 0.000000 0.000000     0.000981     0.001598 
2338.356647 0.000000 0.000000     0.000985     0.001592 
2338.356839 0.000000 0.000000     0.000989     0.001587 
2338.357030 0.000000 0.000000     0.000992     0.001581 
2338.357222 0.000000 0.000000     0.000996     0.001575 
2338.357413 0.000000 0.000000     0.000999     0.001569 
2338.357605 0.000000 0.000000     0.001003     0.001563 
2338.357796 0.000000 0.000000     0.001007     0.001558 
2338.357988 0.000000 0.000000     0.001010     0.001552 
2338.358179 0.000000 0.000000     0.001014     0.001546 
2338.358371 0.000000 0.000000     0.001018     0.001540 
2338.358562 0.000000 0.000000     0.001021     0.001534 
2338.358754 0.000000 0.000000     0.001025     0.001529 
2338.358945 0.000000 0.000000     0.001029     0.001523 
2338.359137 0.000000 0.000000     0.001032     0.001517 
2338.359328 0.000000 0.000000     0.001036     0.001511 
2338.359520 0.000000 0.000000     0.001040     0.001505 
2338.359711 0.000000 0.000000     0.001044     0.001499 
2338.359903 0.000000 0.000000     0.001047     0.001494 
2338.360094 0.000000 0.000000     0.001051     0.001488 
2338.360286 0.000000 0.000000     0.001055     0.001482 
2338.360477 0.000000 0.000000     0.001059     0.001476 
2338.360669 0.000000 0.000000     0.001063     0.001470 
2338.360860 0.000000 0.000000     0.001067     0.001464 
2338.361052 0.000000 0.000000     0.001070     0.001459 
2338.361243 0.000000 0.000000     0.001074     0.001453 
2338.361435 0.000000 0.000000     0.001078     0.001447 
2338.361626 0.000000 0.000000     0.001082     0.001441 
2338.361818 0.000000 0.000000     0.001086     0.001435 
2338.362009 0.000000 0.000000     0.001090     0.001429 
2338.362201 0.000000 0.000000     0.001094     0.001424 
2338.362392 0.000000 0.000000     0.001098     0.001418 
2338.362584 0.000000 0.000000     0.001102     0.001412 
2338.362775 0.000000 0.000000     0.001106     0.001406 
2338.362967 0.000000 0.000000     0.001110     0.001400 
2338.363158 0.000000 0.000000     0.001114     0.001395 
2338.363350 0.000000 0.000000     0.001118     0.001389 
2338.363541 0.000000 0.000000     0.001122     0.001383 
2338.363733 0.000000 0.000000     0.001126     0.001377 
2338.363924 0.000000 0.000000     0.001130     0.001371 
2338.364116 0.000000 0.000000     0.001134     0.001366 
2338.364307 0.000000 0.000000     0.001138     0.001360 
2338.364499 0.000000 0.000000     0.001142     0.001354 
2338.364690 0.000000 0.000000     0.001147     0.001348 
2338.364882 0.000000 0.000000     0.001151     0.001343 
2338.365073 0.000000 0.000000     0.001155     0.001337 
2338.365265 0.000000 0.000000     0.001159     0.001331 
2338.365456 0.000000 0.000000     0.001163     0.001325 
2338.365648 0.000000 0.000000     0.001167     0.001320 
2338.365839 0.000000 0.000000     0.001172     0.001314 
2338.366031 0.000000 0.000000     0.001176     0.001308 
2338.366222 0.000000 0.000000     0.001180     0.001302 
2338.366414 0.000000 0.000000     0.001184     0.001297 
2338.366605 0.000000 0.000000     0.001189     0.001291 
2338.366797 0.000000 0.000000     0.001193     0.001285 
2338.366988 0.000000 0.000000     0.001197     0.001280 
2338.367180 0.000000 0.000000     0.001202     0.001274 
2338.367371 0.000000 0.000000     0.001206     0.001269 
2338.367563 0.000000 0.000000     0.001210     0.001263 
2338.367754 0.000000 0.000000     0.001215     0.001257 
2338.367946 0.000000 0.000000     0.001219     0.001252 
2338.368137 0.000000 0.000000     0.001224     0.001246 
2338.368329 0.000000 0.000000     0.001228     0.001241 
2338.368520 0.000000 0.000000     0.001233     0.001235 
2338.368712 0.000000 0.000000     0.001237     0.001230 
2338.368903 0.000000 0.000000     0.001241     0.001224 
2338.369095 0.000000 0.000000     0.001246     0.001219 
2338.369286 0.000000 0.000000     0.001250     0.001213 
2338.369478 0.000000 0.000000     0.001255     0.001208 
2338.369669 0.000000 0.000000     0.001260     0.001202 
2338.369861 0.000000 0.000000     0.001264     0.001197 
2338.370052 0.000000 0.000000     0.001269     0.001192 
2338.370244 0.000000 0.000000     0.001273     0.001186 
2338.370435 0.000000 0.000000     0.001278     0.001181 
2338.370627 0.000000 0.000000     0.001283     0.001176 
2338.370818 0.000000 0.000000     0.001287     0.001170 
2338.371010 0.000000 0.000000     0.001292     0.001165 
2338.371201 0.000000 0.000000     0.001296     0.001160 
2338.371393 0.000000 0.000000     0.001301     0.001155 
2338.371584 0.000000 0.000000     0.001306     0.001149 
2338.371776 0.000000 0.000000     0.001311     0.001144 
2338.371968 0.000000 0.000000     0.001315     0.001139 
2338.372159 0.000000 0.000000     0.001320     0.001134 
2338.372351 0.000000 0.000000     0.001325     0.001129 
2338.372542 0.000000 0.000000     0.001330     0.001124 
2338.372734 0.000000 0.000000     0.001335     0.001119 
2338.372925 0.000000 0.000000     0.001339     0.001114 
2338.373117 0.000000 0.000000     0.001344     0.001109 
2338.373308 0.000000 0.000000     0.001349     0.001104 
2338.373500 0.000000 0.000000     0.001354     0.001099 
2338.373691 0.000000 0.000000     0.001359     0.001094 
2338.373883 0.000000 0.000000     0.001364     0.001089 
2338.374074 0.000000 0.000000     0.001369     0.001085 
2338.374266 0.000000 0.000000     0.001374     0.001080 
