# time model 
2371.445456 0.991503 
2371.445684 0.991503 
2371.445911 0.991504 
2371.446138 0.991504 
2371.446365 0.991505 
2371.446593 0.991505 
2371.446820 0.991506 
2371.447047 0.991507 
2371.447274 0.991507 
2371.447501 0.991508 
2371.447729 0.991509 
2371.447956 0.991510 
2371.448183 0.991511 
2371.448410 0.991512 
2371.448638 0.991513 
2371.448865 0.991514 
2371.449092 0.991515 
2371.449319 0.991516 
2371.449547 0.991517 
2371.449774 0.991518 
2371.450001 0.991520 
2371.450228 0.991521 
2371.450455 0.991522 
2371.450683 0.991524 
2371.450910 0.991525 
2371.451137 0.991527 
2371.451364 0.991528 
2371.451592 0.991530 
2371.451819 0.991531 
2371.452046 0.991533 
2371.452273 0.991534 
2371.452501 0.991536 
2371.452728 0.991538 
2371.452955 0.991540 
2371.453182 0.991541 
2371.453410 0.991543 
2371.453637 0.991545 
2371.453864 0.991547 
2371.454091 0.991549 
2371.454318 0.991551 
2371.454546 0.991553 
2371.454773 0.991555 
2371.455000 0.991558 
2371.455227 0.991560 
2371.455455 0.991562 
2371.455682 0.991564 
2371.455909 0.991567 
2371.456136 0.991569 
2371.456364 0.991571 
2371.456591 0.991574 
2371.456818 0.991576 
2371.457045 0.991579 
2371.457272 0.991582 
2371.457500 0.991584 
2371.457727 0.991587 
2371.457954 0.991590 
2371.458181 0.991592 
2371.458409 0.991595 
2371.458636 0.991598 
2371.458863 0.991601 
2371.459090 0.991604 
2371.459318 0.991607 
2371.459545 0.991610 
2371.459772 0.991613 
2371.459999 0.991616 
2371.460226 0.991619 
2371.460454 0.991623 
2371.460681 0.991626 
2371.460908 0.991629 
2371.461135 0.991633 
2371.461363 0.991636 
2371.461590 0.991639 
2371.461817 0.991643 
2371.462044 0.991646 
2371.462272 0.991650 
2371.462499 0.991654 
2371.462726 0.991657 
2371.462953 0.991661 
2371.463180 0.991665 
2371.463408 0.991669 
2371.463635 0.991672 
2371.463862 0.991676 
2371.464089 0.991680 
2371.464317 0.991684 
2371.464544 0.991688 
2371.464771 0.991692 
2371.464998 0.991696 
2371.465226 0.991701 
2371.465453 0.991705 
2371.465680 0.991709 
2371.465907 0.991713 
2371.466134 0.991718 
2371.466362 0.991722 
2371.466589 0.991727 
2371.466816 0.991731 
2371.467043 0.991735 
2371.467271 0.991740 
2371.467498 0.991745 
2371.467725 0.991749 
2371.467952 0.991754 
2371.468180 0.991759 
2371.468407 0.991763 
2371.468634 0.991768 
2371.468861 0.991773 
2371.469089 0.991778 
2371.469316 0.991783 
2371.469543 0.991788 
2371.469770 0.991793 
2371.469997 0.991798 
2371.470225 0.991803 
2371.470452 0.991808 
2371.470679 0.991814 
