# time model 
2338.340752 1.001563 
2338.340944 1.001564 
2338.341136 1.001566 
2338.341327 1.001568 
2338.341519 1.001569 
2338.341710 1.001571 
2338.341902 1.001572 
2338.342093 1.001574 
2338.342285 1.001576 
2338.342476 1.001577 
2338.342668 1.001579 
2338.342859 1.001580 
2338.343051 1.001582 
2338.343242 1.001584 
2338.343434 1.001585 
2338.343625 1.001587 
2338.343817 1.001588 
2338.344008 1.001590 
2338.344200 1.001592 
2338.344391 1.001593 
2338.344583 1.001595 
2338.344774 1.001597 
2338.344966 1.001598 
2338.345157 1.001600 
2338.345349 1.001601 
2338.345540 1.001603 
2338.345732 1.001605 
2338.345923 1.001606 
2338.346115 1.001608 
2338.346306 1.001610 
2338.346498 1.001611 
2338.346689 1.001613 
2338.346881 1.001615 
2338.347072 1.001617 
2338.347264 1.001618 
2338.347455 1.001620 
2338.347647 1.001622 
2338.347838 1.001623 
2338.348030 1.001625 
2338.348221 1.001627 
2338.348413 1.001628 
2338.348604 1.001630 
2338.348796 1.001632 
2338.348987 1.001634 
2338.349179 1.001635 
2338.349370 1.001637 
2338.349562 1.001639 
2338.349753 1.001641 
2338.349945 1.001642 
2338.350136 1.001644 
2338.350328 1.001646 
2338.350519 1.001648 
2338.350711 1.001649 
2338.350902 1.001651 
2338.351094 1.001653 
2338.351285 1.001655 
2338.351477 1.001657 
2338.351668 1.001658 
2338.351860 1.001660 
2338.352051 1.001662 
2338.352243 1.001664 
2338.352434 1.001666 
2338.352626 1.001667 
2338.352817 1.001669 
2338.353009 1.001671 
2338.353200 1.001673 
2338.353392 1.001675 
2338.353583 1.001676 
2338.353775 1.001678 
2338.353966 1.001680 
2338.354158 1.001682 
2338.354349 1.001684 
2338.354541 1.001686 
2338.354732 1.001688 
2338.354924 1.001689 
2338.355115 1.001691 
2338.355307 1.001693 
2338.355498 1.001695 
2338.355690 1.001697 
2338.355881 1.001699 
2338.356073 1.001701 
2338.356264 1.001703 
2338.356456 1.001705 
2338.356647 1.001706 
2338.356839 1.001708 
2338.357030 1.001710 
2338.357222 1.001712 
2338.357413 1.001714 
2338.357605 1.001716 
2338.357796 1.001718 
2338.357988 1.001720 
2338.358179 1.001722 
2338.358371 1.001724 
2338.358562 1.001726 
2338.358754 1.001728 
2338.358945 1.001730 
2338.359137 1.001732 
2338.359328 1.001734 
2338.359520 1.001736 
2338.359711 1.001738 
2338.359903 1.001740 
2338.360094 1.001742 
2338.360286 1.001744 
2338.360477 1.001746 
2338.360669 1.001748 
2338.360860 1.001750 
2338.361052 1.001752 
2338.361243 1.001754 
2338.361435 1.001756 
2338.361626 1.001758 
2338.361818 1.001760 
2338.362009 1.001762 
2338.362201 1.001764 
2338.362392 1.001766 
2338.362584 1.001768 
2338.362775 1.001770 
2338.362967 1.001772 
2338.363158 1.001774 
2338.363350 1.001776 
2338.363541 1.001778 
2338.363733 1.001780 
2338.363924 1.001782 
2338.364116 1.001785 
2338.364307 1.001787 
2338.364499 1.001789 
2338.364690 1.001791 
2338.364882 1.001793 
2338.365073 1.001795 
2338.365265 1.001797 
2338.365456 1.001799 
2338.365648 1.001802 
2338.365839 1.001804 
2338.366031 1.001806 
2338.366222 1.001808 
2338.366414 1.001810 
2338.366605 1.001812 
2338.366797 1.001814 
2338.366988 1.001817 
2338.367180 1.001819 
2338.367371 1.001821 
2338.367563 1.001823 
2338.367754 1.001825 
2338.367946 1.001828 
2338.368137 1.001830 
2338.368329 1.001832 
2338.368520 1.001834 
2338.368712 1.001836 
2338.368903 1.001839 
2338.369095 1.001841 
2338.369286 1.001843 
2338.369478 1.001845 
2338.369669 1.001848 
2338.369861 1.001850 
2338.370052 1.001852 
2338.370244 1.001854 
2338.370435 1.001857 
2338.370627 1.001859 
2338.370818 1.001861 
2338.371010 1.001864 
2338.371201 1.001866 
2338.371393 1.001868 
2338.371584 1.001870 
2338.371776 1.001873 
2338.371968 1.001875 
2338.372159 1.001877 
2338.372351 1.001880 
2338.372542 1.001882 
2338.372734 1.001884 
2338.372925 1.001887 
2338.373117 1.001889 
2338.373308 1.001891 
2338.373500 1.001894 
2338.373691 1.001896 
2338.373883 1.001898 
2338.374074 1.001901 
2338.374266 1.001903 
2338.374457 1.001906 
2338.374649 1.001908 
2338.374840 1.001910 
2338.375032 1.001913 
2338.375223 1.001915 
2338.375415 1.001918 
2338.375606 1.001920 
2338.375798 1.001922 
2338.375989 1.001925 
2338.376181 1.001927 
2338.376372 1.001930 
2338.376564 1.001932 
2338.376755 1.001935 
2338.376947 1.001937 
2338.377138 1.001939 
2338.377330 1.001942 
2338.377521 1.001944 
2338.377713 1.001947 
2338.377904 1.001949 
2338.378096 1.001952 
2338.378287 1.001954 
2338.378479 1.001957 
2338.378670 1.001959 
2338.378862 1.001961 
2338.379053 1.001964 
2338.379245 1.001966 
2338.379436 1.001969 
2338.379628 1.001971 
2338.379819 1.001974 
2338.380011 1.001976 
2338.380202 1.001979 
2338.380394 1.001981 
2338.380585 1.001984 
2338.380777 1.001986 
2338.380968 1.001989 
2338.381160 1.001991 
2338.381351 1.001994 
2338.381543 1.001996 
2338.381734 1.001999 
2338.381926 1.002001 
2338.382117 1.002004 
2338.382309 1.002006 
2338.382500 1.002009 
2338.382692 1.002011 
2338.382883 1.002014 
2338.383075 1.002016 
2338.383266 1.002019 
2338.383458 1.002021 
2338.383649 1.002024 
2338.383841 1.002026 
2338.384032 1.002029 
2338.384224 1.002031 
2338.384415 1.002033 
2338.384607 1.002036 
2338.384798 1.002038 
2338.384990 1.002041 
2338.385181 1.002043 
2338.385373 1.002046 
2338.385564 1.002048 
2338.385756 1.002051 
2338.385947 1.002053 
2338.386139 1.002056 
2338.386330 1.002058 
2338.386522 1.002060 
2338.386713 1.002063 
2338.386905 1.002065 
2338.387096 1.002068 
2338.387288 1.002070 
2338.387479 1.002072 
2338.387671 1.002075 
2338.387862 1.002077 
2338.388054 1.002079 
2338.388245 1.002082 
2338.388437 1.002084 
2338.388628 1.002087 
2338.388820 1.002089 
2338.389011 1.002091 
2338.389203 1.002093 
2338.389394 1.002096 
2338.389586 1.002098 
2338.389777 1.002100 
2338.389969 1.002103 
2338.390160 1.002105 
2338.390352 1.002107 
2338.390543 1.002109 
2338.390735 1.002112 
2338.390926 1.002114 
2338.391118 1.002116 
2338.391309 1.002118 
2338.391501 1.002121 
2338.391692 1.002123 
2338.391884 1.002125 
2338.392075 1.002127 
2338.392267 1.002129 
2338.392458 1.002132 
2338.392650 1.002134 
2338.392841 1.002136 
2338.393033 1.002138 
2338.393224 1.002140 
2338.393416 1.002142 
2338.393607 1.002144 
2338.393799 1.002146 
2338.393990 1.002148 
2338.394182 1.002151 
2338.394373 1.002153 
2338.394565 1.002155 
2338.394756 1.002157 
2338.394948 1.002159 
2338.395139 1.002161 
2338.395331 1.002163 
2338.395522 1.002165 
2338.395714 1.002167 
2338.395905 1.002169 
2338.396097 1.002171 
2338.396288 1.002173 
2338.396480 1.002175 
2338.396671 1.002177 
2338.396863 1.002179 
2338.397054 1.002180 
2338.397246 1.002182 
2338.397437 1.002184 
2338.397629 1.002186 
2338.397820 1.002188 
2338.398012 1.002190 
2338.398203 1.002192 
2338.398395 1.002194 
2338.398586 1.002195 
2338.398778 1.002197 
2338.398969 1.002199 
2338.399161 1.002201 
2338.399352 1.002203 
2338.399544 1.002204 
2338.399735 1.002206 
2338.399927 1.002208 
2338.400118 1.002210 
2338.400310 1.002212 
2338.400501 1.002213 
2338.400693 1.002215 
2338.400884 1.002217 
2338.401076 1.002219 
2338.401267 1.002220 
2338.401459 1.002222 
2338.401650 1.002224 
2338.401842 1.002225 
2338.402033 1.002227 
2338.402225 1.002229 
2338.402416 1.002230 
2338.402608 1.002232 
2338.402800 1.002234 
2338.402991 1.002235 
2338.403183 1.002237 
2338.403374 1.002239 
2338.403566 1.002240 
2338.403757 1.002242 
2338.403949 1.002244 
2338.404140 1.002245 
2338.404332 1.002247 
2338.404523 1.002249 
2338.404715 1.002250 
2338.404906 1.002252 
2338.405098 1.002254 
2338.405289 1.002255 
2338.405481 1.002257 
2338.405672 1.002259 
2338.405864 1.002260 
2338.406055 1.002262 
2338.406247 1.002264 
2338.406438 1.002265 
2338.406630 1.002267 
2338.406821 1.002269 
2338.407013 1.002270 
2338.407204 1.002272 
2338.407396 1.002274 
2338.407587 1.002275 
2338.407779 1.002277 
2338.407970 1.002279 
2338.408162 1.002280 
2338.408353 1.002282 
2338.408545 1.002284 
2338.408736 1.002286 
2338.408928 1.002287 
2338.409119 1.002289 
2338.409311 1.002291 
2338.409502 1.002292 
2338.409694 1.002294 
2338.409885 1.002296 
2338.410077 1.002298 
2338.410268 1.002299 
2338.410460 1.002301 
2338.410651 1.002303 
2338.410843 1.002305 
2338.411034 1.002307 
2338.411226 1.002308 
2338.411417 1.002310 
2338.411609 1.002312 
2338.411800 1.002314 
2338.411992 1.002316 
2338.412183 1.002318 
2338.412375 1.002320 
2338.412566 1.002322 
2338.412758 1.002323 
2338.412949 1.002325 
2338.413141 1.002327 
2338.413332 1.002329 
2338.413524 1.002331 
2338.413715 1.002333 
2338.413907 1.002335 
2338.414098 1.002337 
2338.414290 1.002339 
2338.414481 1.002341 
2338.414673 1.002343 
2338.414864 1.002345 
2338.415056 1.002347 
2338.415247 1.002349 
2338.415439 1.002351 
2338.415630 1.002353 
2338.415822 1.002356 
2338.416013 1.002358 
2338.416205 1.002360 
2338.416396 1.002362 
2338.416588 1.002364 
2338.416779 1.002366 
2338.416971 1.002368 
2338.417162 1.002371 
2338.417354 1.002373 
2338.417545 1.002375 
2338.417737 1.002377 
2338.417928 1.002380 
2338.418120 1.002382 
2338.418311 1.002384 
2338.418503 1.002386 
2338.418694 1.002389 
2338.418886 1.002391 
2338.419077 1.002393 
2338.419269 1.002396 
2338.419460 1.002398 
2338.419652 1.002401 
2338.419843 1.002403 
2338.420035 1.002405 
2338.420226 1.002408 
2338.420418 1.002410 
2338.420609 1.002413 
2338.420801 1.002415 
2338.420992 1.002418 
2338.421184 1.002420 
2338.421375 1.002423 
2338.421567 1.002425 
2338.421758 1.002428 
2338.421950 1.002430 
2338.422141 1.002433 
2338.422333 1.002435 
2338.422524 1.002438 
2338.422716 1.002441 
2338.422907 1.002443 
2338.423099 1.002446 
2338.423290 1.002449 
2338.423482 1.002451 
2338.423673 1.002454 
2338.423865 1.002457 
2338.424056 1.002459 
2338.424248 1.002462 
2338.424439 1.002465 
2338.424631 1.002468 
2338.424822 1.002470 
2338.425014 1.002473 
2338.425205 1.002476 
2338.425397 1.002479 
2338.425588 1.002482 
2338.425780 1.002484 
2338.425971 1.002487 
2338.426163 1.002490 
2338.426354 1.002493 
2338.426546 1.002496 
2338.426737 1.002499 
2338.426929 1.002495 
2338.427120 1.002484 
2338.427312 1.002468 
2338.427503 1.002448 
2338.427695 1.002425 
2338.427886 1.002398 
2338.428078 1.002369 
2338.428269 1.002337 
2338.428461 1.002303 
2338.428652 1.002267 
2338.428844 1.002228 
2338.429035 1.002188 
2338.429227 1.002145 
2338.429418 1.002101 
2338.429610 1.002055 
2338.429801 1.002008 
2338.429993 1.001958 
2338.430184 1.001908 
2338.430376 1.001856 
2338.430567 1.001802 
2338.430759 1.001747 
2338.430950 1.001691 
2338.431142 1.001633 
2338.431333 1.001575 
2338.431525 1.001515 
2338.431716 1.001454 
2338.431908 1.001392 
2338.432099 1.001329 
2338.432291 1.001265 
2338.432482 1.001200 
2338.432674 1.001134 
2338.432865 1.001067 
2338.433057 1.000999 
