# epoch model 
57822.550117 -8.680656 
57822.564133 -8.697165 
57822.578149 -8.713098 
57822.592166 -8.728441 
57822.606182 -8.743176 
57822.620198 -8.757288 
57822.634214 -8.770760 
57822.648231 -8.783576 
57822.662247 -8.795716 
57822.676263 -8.807166 
57822.690279 -8.817906 
57822.704296 -8.827920 
57822.718312 -8.837189 
57822.732328 -8.845695 
57822.746344 -8.853419 
57822.760361 -8.860345 
57822.774377 -8.866452 
57822.788393 -8.871723 
57822.802409 -8.876139 
57822.816426 -8.879681 
57822.830442 -8.882332 
57822.844458 -8.884072 
57822.858474 -8.884882 
57822.872491 -8.884745 
57822.886507 -8.883642 
57822.900523 -8.881554 
57822.914539 -8.878464 
57822.928555 -8.874353 
57822.942572 -8.869204 
57822.956588 -8.862998 
57822.970604 -8.855720 
57822.984620 -8.847350 
57822.998637 -8.837873 
57823.012653 -8.827272 
57823.026669 -8.815530 
57823.040685 -8.802631 
57823.054702 -8.788560 
57823.068718 -8.773301 
57823.082734 -8.756839 
57823.096750 -8.739160 
57823.110767 -8.720250 
57823.124783 -8.700095 
57823.138799 -8.678682 
57823.152815 -8.655997 
57823.166832 -8.632030 
57823.180848 -8.606768 
57823.194864 -8.580200 
57823.208880 -8.552316 
57823.222897 -8.523105 
57823.236913 -8.492559 
57823.250929 -8.460668 
57823.264945 -8.427424 
57823.278962 -8.392820 
57823.292978 -8.356848 
57823.306994 -8.319504 
57823.321010 -8.280780 
57823.335027 -8.240674 
57823.349043 -8.199179 
57823.363059 -8.156293 
57823.377075 -8.112014 
57823.391092 -8.066339 
57823.405108 -8.019267 
57823.419124 -7.970799 
57823.433140 -7.920933 
57823.447157 -7.869672 
57823.461173 -7.817018 
57823.475189 -7.762973 
57823.489205 -7.707541 
57823.503222 -7.650726 
57823.517238 -7.592533 
57823.531254 -7.532968 
57823.545270 -7.472039 
57823.559287 -7.409752 
57823.573303 -7.346117 
57823.587319 -7.281142 
57823.601335 -7.214837 
57823.615352 -7.147214 
57823.629368 -7.078283 
57823.643384 -7.008058 
57823.657400 -6.936552 
57823.671417 -6.863779 
57823.685433 -6.789753 
57823.699449 -6.714491 
57823.713465 -6.638008 
57823.727482 -6.560323 
57823.741498 -6.481453 
57823.755514 -6.401416 
57823.769530 -6.320233 
57823.783547 -6.237923 
57823.797563 -6.154508 
57823.811579 -6.070009 
57823.825595 -5.984449 
57823.839612 -5.897850 
57823.853628 -5.810237 
57823.867644 -5.721634 
57823.881660 -5.632065 
57823.895677 -5.541556 
57823.909693 -5.450135 
57823.923709 -5.357827 
57823.937725 -5.264660 
57823.951742 -5.170662 
57823.965758 -5.075862 
57823.979774 -4.980288 
57823.993790 -4.883970 
57824.007807 -4.786939 
57824.021823 -4.689224 
57824.035839 -4.590856 
57824.049855 -4.491868 
57824.063872 -4.392290 
57824.077888 -4.292154 
57824.091904 -4.191494 
57824.105920 -4.090341 
57824.119937 -3.988729 
57824.133953 -3.886691 
57824.147969 -3.784261 
57824.161985 -3.681472 
57824.176002 -3.578359 
57824.190018 -3.474954 
57824.204034 -3.371294 
57824.218050 -3.267411 
57824.232067 -3.163341 
57824.246083 -3.059118 
57824.260099 -2.954776 
57824.274115 -2.850351 
57824.288132 -2.745876 
57824.302148 -2.641387 
57824.316164 -2.536917 
57824.330180 -2.432501 
57824.344197 -2.328173 
57824.358213 -2.223968 
57824.372229 -2.119919 
57824.386245 -2.016060 
57824.400262 -1.912425 
57824.414278 -1.809046 
57824.428294 -1.705957 
57824.442310 -1.603190 
57824.456327 -1.500778 
57824.470343 -1.398752 
57824.484359 -1.297145 
57824.498375 -1.195986 
57824.512392 -1.095308 
57824.526408 -0.995141 
57824.540424 -0.895514 
57824.554440 -0.796456 
57824.568456 -0.697997 
57824.582473 -0.600164 
57824.596489 -0.502986 
57824.610505 -0.406490 
57824.624521 -0.310702 
57824.638538 -0.215647 
57824.652554 -0.121352 
57824.666570 -0.027841 
57824.680586 0.064862 
57824.694603 0.156735 
57824.708619 0.247754 
57824.722635 0.337897 
57824.736651 0.427144 
57824.750668 0.515475 
57824.764684 0.602870 
57824.778700 0.689310 
57824.792716 0.774777 
57824.806733 0.859254 
57824.820749 0.942726 
57824.834765 1.025176 
57824.848781 1.106591 
57824.862798 1.186956 
57824.876814 1.266258 
57824.890830 1.344486 
57824.904846 1.421629 
57824.918863 1.497676 
57824.932879 1.572618 
57824.946895 1.646447 
57824.960911 1.719155 
57824.974928 1.790735 
57824.988944 1.861183 
57825.002960 1.930493 
57825.016976 1.998661 
57825.030993 2.065685 
57825.045009 2.131562 
57825.059025 2.196291 
57825.073041 2.259872 
57825.087058 2.322306 
57825.101074 2.383594 
57825.115090 2.443738 
57825.129106 2.502743 
57825.143123 2.560611 
57825.157139 2.617349 
57825.171155 2.672962 
57825.185171 2.727457 
57825.199188 2.780842 
57825.213204 2.833124 
57825.227220 2.884314 
57825.241236 2.934421 
57825.255253 2.983456 
57825.269269 3.031431 
57825.283285 3.078358 
57825.297301 3.124250 
57825.311318 3.169122 
57825.325334 3.212987 
57825.339350 3.255862 
57825.353366 3.297761 
57825.367383 3.338702 
57825.381399 3.378702 
57825.395415 3.417779 
57825.409431 3.455952 
57825.423448 3.493238 
57825.437464 3.529659 
57825.451480 3.565234 
57825.465496 3.599984 
57825.479513 3.633930 
57825.493529 3.667094 
57825.507545 3.699497 
57825.521561 3.731163 
57825.535578 3.762114 
57825.549594 3.792374 
57825.563610 3.821966 
57825.577626 3.850914 
57825.591643 3.879242 
57825.605659 3.906976 
57825.619675 3.934139 
57825.633691 3.960756 
57825.647708 3.986854 
57825.661724 4.012456 
57825.675740 4.037590 
57825.689756 4.062279 
57825.703773 4.086550 
57825.717789 4.110429 
57825.731805 4.133941 
57825.745821 4.157112 
57825.759838 4.179968 
57825.773854 4.202534 
57825.787870 4.224835 
57825.801886 4.246899 
57825.815903 4.268749 
57825.829919 4.290410 
57825.843935 4.311909 
57825.857951 4.333269 
57825.871968 4.354515 
57825.885984 4.375671 
57825.900000 4.396762 
57825.914016 4.417810 
57825.928033 4.438839 
57825.942049 4.459872 
57825.956065 4.480932 
57825.970081 4.502040 
57825.984098 4.523218 
57825.998114 4.544488 
57826.012130 4.565869 
57826.026146 4.587383 
57826.040163 4.609048 
57826.054179 4.630885 
57826.068195 4.652910 
57826.082211 4.675143 
57826.096228 4.697600 
57826.110244 4.720299 
57826.124260 4.743254 
57826.138276 4.766482 
57826.152293 4.789997 
57826.166309 4.813813 
57826.180325 4.837943 
57826.194341 4.862400 
57826.208358 4.887195 
57826.222374 4.912340 
57826.236390 4.937844 
57826.250406 4.963717 
57826.264422 4.989967 
57826.278439 5.016602 
57826.292455 5.043630 
57826.306471 5.071056 
57826.320487 5.098886 
57826.334504 5.127124 
57826.348520 5.155773 
57826.362536 5.184836 
57826.376552 5.214316 
57826.390569 5.244213 
57826.404585 5.274527 
57826.418601 5.305258 
57826.432617 5.336403 
