# time model 
2338.340752 1.001057 
2338.340944 1.001061 
2338.341136 1.001065 
2338.341327 1.001068 
2338.341519 1.001072 
2338.341710 1.001076 
2338.341902 1.001080 
2338.342093 1.001083 
2338.342285 1.001087 
2338.342476 1.001091 
2338.342668 1.001095 
2338.342859 1.001098 
2338.343051 1.001102 
2338.343242 1.001106 
2338.343434 1.001109 
2338.343625 1.001113 
2338.343817 1.001117 
2338.344008 1.001121 
2338.344200 1.001124 
2338.344391 1.001128 
2338.344583 1.001132 
2338.344774 1.001135 
2338.344966 1.001139 
2338.345157 1.001143 
2338.345349 1.001147 
2338.345540 1.001150 
2338.345732 1.001154 
2338.345923 1.001158 
2338.346115 1.001161 
2338.346306 1.001165 
2338.346498 1.001169 
2338.346689 1.001172 
2338.346881 1.001176 
2338.347072 1.001180 
2338.347264 1.001184 
2338.347455 1.001187 
2338.347647 1.001191 
2338.347838 1.001195 
2338.348030 1.001198 
2338.348221 1.001202 
2338.348413 1.001206 
2338.348604 1.001209 
2338.348796 1.001213 
2338.348987 1.001217 
2338.349179 1.001220 
2338.349370 1.001224 
2338.349562 1.001228 
2338.349753 1.001232 
2338.349945 1.001235 
2338.350136 1.001239 
2338.350328 1.001243 
2338.350519 1.001246 
2338.350711 1.001250 
2338.350902 1.001254 
2338.351094 1.001257 
2338.351285 1.001261 
2338.351477 1.001265 
2338.351668 1.001268 
2338.351860 1.001272 
2338.352051 1.001276 
2338.352243 1.001279 
2338.352434 1.001283 
2338.352626 1.001287 
2338.352817 1.001290 
2338.353009 1.001294 
2338.353200 1.001298 
2338.353392 1.001301 
2338.353583 1.001305 
2338.353775 1.001308 
2338.353966 1.001312 
2338.354158 1.001316 
2338.354349 1.001319 
2338.354541 1.001323 
2338.354732 1.001327 
2338.354924 1.001330 
2338.355115 1.001334 
2338.355307 1.001338 
2338.355498 1.001341 
2338.355690 1.001345 
2338.355881 1.001349 
2338.356073 1.001352 
2338.356264 1.001356 
2338.356456 1.001359 
2338.356647 1.001363 
2338.356839 1.001367 
2338.357030 1.001370 
2338.357222 1.001374 
2338.357413 1.001378 
2338.357605 1.001381 
2338.357796 1.001385 
2338.357988 1.001388 
2338.358179 1.001392 
2338.358371 1.001396 
2338.358562 1.001399 
2338.358754 1.001403 
2338.358945 1.001407 
2338.359137 1.001410 
2338.359328 1.001414 
2338.359520 1.001417 
2338.359711 1.001421 
2338.359903 1.001425 
2338.360094 1.001428 
2338.360286 1.001432 
2338.360477 1.001435 
2338.360669 1.001439 
2338.360860 1.001443 
2338.361052 1.001446 
2338.361243 1.001450 
2338.361435 1.001453 
2338.361626 1.001457 
2338.361818 1.001461 
2338.362009 1.001464 
2338.362201 1.001468 
2338.362392 1.001471 
2338.362584 1.001475 
2338.362775 1.001478 
2338.362967 1.001482 
2338.363158 1.001486 
2338.363350 1.001489 
2338.363541 1.001493 
2338.363733 1.001496 
2338.363924 1.001500 
2338.364116 1.001503 
2338.364307 1.001507 
2338.364499 1.001511 
2338.364690 1.001514 
2338.364882 1.001518 
2338.365073 1.001521 
