# epoch model 
2453597.945326 196.556620 
2453598.045326 173.502292 
2453598.145326 136.574930 
2453598.245326 88.727201 
2453598.345326 33.784951 
2453598.445326 -23.858702 
2453598.545326 -79.594643 
2453598.645326 -128.966291 
2453598.745326 -168.025950 
2453598.845326 -193.650456 
2453598.945326 -203.790905 
2453599.045326 -197.636478 
2453599.145326 -175.679275 
2453599.245326 -139.674970 
2453599.345326 -92.502421 
2453599.445326 -37.933490 
2453599.545326 19.668557 
2453599.645326 75.697930 
2453599.745326 125.674587 
2453599.845326 165.602456 
2453599.945326 192.288951 
2453600.045326 203.600253 
2453600.145326 198.631924 
2453600.245326 177.781225 
2453600.345326 142.715353 
2453600.445326 96.238133 
2453600.545326 42.065828 
2453600.645326 -15.470011 
2453600.745326 -71.768886 
2453600.845326 -122.329207 
2453600.945326 -163.108232 
2453601.045326 -190.845319 
2453601.145326 -203.322643 
2453601.245326 -199.542534 
2453601.345326 -179.807243 
2453601.445326 -145.694782 
2453601.545326 -99.932741 
2453601.645326 -46.180198 
2453601.745326 11.264858 
2453601.845326 67.809189 
2453601.945326 118.931579 
2453602.045326 160.544343 
2453602.145326 189.320175 
2453602.245326 202.958193 
2453602.345326 200.367918 
2453602.445326 181.756465 
2453602.545326 148.611984 
2453602.645326 103.584667 
2453602.745326 50.274845 
2453602.845326 -7.054893 
2453602.945326 -63.820531 
2453603.045326 -115.483155 
2453603.145326 -157.911885 
2453603.245326 -187.714171 
2453603.345326 -202.507058 
2453603.445326 -201.107724 
2453603.545326 -183.628058 
2453603.645326 -151.465713 
2453603.745326 -107.192352 
2453603.845326 -54.348019 
2453603.945326 2.841915 
2453604.045326 59.804614 
2453604.145326 111.985408 
2453604.245326 155.211983 
2453604.345326 186.027994 
2453604.445326 201.969431 
2453604.545326 201.761635 
2453604.645326 185.421222 
2453604.745326 154.254750 
2453604.845326 110.754254 
2453604.945326 58.397981 
2453605.045326 1.372276 
2453605.145326 -55.763155 
2453605.245326 -108.439831 
2453605.345326 -152.445788 
2453605.445326 -184.262364 
2453605.545326 -201.345542 
2453605.645326 -202.329374 
2453605.745326 -187.135191 
2453605.845326 -156.977904 
2453605.945326 -114.268853 
2453606.045326 -62.423001 
2453606.145326 -5.585882 
2453606.245326 51.697878 
2453606.345326 104.847938 
2453606.445326 149.614483 
2453606.545326 182.418034 
2453606.645326 200.635658 
2453606.745326 202.810696 
2453606.845326 188.769235 
2453606.945326 159.634013 
2453607.045326 117.734647 
2453607.145326 66.421360 
2453607.245326 9.797101 
2453607.345326 -47.610522 
2453607.445326 -101.211265 
2453607.545326 -146.719277 
2453607.645326 -180.495792 
2453607.745326 -199.840081 
2453607.845326 -203.205397 
2453607.945326 -190.322654 
2453608.045326 -162.221940 
2453608.145326 -121.150155 
2453608.245326 -70.391350 
2453608.345326 -14.004137 
2453608.445326 43.502831 
2453608.545326 97.531364 
2453608.645326 143.761406 
2453608.745326 178.496460 
2453608.845326 198.959151 
2453608.945326 203.513308 
2453609.045326 191.794785 
2453609.145326 164.740582 
2453609.245326 124.513920 
2453609.345326 74.331275 
2453609.445326 18.205191 
2453609.545326 -39.376559 
2453609.645326 -93.809806 
2453609.745326 -140.742134 
2453609.845326 -176.420891 
2453609.945326 -197.993245 
2453610.045326 -203.734297 
2453610.145326 -193.185000 
2453610.245326 -167.188862 
2453610.345326 -127.824504 
2453610.445326 -78.239453 
2453610.545326 -22.398469 
2453610.645326 35.233470 
2453610.745326 90.048182 
2453610.845326 137.662751 
2453610.945326 174.269971 
2453611.045326 196.942774 
2453611.145326 203.868270 
