# epoch model 
2453597.945326 195.614805 
2453598.045326 170.554037 
2453598.145326 131.866006 
2453598.245326 82.641885 
2453598.345326 26.814679 
2453598.445326 -31.155019 
2453598.545326 -86.635432 
2453598.645326 -135.193676 
2453598.745326 -172.949949 
2453598.845326 -196.887525 
2453598.945326 -205.093794 
2453599.045326 -196.913073 
2453599.145326 -172.999003 
2453599.245326 -135.262317 
2453599.345326 -86.718175 
2453599.445326 -31.245254 
2453599.545326 26.724163 
2453599.645326 82.558319 
2453599.745326 131.796068 
2453599.845326 170.503315 
2453599.945326 195.587351 
2453600.045326 205.043963 
2453600.145326 198.117567 
2453600.245326 175.361583 
2453600.345326 138.594213 
2453600.445326 90.753169 
2453600.545326 35.660950 
2453600.645326 -22.280579 
2453600.745326 -78.441890 
2453600.845326 -128.335696 
2453600.945326 -167.975484 
2453601.045326 -194.194034 
2453601.145326 -204.896486 
2453601.245326 -199.227715 
2453601.345326 -177.640654 
2453601.445326 -141.860109 
2453601.545326 -94.744945 
2453601.645326 -40.059663 
2453601.745326 17.826385 
2453601.845326 74.288106 
2453601.945326 124.814209 
2453602.045326 165.367660 
2453602.145326 192.708239 
2453602.245326 204.651435 
2453602.345326 200.242986 
2453602.445326 179.835128 
2453602.545326 145.058448 
2453602.645326 98.691602 
2453602.745326 44.439299 
2453602.845326 -13.363702 
2453602.945326 -70.098945 
2453603.045326 -121.233283 
2453603.145326 -162.681085 
2453603.245326 -191.130673 
2453603.345326 -204.308924 
2453603.445326 -201.162898 
2453603.545326 -181.943962 
2453603.645326 -148.187708 
2453603.745326 -102.591260 
2453603.845326 -48.797773 
2453603.945326 8.894655 
2453604.045326 65.876401 
2453604.145326 117.594623 
2453604.245326 159.917038 
2453604.345326 189.462086 
2453604.445326 203.869118 
2453604.545326 201.987013 
2453604.645326 183.966151 
2453604.745326 151.246398 
2453604.845326 106.442062 
2453604.945326 53.133008 
2453605.045326 -4.421372 
2453605.145326 -61.622485 
2453605.245326 -113.899963 
2453605.345326 -157.076836 
2453605.445326 -187.703275 
2453605.545326 -203.332226 
2453605.645326 -202.714938 
2453605.745326 -185.900732 
2453605.845326 -154.233062 
2453605.945326 -110.242174 
2453606.045326 -57.442940 
2453606.145326 -0.054016 
2453606.245326 57.339224 
2453606.345326 110.151061 
2453606.445326 154.161832 
2453606.545326 185.855076 
2453606.645326 202.698504 
2453606.745326 203.346327 
2453606.845326 187.746784 
2453606.945326 157.146277 
2453607.045326 113.989788 
2453607.145326 61.725517 
2453607.245326 4.529379 
2453607.345326 -53.028657 
2453607.445326 -106.349704 
2453607.545326 -151.173412 
2453607.645326 -183.918369 
2453607.745326 -201.968253 
