# epoch model 
2449450.762570 28.074411 
2449450.862571 82.866576 
2449450.962571 131.155334 
2449451.062571 169.013093 
2449451.162571 193.337112 
2449451.262571 202.124135 
2449451.362571 194.650821 
2449451.462571 171.538813 
2449451.562571 134.696809 
2449451.662571 87.147020 
2449451.762571 32.756857 
2449451.862571 -24.093920 
2449451.962571 -78.876321 
2449452.062571 -127.272379 
2449452.162571 -165.504303 
2449452.262571 -190.611164 
2449452.362571 -200.658589 
2449452.462571 -194.872711 
2449452.562571 -173.693693 
2449452.662571 -138.746997 
2449452.762571 -92.732800 
2449452.862571 -39.236745 
2449452.962571 17.530714 
2449453.062571 73.053362 
2449453.162571 122.866532 
2449453.262571 162.925314 
2449453.362571 189.950632 
2449453.462571 201.718185 
2449453.562571 197.258329 
2449453.662571 176.943596 
2449453.762571 142.453496 
2449453.862571 96.621231 
2449453.962571 43.180918 
2449454.062571 -13.555827 
2449454.162571 -69.059984 
2449454.262571 -118.948236 
2449454.362571 -159.319728 
2449454.462571 -187.043792 
2449454.562571 -199.982898 
2449454.662571 -197.141124 
2449454.762571 -178.732839 
2449454.862571 -146.169277 
2449454.962571 -101.963017 
2449455.062571 -49.552946 
2449455.162571 6.943931 
2449455.262571 63.041984 
2449455.362571 114.239033 
2449455.462571 156.384889 
2449455.562571 186.034199 
2449455.662571 200.748580 
2449455.762571 199.315135 
2449455.862571 181.856056 
2449455.962571 149.816323 
2449456.062571 105.831330 
2449456.162571 53.490640 
2449456.262571 -2.974792 
2449456.362571 -59.048528 
2449456.462571 -110.293581 
2449456.562571 -152.696003 
2449456.662571 -182.963106 
2449456.762571 -198.759339 
2449456.862571 -198.869105 
2449456.962571 -183.280509 
2449457.062571 -153.187258 
2449457.162571 -110.908279 
2449457.262571 -59.727104 
2449457.362571 -3.656561 
2449457.462571 52.860528 
2449457.562571 105.297272 
2449457.662571 149.410478 
2449457.762571 181.599033 
2449457.862571 199.218085 
2449457.962571 200.815302 
2449458.062571 186.262106 
2449458.162571 156.764335 
2449458.262571 114.751342 
2449458.362571 63.657253 
2449458.462571 7.619986 
2449458.562571 -48.869279 
2449458.662571 -101.331809 
2449458.762571 -145.650897 
2449458.862571 -178.380003 
2449458.962571 -196.991189 
2449459.062571 -200.052078 
2449459.162571 -187.324581 
2449459.262571 -159.782098 
2449459.362571 -119.544346 
2449459.462571 -69.731356 
2449459.562571 -14.241404 
2449459.662571 42.537500 
2449459.762571 96.066530 
2449459.862571 142.021954 
2449459.962571 176.657836 
2449460.062571 197.131080 
2449460.162571 201.754492 
2449460.262571 190.149097 
2449460.362571 163.277722 
2449460.462571 123.356062 
2449460.562571 73.652330 
2449460.662571 18.199210 
2449460.762571 -38.550078 
2449460.862571 -92.087187 
2449460.962571 -138.203334 
2449461.062571 -173.306730 
2449461.162571 -194.683172 
2449461.262571 -200.686921 
2449461.362571 -190.854289 
2449461.462571 -165.936116 
2449461.562571 -127.847860 
2449461.662571 -79.538361 
2449461.762571 -24.781347 
2449461.862571 32.101745 
2449461.962571 86.572864 
2449462.062571 134.240348 
2449462.162571 171.224748 
2449462.262571 194.493543 
2449462.362571 202.129980 
2449462.462571 193.505856 
2449462.562571 169.337890 
2449462.662571 131.621136 
2449462.762571 83.447864 
2449462.862571 28.733565 
2449462.962571 -28.119203 
2449463.062571 -82.584790 
2449463.162571 -130.373342 
2449463.262571 -167.756849 
2449463.362571 -191.841450 
2449463.462571 -200.771971 
2449463.562571 -193.860249 
2449463.662571 -171.632839 
2449463.762571 -135.796402 
2449463.862571 -89.121372 
2449463.962571 -35.247321 
2449464.062571 21.582367 
2449464.162571 76.843023 
2449464.262571 126.087774 
2449464.362571 165.315307 
2449464.462571 191.313032 
2449464.562571 201.940662 
2449464.662571 196.322725 
2449464.762571 174.927512 
2449464.862571 139.523127 
2449464.962571 93.016355 
2449465.062571 39.193797 
2449465.162571 -17.605299 
2449465.262571 -72.850440 
2449465.362571 -122.182012 
2449465.462571 -161.745214 
2449465.562571 -188.473608 
2449465.662571 -200.307024 
2449465.762571 -196.334475 
2449465.862571 -176.857036 
2449465.962571 -143.368548 
2449466.062571 -98.454301 
2449466.162571 -45.610524 
2449466.262571 11.008641 
2449466.362571 66.904374 
2449466.462571 117.587372 
2449466.562571 158.946396 
2449466.662571 187.598664 
2449466.762571 201.187057 
2449466.862571 198.591589 
2449466.962571 180.030588 
2449467.062571 147.039592 
2449467.162571 102.330888 
2449467.262571 49.550802 
2449467.362571 -7.037294 
2449467.462571 -62.910638 
2449467.562571 -113.651437 
2449467.662571 -155.287927 
2449467.762571 -184.588635 
2449467.862571 -199.293339 
2449467.962571 -198.270405 
2449468.062571 -181.594761 
2449468.162571 -150.543923 
2449468.262571 -107.511795 
2449468.362571 -55.842495 
2449468.462571 0.409934 
2449468.562571 56.784817 
2449468.662571 108.763229 
2449468.762571 152.136193 
2449468.862571 183.361082 
2449468.962571 199.871311 
2449469.062571 200.305904 
2449469.162571 184.632491 
2449469.262571 154.149149 
2449469.362571 111.365211 
2449469.462571 59.775699 
2449469.562571 3.555672 
2449469.662571 -52.792496 
2449469.762571 -104.804664 
2449469.862571 -148.402303 
2449469.962571 -180.196903 
2449470.062571 -197.733635 
2449470.162571 -199.662912 
2449470.262571 -185.833379 
2449470.362571 -157.303250 
2449470.462571 -116.269291 
2449470.562571 -65.915192 
2449470.662571 -10.184379 
2449470.762571 46.512707 
2449470.862571 99.640311 
2449470.962571 144.904114 
2449471.062571 178.612423 
2449471.162571 197.997184 
2449471.262571 201.460717 
2449471.362571 188.720014 
2449471.462571 160.831540 
2449471.562571 120.093817 
2449471.662571 69.839919 
2449471.762571 14.144330 
2449471.862571 -42.523664 
2449471.962571 -95.665631 
2449472.062571 -141.106829 
2449472.162571 -175.310145 
2449472.262571 -195.632081 
2449472.362571 -200.508315 
2449472.462571 -189.561603 
2449472.562571 -163.628399 
2449472.662571 -124.703088 
2449472.762571 -75.801065 
2449472.862571 -20.744995 
2449472.962571 36.116770 
2449473.062571 90.244386 
2449473.162571 137.270752 
2449473.262571 173.366281 
2449473.362571 195.570043 
2449473.462571 202.052682 
2449473.562571 192.281416 
2449473.662571 167.067698 
2449473.762571 128.492014 
2449473.862571 79.715285 
2449473.962571 24.699362 
2449474.062571 -32.132264 
2449474.162571 -86.259113 
2449474.262571 -133.421114 
2449474.362571 -169.941422 
2449474.462571 -192.994289 
2449474.562571 -200.804390 
2449474.662571 -192.769513 
2449474.762571 -169.502426 
2449474.862571 -132.790399 
2449474.962571 -85.473130 
2449475.062571 -31.242768 
2449475.162571 25.626019 
2449475.262571 80.601947 
2449475.362571 129.257814 
2449475.462571 167.637663 
2449475.562571 192.596844 
2449475.662571 202.080071 
2449475.762571 195.306451 
2449475.862571 172.839805 
2449475.962571 136.536007 
2449476.062571 89.374094 
2449476.162571 35.191482 
2449476.262571 -21.646806 
2449476.362571 -76.610651 
2449476.462571 -125.365849 
2449476.562571 -164.105097 
2449476.662571 -189.827300 
2449476.762571 -200.550373 
2449476.862571 -195.448585 
2449476.962571 -174.909622 
2449477.062571 -140.509412 
2449477.162571 -94.905039 
2449477.262571 -41.648783 
2449477.362571 15.069674 
2449477.462571 70.740133 
2449477.562571 120.888054 
2449477.662571 161.442942 
2449477.762571 189.086108 
2449477.862571 201.542783 
2449477.962571 197.786410 
2449478.062571 178.131344 
2449478.162571 144.202961 
2449478.262571 98.789197 
2449478.362571 45.591517 
2449478.462571 -11.096120 
2449478.562571 -66.746495 
2449478.662571 -116.962746 
2449478.762571 -157.816797 
2449478.862571 -186.139566 
2449478.962571 -199.746963 
2449479.062571 -197.591711 
2449479.162571 -179.835542 
2449479.262571 -147.839343 
2449479.362571 -104.071148 
2449479.462571 -51.934440 
2449479.562571 4.477077 
2449479.662571 60.686650 
2449479.762571 112.185205 
2449479.862571 154.799806 
