# epoch model 
2452179.969622 179.734716 
2452180.069622 198.086825 
2452180.169622 200.656596 
2452180.269622 187.239286 
2452180.369622 158.903904 
2452180.469622 117.908037 
2452180.569622 67.517985 
2452180.669622 11.748516 
2452180.769622 -44.957003 
2452180.869622 -98.080625 
2452180.969622 -143.389787 
2452181.069622 -177.274534 
2452181.169622 -197.035138 
2452181.269622 -201.097197 
2452181.369622 -189.137071 
2452181.469622 -162.107668 
2452181.569622 -122.162524 
2452181.669622 -72.484224 
2452181.769622 -17.030827 
2452181.869622 39.779481 
2452181.969622 93.420405 
2452182.069622 139.618167 
2452182.169622 174.692014 
2452182.269622 195.847477 
2452182.369622 201.399020 
2452182.469622 190.904331 
2452182.569622 165.199560 
2452182.669622 126.332706 
2452182.769622 77.400441 
2452182.869622 22.301386 
2452182.969622 -34.574507 
2452183.069622 -88.695716 
2452183.169622 -135.750196 
2452183.269622 -171.988938 
2452183.369622 -194.524660 
2452183.469622 -201.561857 
2452183.569622 -192.539846 
2452183.669622 -168.177447 
2452183.769622 -130.415706 
2452183.869622 -82.263244 
2452183.969622 -27.556554 
2452184.069622 29.345673 
2452184.169622 83.909817 
2452184.269622 131.788543 
2452184.369622 169.167171 
2452184.469622 193.067601 
2452184.569622 201.585594 
2452184.669622 194.042489 
2452184.769622 171.039274 
2452184.869622 134.408704 
2452184.969622 87.069276 
2452185.069622 32.792705 
2452185.169622 -24.096587 
2452185.269622 -79.066011 
2452185.369622 -127.735943 
2452185.469622 -166.228662 
2452185.569622 -191.477305 
2452185.669622 -201.470217 
2452185.769622 -195.411223 
2452185.869622 -173.783067 
2452185.969622 -138.308946 
2452186.069622 -91.815222 
2452186.169622 -38.006226 
2452186.269622 18.830872 
2452186.369622 74.167642 
2452186.469622 123.595191 
2452186.569622 163.175437 
2452186.669622 189.754869 
2452186.769622 201.215803 
2452186.869622 196.645102 
2452186.969622 176.406930 
2452187.069622 142.113741 
2452187.169622 96.497805 
2452187.269622 43.193519 
2452187.369622 -13.552161 
2452187.469622 -69.218089 
2452187.569622 -119.369145 
2452187.669622 -160.009604 
2452187.769622 -187.901483 
2452187.869622 -200.822530 
2452187.969622 -197.743275 
2452188.069622 -178.909054 
2452188.169622 -145.820462 
2452188.269622 -101.113795 
2452188.369622 -48.351003 
2452188.469622 8.264099 
2452188.569622 64.220768 
2452188.669622 115.060722 
2452188.769622 156.733347 
2452188.869622 185.918425 
2452188.969622 200.290668 
2452189.069622 198.704984 
2452189.169622 181.287712 
2452189.269622 149.426552 
2452189.369622 105.660005 
2452189.469622 53.475120 
2452189.569622 -2.970333 
2452189.669622 -59.179128 
2452189.769622 -110.672895 
2452189.869622 -153.348928 
2452189.969622 -183.807063 
2452190.069622 -199.620584 
2452190.169622 -199.529566 
2452190.269622 -183.541263 
2452190.369622 -152.929522 
2452190.469622 -110.133299 
2452190.569622 -58.562334 
