# epoch model 
2452179.969622 178.117117 
2452180.069622 197.837573 
2452180.169622 201.795405 
2452180.269622 189.675276 
2452180.369622 162.442850 
2452180.469622 122.267861 
2452180.569622 72.351232 
2452180.669622 16.670050 
2452180.769622 -40.339312 
2452180.869622 -94.134656 
2452180.969622 -140.429861 
2452181.069622 -175.536378 
2452181.169622 -196.657110 
2452181.269622 -202.109271 
2452181.369622 -191.458462 
2452181.469622 -165.553284 
2452181.569622 -126.457718 
2452181.669622 -77.286688 
2452181.769622 -21.957875 
2452181.869622 35.120423 
2452181.969622 89.400516 
2452182.069622 136.557662 
2452182.169622 172.834634 
2452182.269622 195.341081 
2452182.369622 202.283812 
2452182.469622 193.109667 
2452182.569622 168.549593 
2452182.669622 130.560402 
2452182.769622 82.168867 
2452182.869622 27.230563 
2452182.969622 -29.877324 
2452183.069622 -84.604749 
2452183.169622 -132.591326 
2452183.269622 -170.013746 
2452183.369622 -193.890395 
2452183.469622 -202.318909 
2452183.569622 -194.627752 
2452183.669622 -171.429712 
2452183.769622 -134.573084 
2452183.869622 -86.994403 
2452183.969622 -32.484480 
2452184.069622 24.613630 
2452184.169622 79.750659 
2452184.269622 128.533589 
2452184.369622 167.075660 
2452184.469622 192.306050 
2452184.569622 202.214538 
2452184.669622 196.011670 
2452184.769622 174.191657 
2452184.869622 138.492998 
2452184.969622 91.759969 
2452185.069622 37.716004 
2452185.169622 -19.332968 
2452185.269622 -74.841593 
2452185.369622 -124.387247 
2452185.469622 -164.022400 
2452185.569622 -190.589139 
2452185.669622 -201.970771 
2452185.769622 -197.260468 
2452185.869622 -176.833522 
2452185.969622 -142.317442 
2452186.069622 -96.462280 
2452186.169622 -42.921528 
2452186.269622 14.038978 
2452186.369622 69.880935 
2452186.469622 120.155159 
2452186.569622 160.856072 
2452186.669622 188.740846 
2452186.769622 201.587775 
2452186.869622 198.373285 
2452186.969622 179.353488 
2452187.069622 146.043780 
2452187.169622 101.098096 
2452187.269622 48.097465 
2452187.369622 -8.735311 
2452187.469622 -64.872105 
2452187.569622 -115.840242 
2452187.669622 -157.578857 
2452187.769622 -186.762445 
2452187.869622 -201.065815 
2452187.969622 -199.349353 
2452188.069622 -181.749817 
2452188.169622 -149.669442 
2452188.269622 -105.664219 
2452188.369622 -53.240245 
2452188.469622 3.425623 
2452188.569622 59.818555 
2452188.669622 111.445470 
2452188.769622 154.193016 
2452188.869622 184.655299 
2452188.969622 200.405250 
2452189.069622 200.187999 
2452189.169622 184.020856 
2452189.269622 153.191930 
2452189.369622 110.157503 
2452189.469622 58.346325 
2452189.569622 1.886427 
2452189.669622 -54.723770 
2452189.769622 -106.973874 
2452189.869622 -150.700881 
2452189.969622 -182.420861 
2452190.069622 -199.606536 
2452190.169622 -200.888647 
2452190.269622 -186.165041 
2452190.369622 -156.608816 
2452190.469622 -114.574850 
2452190.569622 -63.412183 
2452190.669622 -7.197177 
2452190.769622 49.591260 
2452190.869622 102.428536 
2452190.969622 147.104862 
2452191.069622 180.060671 
2452191.169622 198.670224 
2452191.269622 201.450812 
2452191.369622 188.180893 
2452191.469622 159.917743 
2452191.569622 118.913215 
2452191.669622 68.434328 
2452191.769622 12.502966 
2452191.869622 -44.424565 
2452191.969622 -97.812588 
2452192.069622 -143.407435 
2452192.169622 -177.576357 
2452192.269622 -197.596958 
2452192.369622 -201.874107 
2452192.469622 -190.067023 
2452192.569622 -163.116431 
2452192.669622 -123.169607 
2452192.769622 -73.409298 
2452192.869622 -17.800135 
2452192.969622 39.227246 
2452193.069622 93.129214 
2452193.169622 139.611151 
2452193.269622 174.969630 
2452193.369622 196.387479 
2452193.469622 202.158240 
2452193.569622 191.822130 
2452193.669622 166.202675 
2452193.769622 127.341093 
2452193.869622 78.333664 
2452193.969622 23.085034 
2452194.069622 -34.002886 
2452194.169622 -88.381641 
2452194.269622 -135.718626 
2452194.369622 -172.242289 
2452194.469622 -195.042621 
2452194.569622 -202.303016 
2452194.669622 -193.445005 
2452194.769622 -169.174347 
2452194.869622 -131.424796 
2452194.969622 -83.204030 
2452195.069622 -28.354019 
2452195.169622 28.755086 
2452195.269622 83.573142 
2452195.369622 131.732544 
2452195.469622 169.396212 
2452195.569622 193.563310 
2452195.669622 202.308334 
2452195.769622 194.934529 
2452195.869622 172.029399 
2452195.969622 135.417901 
2452196.069622 88.017040 
2452196.169622 33.603459 
2452196.269622 -23.487463 
2452196.369622 -78.707032 
2452196.469622 -127.655652 
2452196.569622 -166.433362 
2452196.669622 -191.950566 
2452196.769622 -202.174192 
2452196.869622 -196.289675 
2452196.969622 -174.765863 
2452197.069622 -139.317656 
2452197.169622 -92.769375 
2452197.269622 -38.829734 
2452197.369622 18.203650 
2452197.469622 73.786666 
2452197.569622 123.490760 
2452197.669622 163.355782 
2452197.769622 190.205502 
2452197.869622 201.900680 
2452197.969622 197.509509 
2452198.069622 177.381852 
2452198.169622 143.121373 
2452198.269622 97.457760 
2452198.369622 44.029241 
2452198.469622 -12.907288 
2452198.569622 -68.815434 
2452198.669622 -119.240741 
2452198.769622 -160.165592 
2452198.869622 -188.329319 
2452198.969622 -201.487989 
2452199.069622 -198.593189 
2452199.169622 -179.875563 
2452199.269622 -146.826429 
2452199.369622 -102.078962 
2452199.469622 -49.198398 
2452199.569622 7.602028 
2452199.669622 63.796765 
2452199.769622 114.908522 
2452199.869622 156.864993 
2452199.969622 186.323312 
2452200.069622 200.936402 
2452200.169622 199.539970 
2452200.269622 182.245277 
2452200.369622 150.430270 
2452200.469622 106.629796 
2452200.569622 54.333639 
2452200.669622 -2.291528 
2452200.769622 -58.734118 
2452200.869622 -110.497092 
2452200.969622 -153.456258 
2452201.069622 -184.188863 
2452201.169622 -200.246300 
2452201.269622 -200.349198 
2452201.369622 -184.489361 
2452201.469622 -153.930413 
2452201.569622 -111.107125 
2452201.669622 -59.431425 
2452201.769622 -3.020552 
2452201.869622 53.630982 
2452201.969622 106.009491 
2452202.069622 149.941739 
2452202.169622 181.927444 
2452202.269622 199.418158 
2452202.369622 201.020316 
2452202.469622 186.606266 
2452202.569622 157.324443 
2452202.669622 115.507863 
2452202.769622 64.488243 
2452202.869622 8.330550 
2452202.969622 -48.490876 
2452203.069622 -101.448812 
2452203.169622 -146.323858 
2452203.269622 -179.540613 
2452203.369622 -198.452547 
2452203.469622 -201.552860 
2452203.569622 -188.594535 
2452203.669622 -160.610022 
2452203.769622 -119.828975 
2452203.869622 -69.500605 
2452203.969622 -13.634805 
2452204.069622 43.317343 
2452204.169622 96.818200 
2452204.269622 142.605108 
2452204.369622 177.030016 
2452204.469622 197.350134 
2452204.569622 201.946464 
2452204.669622 190.452797 
2452204.769622 163.784885 
2452204.869622 124.067483 
2452204.969622 74.465058 
2452205.069622 18.929661 
2452205.169622 -38.113949 
2452205.269622 -92.120845 
