# time model 
2294.422180 1.000766 
2294.422462 1.000757 
2294.422745 1.000749 
2294.423028 1.000741 
2294.423310 1.000733 
2294.423593 1.000725 
2294.423876 1.000717 
2294.424158 1.000709 
2294.424441 1.000701 
2294.424724 1.000693 
2294.425006 1.000685 
2294.425289 1.000677 
2294.425572 1.000669 
2294.425854 1.000661 
2294.426137 1.000653 
2294.426419 1.000645 
2294.426702 1.000637 
2294.426985 1.000629 
2294.427267 1.000621 
2294.427550 1.000614 
2294.427833 1.000606 
2294.428115 1.000598 
2294.428398 1.000590 
2294.428681 1.000582 
2294.428963 1.000574 
2294.429246 1.000567 
2294.429529 1.000559 
2294.429811 1.000551 
2294.430094 1.000543 
2294.430377 1.000536 
2294.430659 1.000528 
2294.430942 1.000520 
2294.431225 1.000513 
2294.431507 1.000505 
2294.431790 1.000497 
2294.432073 1.000490 
2294.432355 1.000482 
2294.432638 1.000474 
2294.432921 1.000467 
2294.433203 1.000459 
2294.433486 1.000452 
2294.433769 1.000444 
2294.434051 1.000437 
2294.434334 1.000430 
2294.434617 1.000422 
2294.434899 1.000415 
2294.435182 1.000407 
2294.435465 1.000400 
2294.435747 1.000393 
2294.436030 1.000385 
2294.436313 1.000378 
2294.436595 1.000371 
2294.436878 1.000364 
2294.437161 1.000357 
2294.437443 1.000349 
2294.437726 1.000342 
2294.438009 1.000335 
2294.438291 1.000328 
2294.438574 1.000321 
2294.438857 1.000314 
2294.439139 1.000307 
2294.439422 1.000300 
2294.439705 1.000293 
2294.439987 1.000286 
2294.440270 1.000279 
2294.440552 1.000273 
2294.440835 1.000266 
2294.441118 1.000259 
2294.441400 1.000252 
2294.441683 1.000246 
2294.441966 1.000239 
2294.442248 1.000232 
2294.442531 1.000226 
2294.442814 1.000219 
2294.443096 1.000213 
2294.443379 1.000206 
2294.443662 1.000200 
2294.443944 1.000194 
2294.444227 1.000187 
2294.444510 1.000181 
2294.444792 1.000175 
2294.445075 1.000168 
2294.445358 1.000162 
2294.445640 1.000156 
2294.445923 1.000150 
2294.446206 1.000144 
2294.446488 1.000138 
2294.446771 1.000132 
2294.447054 1.000126 
2294.447336 1.000120 
2294.447619 1.000114 
2294.447902 1.000109 
2294.448184 1.000103 
2294.448467 1.000097 
2294.448750 1.000092 
2294.449032 1.000086 
2294.449315 1.000081 
2294.449598 1.000075 
2294.449880 1.000070 
2294.450163 1.000065 
2294.450446 1.000059 
2294.450728 1.000054 
2294.451011 1.000049 
2294.451294 1.000045 
2294.451576 1.000040 
2294.451859 1.000035 
2294.452142 1.000031 
2294.452424 1.000026 
2294.452707 1.000022 
2294.452990 1.000018 
2294.453272 1.000014 
2294.453555 1.000010 
2294.453838 1.000006 
2294.454120 1.000002 
2294.454403 0.999999 
2294.454685 0.999995 
2294.454968 0.999992 
2294.455251 0.999989 
2294.455533 0.999986 
2294.455816 0.999984 
2294.456099 0.999981 
2294.456381 0.999979 
2294.456664 0.999976 
2294.456947 0.999974 
2294.457229 0.999972 
2294.457512 0.999970 
2294.457795 0.999968 
2294.458077 0.999967 
2294.458360 0.999965 
2294.458643 0.999964 
2294.458925 0.999963 
2294.459208 0.999961 
2294.459491 0.999960 
2294.459773 0.999959 
2294.460056 0.999959 
2294.460339 0.999958 
2294.460621 0.999957 
2294.460904 0.999956 
2294.461187 0.999956 
2294.461469 0.999955 
2294.461752 0.999955 
2294.462035 0.999955 
2294.462317 0.999954 
2294.462600 0.999954 
2294.462883 0.999954 
2294.463165 0.999954 
2294.463448 0.999954 
2294.463731 0.999954 
2294.464013 0.999954 
2294.464296 0.999954 
2294.464579 0.999955 
2294.464861 0.999955 
2294.465144 0.999955 
2294.465427 0.999956 
2294.465709 0.999956 
2294.465992 0.999957 
2294.466275 0.999958 
2294.466557 0.999958 
2294.466840 0.999959 
2294.467123 0.999960 
2294.467405 0.999961 
2294.467688 0.999962 
2294.467971 0.999963 
2294.468253 0.999964 
2294.468536 0.999965 
2294.468818 0.999966 
2294.469101 0.999967 
2294.469384 0.999968 
2294.469666 0.999970 
2294.469949 0.999971 
2294.470232 0.999973 
2294.470514 0.999974 
2294.470797 0.999976 
2294.471080 0.999978 
2294.471362 0.999980 
2294.471645 0.999982 
2294.471928 0.999984 
2294.472210 0.999986 
2294.472493 0.999988 
2294.472776 0.999990 
2294.473058 0.999992 
2294.473341 0.999995 
2294.473624 0.999997 
2294.473906 0.999999 
2294.474189 1.000002 
2294.474472 1.000004 
2294.474754 1.000007 
2294.475037 1.000010 
2294.475320 1.000013 
2294.475602 1.000015 
2294.475885 1.000018 
2294.476168 1.000021 
2294.476450 1.000024 
2294.476733 1.000028 
2294.477016 1.000031 
2294.477298 1.000034 
2294.477581 1.000037 
2294.477864 1.000041 
2294.478146 1.000044 
2294.478429 1.000048 
2294.478712 1.000052 
2294.478994 1.000055 
2294.479277 1.000059 
2294.479560 1.000063 
2294.479842 1.000067 
2294.480125 1.000071 
2294.480408 1.000076 
2294.480690 1.000080 
2294.480973 1.000084 
2294.481256 1.000089 
2294.481538 1.000094 
2294.481821 1.000099 
2294.482104 1.000103 
2294.482386 1.000109 
2294.482669 1.000114 
2294.482951 1.000119 
2294.483234 1.000124 
2294.483517 1.000130 
2294.483799 1.000136 
2294.484082 1.000141 
2294.484365 1.000147 
2294.484647 1.000153 
2294.484930 1.000159 
2294.485213 1.000166 
2294.485495 1.000172 
2294.485778 1.000179 
2294.486061 1.000185 
2294.486343 1.000192 
2294.486626 1.000199 
2294.486909 1.000206 
2294.487191 1.000213 
2294.487474 1.000221 
2294.487757 1.000228 
2294.488039 1.000236 
2294.488322 1.000244 
2294.488605 1.000251 
2294.488887 1.000259 
2294.489170 1.000267 
2294.489453 1.000276 
2294.489735 1.000284 
2294.490018 1.000292 
2294.490301 1.000301 
2294.490583 1.000310 
2294.490866 1.000319 
2294.491149 1.000328 
2294.491431 1.000337 
2294.491714 1.000346 
2294.491997 1.000355 
2294.492279 1.000365 
2294.492562 1.000374 
2294.492845 1.000384 
2294.493127 1.000394 
2294.493410 1.000404 
2294.493693 1.000414 
2294.493975 1.000424 
2294.494258 1.000435 
2294.494541 1.000445 
2294.494823 1.000456 
2294.495106 1.000467 
2294.495389 1.000478 
2294.495671 1.000489 
2294.495954 1.000500 
2294.496237 1.000511 
2294.496519 1.000523 
2294.496802 1.000534 
2294.497084 1.000546 
2294.497367 1.000558 
2294.497650 1.000570 
2294.497932 1.000582 
2294.498215 1.000594 
2294.498498 1.000606 
2294.498780 1.000619 
2294.499063 1.000631 
2294.499346 1.000644 
2294.499628 1.000656 
2294.499911 1.000669 
2294.500194 1.000682 
2294.500476 1.000695 
2294.500759 1.000708 
2294.501042 1.000721 
2294.501324 1.000734 
2294.501607 1.000748 
2294.501890 1.000761 
2294.502172 1.000774 
2294.502455 1.000788 
2294.502738 1.000801 
2294.503020 1.000815 
2294.503303 1.000829 
2294.503586 1.000842 
2294.503868 1.000856 
2294.504151 1.000870 
2294.504434 1.000884 
2294.504716 1.000898 
2294.504999 1.000911 
2294.505282 1.000925 
2294.505564 1.000939 
2294.505847 1.000953 
2294.506130 1.000967 
2294.506412 1.000981 
2294.506695 1.000980 
2294.506978 1.000965 
2294.507260 1.000941 
2294.507543 1.000910 
2294.507826 1.000873 
2294.508108 1.000829 
2294.508391 1.000781 
2294.508674 1.000728 
2294.508956 1.000671 
2294.509239 1.000609 
2294.509522 1.000544 
2294.509804 1.000475 
2294.510087 1.000403 
2294.510370 1.000328 
2294.510652 1.000250 
2294.510935 1.000169 
2294.511217 1.000086 
2294.511500 1.000000 
2294.511783 0.999912 
2294.512065 0.999822 
2294.512348 0.999729 
2294.512631 0.999635 
2294.512913 0.999539 
2294.513196 0.999441 
2294.513479 0.999342 
2294.513761 0.999241 
2294.514044 0.999139 
2294.514327 0.999036 
2294.514609 0.998932 
2294.514892 0.998827 
2294.515175 0.998721 
2294.515457 0.998614 
2294.515740 0.998507 
2294.516023 0.998399 
2294.516305 0.998291 
2294.516588 0.998183 
2294.516871 0.998075 
2294.517153 0.997966 
2294.517436 0.997858 
2294.517719 0.997750 
2294.518001 0.997643 
2294.518284 0.997536 
2294.518567 0.997429 
2294.518849 0.997324 
2294.519132 0.997220 
2294.519415 0.997116 
2294.519697 0.997015 
2294.519980 0.996914 
2294.520263 0.996816 
2294.520545 0.996719 
2294.520828 0.996625 
2294.521111 0.996533 
2294.521393 0.996443 
2294.521676 0.996357 
2294.521959 0.996274 
2294.522241 0.996195 
2294.522524 0.996120 
2294.522807 0.996049 
2294.523089 0.995985 
2294.523372 0.995927 
2294.523655 0.995876 
2294.523937 0.995837 
2294.524220 0.995818 
2294.524503 0.995805 
2294.524785 0.995792 
2294.525068 0.995781 
2294.525350 0.995770 
2294.525633 0.995760 
2294.525916 0.995751 
2294.526198 0.995742 
2294.526481 0.995734 
2294.526764 0.995727 
2294.527046 0.995720 
2294.527329 0.995713 
2294.527612 0.995707 
2294.527894 0.995702 
2294.528177 0.995697 
2294.528460 0.995692 
2294.528742 0.995688 
2294.529025 0.995685 
2294.529308 0.995681 
2294.529590 0.995678 
2294.529873 0.995676 
2294.530156 0.995674 
2294.530438 0.995672 
2294.530721 0.995671 
2294.531004 0.995670 
2294.531286 0.995670 
2294.531569 0.995670 
2294.531852 0.995670 
2294.532134 0.995671 
2294.532417 0.995672 
2294.532700 0.995673 
2294.532982 0.995675 
2294.533265 0.995677 
2294.533548 0.995680 
2294.533830 0.995683 
2294.534113 0.995686 
2294.534396 0.995690 
2294.534678 0.995694 
2294.534961 0.995698 
2294.535244 0.995703 
2294.535526 0.995708 
2294.535809 0.995713 
2294.536092 0.995719 
2294.536374 0.995725 
2294.536657 0.995731 
2294.536940 0.995738 
2294.537222 0.995745 
2294.537505 0.995752 
2294.537788 0.995760 
2294.538070 0.995768 
2294.538353 0.995776 
2294.538636 0.995785 
2294.538918 0.995794 
2294.539201 0.995803 
2294.539483 0.995812 
2294.539766 0.995822 
2294.540049 0.995832 
2294.540331 0.995843 
2294.540614 0.995853 
2294.540897 0.995864 
2294.541179 0.995876 
2294.541462 0.995887 
2294.541745 0.995899 
2294.542027 0.995911 
2294.542310 0.995924 
2294.542593 0.995936 
2294.542875 0.995949 
2294.543158 0.995962 
2294.543441 0.995976 
2294.543723 0.995989 
2294.544006 0.996003 
2294.544289 0.996017 
2294.544571 0.996032 
2294.544854 0.996046 
2294.545137 0.996061 
2294.545419 0.996076 
2294.545702 0.996091 
2294.545985 0.996107 
2294.546267 0.996123 
2294.546550 0.996138 
2294.546833 0.996154 
2294.547115 0.996170 
2294.547398 0.996187 
2294.547681 0.996203 
2294.547963 0.996220 
2294.548246 0.996237 
2294.548529 0.996254 
2294.548811 0.996271 
2294.549094 0.996288 
2294.549377 0.996306 
2294.549659 0.996323 
2294.549942 0.996341 
2294.550225 0.996359 
2294.550507 0.996377 
2294.550790 0.996395 
2294.551073 0.996413 
2294.551355 0.996431 
2294.551638 0.996449 
2294.551921 0.996468 
2294.552203 0.996487 
2294.552486 0.996505 
2294.552769 0.996524 
2294.553051 0.996543 
2294.553334 0.996562 
2294.553616 0.996581 
2294.553899 0.996600 
2294.554182 0.996619 
2294.554464 0.996638 
2294.554747 0.996657 
2294.555030 0.996677 
