# time Tc_folded Tref_folded model model_err 
2294.422180 0.000000 0.000000    -0.003670     0.001954 
2294.422462 0.000000 0.000000    -0.003678     0.001946 
2294.422745 0.000000 0.000000    -0.003686     0.001937 
2294.423028 0.000000 0.000000    -0.003694     0.001928 
2294.423310 0.000000 0.000000    -0.003702     0.001919 
2294.423593 0.000000 0.000000    -0.003710     0.001911 
2294.423876 0.000000 0.000000    -0.003718     0.001902 
2294.424158 0.000000 0.000000    -0.003726     0.001893 
2294.424441 0.000000 0.000000    -0.003735     0.001884 
2294.424724 0.000000 0.000000    -0.003743     0.001875 
2294.425006 0.000000 0.000000    -0.003751     0.001866 
2294.425289 0.000000 0.000000    -0.003759     0.001857 
2294.425572 0.000000 0.000000    -0.003766     0.001848 
2294.425854 0.000000 0.000000    -0.003774     0.001839 
2294.426137 0.000000 0.000000    -0.003782     0.001830 
2294.426419 0.000000 0.000000    -0.003790     0.001821 
2294.426702 0.000000 0.000000    -0.003798     0.001812 
2294.426985 0.000000 0.000000    -0.003806     0.001803 
2294.427267 0.000000 0.000000    -0.003814     0.001794 
2294.427550 0.000000 0.000000    -0.003822     0.001785 
2294.427833 0.000000 0.000000    -0.003830     0.001776 
2294.428115 0.000000 0.000000    -0.003838     0.001767 
2294.428398 0.000000 0.000000    -0.003846     0.001757 
2294.428681 0.000000 0.000000    -0.003853     0.001748 
2294.428963 0.000000 0.000000    -0.003861     0.001739 
2294.429246 0.000000 0.000000    -0.003869     0.001730 
2294.429529 0.000000 0.000000    -0.003877     0.001721 
2294.429811 0.000000 0.000000    -0.003885     0.001711 
2294.430094 0.000000 0.000000    -0.003892     0.001702 
2294.430377 0.000000 0.000000    -0.003900     0.001693 
2294.430659 0.000000 0.000000    -0.003908     0.001684 
2294.430942 0.000000 0.000000    -0.003915     0.001675 
2294.431225 0.000000 0.000000    -0.003923     0.001665 
2294.431507 0.000000 0.000000    -0.003931     0.001656 
2294.431790 0.000000 0.000000    -0.003938     0.001647 
2294.432073 0.000000 0.000000    -0.003946     0.001637 
2294.432355 0.000000 0.000000    -0.003954     0.001628 
2294.432638 0.000000 0.000000    -0.003961     0.001619 
2294.432921 0.000000 0.000000    -0.003969     0.001609 
2294.433203 0.000000 0.000000    -0.003976     0.001600 
2294.433486 0.000000 0.000000    -0.003984     0.001591 
2294.433769 0.000000 0.000000    -0.003991     0.001582 
2294.434051 0.000000 0.000000    -0.003999     0.001572 
2294.434334 0.000000 0.000000    -0.004006     0.001563 
2294.434617 0.000000 0.000000    -0.004013     0.001554 
2294.434899 0.000000 0.000000    -0.004021     0.001544 
2294.435182 0.000000 0.000000    -0.004028     0.001535 
2294.435465 0.000000 0.000000    -0.004036     0.001526 
2294.435747 0.000000 0.000000    -0.004043     0.001516 
2294.436030 0.000000 0.000000    -0.004050     0.001507 
2294.436313 0.000000 0.000000    -0.004057     0.001498 
2294.436595 0.000000 0.000000    -0.004065     0.001488 
2294.436878 0.000000 0.000000    -0.004072     0.001479 
2294.437161 0.000000 0.000000    -0.004079     0.001470 
2294.437443 0.000000 0.000000    -0.004086     0.001460 
2294.437726 0.000000 0.000000    -0.004093     0.001451 
2294.438009 0.000000 0.000000    -0.004100     0.001442 
2294.438291 0.000000 0.000000    -0.004108     0.001432 
2294.438574 0.000000 0.000000    -0.004115     0.001423 
2294.438857 0.000000 0.000000    -0.004122     0.001414 
2294.439139 0.000000 0.000000    -0.004129     0.001405 
2294.439422 0.000000 0.000000    -0.004135     0.001395 
2294.439705 0.000000 0.000000    -0.004142     0.001386 
2294.439987 0.000000 0.000000    -0.004149     0.001377 
2294.440270 0.000000 0.000000    -0.004156     0.001368 
