# time model 
1339.244351 13.169940 
1339.344351 -0.612431 
1339.444351 -14.319435 
1339.544351 -27.516502 
1339.644351 -39.795289 
1339.744351 -50.787953 
1339.844351 -60.178467 
1339.944351 -67.710663 
1340.044351 -73.193037 
1340.144351 -76.500592 
1340.244351 -77.574175 
1340.344351 -76.417857 
1340.444351 -73.094918 
1340.544351 -67.722926 
1340.644351 -60.468332 
1340.744351 -51.540870 
1340.844351 -41.187944 
1340.944351 -29.689078 
1341.044351 -17.350388 
1341.144351 -4.498996 
1341.244351 8.522799 
1341.344351 21.363749 
1341.444351 33.670495 
1341.544351 45.095157 
1341.644351 55.303775 
1341.744351 63.985594 
1341.844351 70.863058 
1341.944351 75.702209 
1342.044351 78.323024 
1342.144351 78.609056 
1342.244351 76.515606 
1342.344351 72.075605 
1342.444351 65.402414 
1342.544351 56.688904 
1342.644351 46.202449 
1342.744351 34.275815 
1342.844351 21.294343 
1342.944351 7.680207 
1343.044351 -6.125183 
1343.144351 -19.679373 
1343.244351 -32.556397 
1343.344351 -44.362543 
1343.444351 -54.749502 
1343.544351 -63.424393 
1343.644351 -70.156496 
1343.744351 -74.780821 
1343.844351 -77.198891 
1343.944351 -77.377230 
1344.044351 -75.344119 
1344.144351 -71.185164 
1344.244351 -65.038138 
1344.344351 -57.087467 
1344.444351 -47.558613 
1344.544351 -36.712483 
1344.644351 -24.839893 
1344.744351 -12.256037 
1344.844351 0.705182 
1344.944351 13.697108 
1345.044351 26.366790 
1345.144351 38.362104 
1345.244351 49.339670 
1345.344351 58.973648 
1345.444351 66.965321 
1345.544351 73.053304 
1345.644351 77.023981 
1345.744351 78.721650 
1345.844351 78.057671 
1345.944351 75.017827 
1346.044351 69.667058 
1346.144351 62.150842 
1346.244351 52.692663 
1346.344351 41.587349 
1346.444351 29.190404 
1346.544351 15.903910 
1346.644351 2.159905 
1346.744351 -11.597613 
1346.844351 -24.930752 
1346.944351 -37.424678 
1347.044351 -48.702418 
1347.144351 -58.436801 
1347.244351 -66.359167 
1347.344351 -72.264807 
1347.444351 -76.015365 
1347.544351 -77.538639 
1347.644351 -76.826303 
1347.744351 -73.930136 
1347.844351 -68.957241 
1347.944351 -62.064710 
1348.044351 -53.454048 
1348.144351 -43.365552 
1348.244351 -32.072744 
1348.344351 -19.876855 
1348.444351 -7.101248 
1348.544351 5.914337 
1348.644351 18.819921 
1348.744351 31.261986 
1348.844351 42.890904 
1348.944351 53.369206 
1349.044351 62.380701 
1349.144351 69.640347 
1349.244351 74.904604 
1349.344351 77.981826 
1349.444351 78.742103 
1349.544351 77.125788 
1349.644351 73.149909 
1349.744351 66.911644 
1349.844351 58.588184 
1349.944351 48.432564 
1350.044351 36.765352 
1350.144351 23.962527 
1350.244351 10.440244 
1350.344351 -3.362486 
1350.444351 -17.001975 
1350.544351 -30.047615 
1350.644351 -42.098079 
1350.744351 -52.795041 
1350.844351 -61.833862 
1350.944351 -68.970967 
1351.044351 -74.028042 
1351.144351 -76.893324 
1351.244351 -77.520514 
1351.344351 -75.925830 
1351.444351 -72.183780 
1351.544351 -66.422106 
1351.644351 -58.816330 
1351.744351 -49.584133 
1351.844351 -38.979758 
1351.944351 -27.288466 
1352.044351 -14.821007 
1352.144351 -1.908001 
1352.244351 11.105957 
1352.344351 23.868632 
1352.444351 36.027125 
1352.544351 47.235626 
1352.644351 57.164032 
1352.744351 65.507384 
1352.844351 71.995973 
1352.944351 76.405772 
1353.044351 78.568687 
1353.144351 78.381968 
1353.244351 75.815998 
1353.344351 70.919612 
1353.444351 63.822208 
1353.544351 54.732029 
1353.644351 43.930323 
1353.744351 31.761457 
1353.844351 18.619440 
1353.944351 4.931717 
1354.044351 -8.858646 
1354.144351 -22.311123 
1354.244351 -35.004987 
1354.344351 -46.554615 
1354.444351 -56.622043 
1354.544351 -64.926337 
1354.644351 -71.249679 
1354.744351 -75.440344 
1354.844351 -77.412985 
1354.944351 -77.146731 
1355.044351 -74.681661 
1355.144351 -70.114199 
1355.244351 -63.591854 
1355.344351 -55.307676 
1355.444351 -45.494629 
1355.544351 -34.420015 
1355.644351 -22.379951 
1355.744351 -9.693814 
1355.844351 3.301462 
1355.944351 16.257437 
1356.044351 28.820731 
1356.144351 40.640302 
1356.244351 51.375537 
1356.344351 60.705208 
1356.444351 68.337207 
1356.544351 74.018830 
1356.644351 77.547207 
1356.744351 78.779308 
1356.844351 77.640802 
1356.944351 74.132954 
1357.044351 68.336755 
1357.144351 60.413550 
1357.244351 50.601699 
1357.344351 39.209081 
1357.444351 26.601698 
1357.544351 13.188986 
1357.644351 -0.593180 
1357.744351 -14.300595 
1357.844351 -27.498665 
1357.944351 -39.778998 
1358.044351 -50.773687 
1358.144351 -60.166626 
1358.244351 -67.701559 
1358.344351 -73.186891 
1358.444351 -76.497532 
1358.544351 -77.574239 
1358.644351 -76.420996 
1358.744351 -73.101005 
1358.844351 -67.731763 
1358.944351 -60.479655 
1359.044351 -51.554360 
1359.144351 -41.203232 
1359.244351 -29.705755 
1359.344351 -17.368012 
1359.444351 -4.517098 
1359.544351 8.504702 
1359.644351 21.346150 
1359.744351 33.653884 
1359.844351 45.080012 
1359.944351 55.290547 
1360.044351 63.974695 
1360.144351 70.854847 
1360.244351 75.696976 
1360.344351 78.320978 
1360.444351 78.610311 
1360.544351 76.520171 
1360.644351 72.083379 
1360.744351 65.413183 
1360.844351 56.702346 
1360.944351 46.218143 
1361.044351 34.293258 
1361.144351 21.312968 
1361.244351 7.699409 
1361.344351 -6.106024 
1361.444351 -19.660866 
1361.544351 -32.539116 
1361.644351 -44.347008 
1361.744351 -54.736162 
1361.844351 -63.413614 
1361.944351 -70.148553 
1362.044351 -74.775898 
1362.144351 -77.197080 
1362.244351 -77.378533 
1362.344351 -75.348456 
1362.444351 -71.192379 
1362.544351 -65.048004 
1362.644351 -57.099698 
1362.744351 -47.572869 
1362.844351 -36.728377 
1362.944351 -24.857003 
1363.044351 -12.273909 
1363.144351 0.687023 
1363.244351 13.679150 
1363.344351 26.349528 
1363.444351 38.346023 
1363.544351 49.325239 
1363.644351 58.961303 
1363.744351 66.955456 
1363.844351 73.046253 
1363.944351 77.020002 
1364.044351 78.720916 
1364.144351 78.060255 
1364.244351 75.023694 
1364.344351 69.676061 
1364.444351 62.162724 
1364.544351 52.707061 
1364.644351 41.603807 
1364.744351 29.208390 
1364.844351 15.922841 
1364.944351 2.179164 
1365.044351 -11.578643 
1365.144351 -24.912669 
1365.244351 -37.408037 
1365.344351 -48.687712 
1365.444351 -58.424445 
1365.544351 -66.349493 
1365.644351 -72.258054 
1365.744351 -76.011681 
1365.844351 -77.538077 
1365.944351 -76.828833 
1366.044351 -73.935646 
1366.144351 -68.965546 
1366.244351 -62.075559 
1366.344351 -53.467131 
1366.444351 -43.380510 
1366.544351 -32.089177 
1366.644351 -19.894326 
1366.744351 -7.119293 
1366.844351 5.896200 
1366.944351 18.802183 
1367.044351 31.245138 
1367.144351 42.875428 
1367.244351 53.355559 
1367.344351 62.369303 
1367.444351 69.631570 
1367.544351 74.898754 
1367.644351 77.979129 
1367.744351 78.742692 
1367.844351 77.129694 
1367.944351 73.157054 
1368.044351 66.921835 
1368.144351 58.601121 
1368.244351 48.447845 
1368.344351 36.782488 
1368.444351 23.980963 
1368.544351 10.459380 
1368.644351 -3.343269 
1368.744351 -16.983290 
1368.844351 -30.030045 
1368.944351 -42.082155 
1369.044351 -52.781229 
1369.144351 -61.822543 
1369.244351 -68.962438 
1369.344351 -74.022503 
1369.444351 -76.890886 
1369.544351 -77.521196 
1369.644351 -75.929569 
1369.744351 -72.190433 
1369.844351 -66.431461 
1369.944351 -58.828112 
1370.044351 -49.598012 
1370.144351 -38.995357 
1370.244351 -27.305368 
1370.344351 -14.838764 
1370.444351 -1.926141 
1370.544351 11.087920 
1370.644351 23.851191 
1370.744351 36.010769 
1370.844351 47.220828 
1370.944351 57.151236 
1371.044351 65.496993 
1371.144351 71.988334 
1371.244351 76.401160 
1371.344351 78.567292 
1371.444351 78.383886 
1371.544351 75.821214 
1371.644351 70.928004 
1371.744351 63.833539 
1371.844351 54.745956 
1371.944351 43.946408 
1372.044351 31.779182 
1372.144351 18.638229 
1372.244351 4.950960 
1372.344351 -8.839569 
1372.444351 -22.292816 
1372.544351 -34.988015 
1372.644351 -46.539484 
1372.744351 -56.609186 
1372.844351 -64.916103 
1372.944351 -71.242325 
1373.044351 -75.436036 
1373.144351 -77.411797 
1373.244351 -77.148647 
1373.344351 -74.686586 
1373.444351 -70.121961 
1373.544351 -63.602216 
1373.644351 -55.320338 
1373.744351 -45.509242 
1373.844351 -34.436186 
1373.944351 -22.397250 
1374.044351 -9.711782 
1374.144351 3.283304 
1374.244351 16.239579 
1374.344351 28.803666 
1374.444351 40.624513 
1374.544351 51.361488 
1374.644351 60.693328 
1374.744351 68.327878 
1374.844351 74.012372 
1374.944351 77.543863 
1375.044351 78.779232 
1375.144351 77.644045 
1375.244351 74.139461 
1375.344351 68.346356 
1375.444351 60.425966 
1375.544351 50.616546 
1375.644351 39.225887 
1375.744351 26.619920 
1375.844351 13.208031 
1375.944351 -0.573930 
1376.044351 -14.281755 
1376.144351 -27.480826 
1376.244351 -39.762705 
1376.344351 -50.759418 
1376.444351 -60.154781 
1376.544351 -67.692450 
1376.644351 -73.180741 
1376.744351 -76.494468 
1376.844351 -77.574298 
1376.944351 -76.424131 
1377.044351 -73.107089 
1377.144351 -67.740596 
1377.244351 -60.490975 
1377.344351 -51.567847 
1377.444351 -41.218518 
1377.544351 -29.722430 
1377.644351 -17.385634 
1377.744351 -4.535201 
1377.844351 8.486605 
1377.944351 21.328550 
1378.044351 33.637272 
1378.144351 45.064864 
1378.244351 55.277315 
1378.344351 63.963792 
1378.444351 70.846631 
1378.544351 75.691738 
1378.644351 78.318927 
1378.744351 78.611561 
1378.844351 76.524732 
1378.944351 72.091149 
1379.044351 65.423948 
1379.144351 56.715785 
1379.244351 46.233835 
1379.344351 34.310699 
1379.444351 21.331593 
1379.544351 7.718611 
1379.644351 -6.086865 
1379.744351 -19.642358 
1379.844351 -32.521834 
1379.944351 -44.331471 
1380.044351 -54.722818 
1380.144351 -63.402830 
1380.244351 -70.140606 
1380.344351 -74.770971 
1380.444351 -77.195264 
1380.544351 -77.379832 
1380.644351 -75.352790 
1380.744351 -71.199589 
1380.844351 -65.057866 
1380.944351 -57.111925 
1381.044351 -47.587121 
1381.144351 -36.744270 
1381.244351 -24.874112 
1381.344351 -12.291780 
1381.444351 0.668864 
1381.544351 13.661193 
1381.644351 26.332265 
1381.744351 38.329940 
1381.844351 49.310805 
1381.944351 58.948956 
1382.044351 66.945588 
1382.144351 73.039197 
1382.244351 77.016018 
1382.344351 78.720176 
1382.444351 78.062833 
1382.544351 75.029556 
1382.644351 69.685061 
1382.744351 62.174602 
1382.844351 52.721456 
1382.944351 41.620263 
