# time model 
2371.445456 0.992843 
2371.445684 0.992841 
2371.445911 0.992839 
2371.446138 0.992838 
2371.446365 0.992836 
2371.446593 0.992834 
2371.446820 0.992833 
2371.447047 0.992831 
2371.447274 0.992829 
2371.447501 0.992828 
2371.447729 0.992826 
2371.447956 0.992825 
2371.448183 0.992823 
2371.448410 0.992822 
2371.448638 0.992820 
2371.448865 0.992819 
2371.449092 0.992817 
2371.449319 0.992816 
2371.449547 0.992815 
2371.449774 0.992813 
2371.450001 0.992812 
2371.450228 0.992811 
2371.450455 0.992809 
2371.450683 0.992808 
2371.450910 0.992807 
2371.451137 0.992806 
2371.451364 0.992804 
2371.451592 0.992803 
2371.451819 0.992802 
2371.452046 0.992801 
2371.452273 0.992800 
2371.452501 0.992799 
2371.452728 0.992798 
2371.452955 0.992797 
2371.453182 0.992796 
2371.453410 0.992795 
2371.453637 0.992794 
2371.453864 0.992793 
2371.454091 0.992792 
2371.454318 0.992791 
2371.454546 0.992790 
2371.454773 0.992789 
2371.455000 0.992788 
2371.455227 0.992788 
2371.455455 0.992787 
2371.455682 0.992786 
2371.455909 0.992785 
2371.456136 0.992785 
2371.456364 0.992784 
2371.456591 0.992783 
2371.456818 0.992782 
2371.457045 0.992782 
2371.457272 0.992781 
2371.457500 0.992781 
2371.457727 0.992780 
2371.457954 0.992780 
2371.458181 0.992779 
2371.458409 0.992779 
2371.458636 0.992778 
2371.458863 0.992778 
2371.459090 0.992777 
2371.459318 0.992777 
2371.459545 0.992776 
2371.459772 0.992776 
2371.459999 0.992776 
2371.460226 0.992775 
2371.460454 0.992775 
2371.460681 0.992775 
2371.460908 0.992775 
2371.461135 0.992774 
2371.461363 0.992774 
2371.461590 0.992774 
2371.461817 0.992774 
2371.462044 0.992774 
2371.462272 0.992773 
2371.462499 0.992773 
2371.462726 0.992773 
2371.462953 0.992773 
2371.463180 0.992773 
2371.463408 0.992773 
2371.463635 0.992773 
2371.463862 0.992773 
2371.464089 0.992773 
2371.464317 0.992773 
2371.464544 0.992773 
2371.464771 0.992774 
2371.464998 0.992774 
2371.465226 0.992774 
2371.465453 0.992774 
2371.465680 0.992774 
2371.465907 0.992775 
2371.466134 0.992775 
2371.466362 0.992775 
2371.466589 0.992775 
2371.466816 0.992776 
2371.467043 0.992776 
2371.467271 0.992776 
2371.467498 0.992777 
2371.467725 0.992777 
2371.467952 0.992778 
2371.468180 0.992778 
2371.468407 0.992779 
2371.468634 0.992779 
2371.468861 0.992780 
2371.469089 0.992780 
2371.469316 0.992781 
2371.469543 0.992781 
2371.469770 0.992782 
2371.469997 0.992783 
2371.470225 0.992783 
2371.470452 0.992784 
2371.470679 0.992785 
2371.470906 0.992785 
2371.471134 0.992786 
2371.471361 0.992787 
2371.471588 0.992788 
2371.471815 0.992788 
2371.472043 0.992789 
2371.472270 0.992790 
2371.472497 0.992791 
2371.472724 0.992792 
2371.472951 0.992793 
2371.473179 0.992794 
