# epoch model 
2449450.762570 28.085678 
2449450.862571 83.130310 
2449450.962571 131.637393 
2449451.062571 169.652246 
2449451.162571 194.057114 
2449451.262571 202.847884 
2449451.362571 195.312828 
2449451.462571 172.092901 
2449451.562571 135.117626 
2449451.662571 87.426005 
2449451.762571 32.894997 
2449451.862571 -24.093405 
2449451.962571 -79.012533 
2449452.062571 -127.546931 
2449452.162571 -165.917209 
2449452.262571 -191.154059 
2449452.362571 -201.307897 
2449452.462571 -195.585534 
2449452.562571 -174.408522 
2449452.662571 -139.389989 
2449452.762571 -93.228762 
2449452.862571 -39.522474 
2449452.962571 17.494009 
2449453.062571 73.271829 
2449453.162571 123.312003 
2449453.262571 163.540798 
2449453.362571 190.661613 
2449453.462571 202.446677 
2449453.562571 197.935930 
2449453.662571 177.520239 
2449453.762571 142.900124 
2449453.862571 96.926658 
2449453.962571 43.344952 
2449454.062571 -13.529922 
2449454.162571 -69.170725 
2449454.262571 -119.196965 
2449454.362571 -159.707221 
2449454.462571 -187.563793 
2449454.562571 -200.615083 
2449454.662571 -197.846296 
2449454.762571 -179.452634 
2449454.862571 -146.831429 
2449454.962571 -102.491607 
2449455.062571 -49.881527 
2449455.162571 6.859470 
2449455.262571 63.214198 
2449455.362571 114.645918 
2449455.462571 156.974093 
2449455.562571 186.733431 
2449455.662571 201.479430 
2449455.762571 200.006596 
2449455.862571 182.454263 
2449455.962571 150.288399 
2449456.062571 106.163215 
2449456.162571 53.680696 
2449456.262571 -2.923444 
2449456.362571 -59.133855 
2449456.462571 -110.516534 
2449456.562571 -153.057888 
2449456.662571 -183.459528 
2449456.762571 -199.373052 
2449456.862571 -199.564597 
2449456.962571 -184.002748 
2449457.062571 -153.865914 
2449457.162571 -111.467166 
2449457.262571 -60.096989 
2449457.362571 -3.788336 
2449457.462571 52.985717 
2449457.562571 105.663734 
2449457.662571 149.970869 
2449457.762571 182.283773 
2449457.862571 199.948817 
2449457.962571 201.518755 
2449458.062571 186.880749 
2449458.162571 157.261391 
2449458.262571 115.109651 
2449458.362571 63.873457 
2449458.462571 7.696854 
2449458.562571 -48.929232 
2449458.662571 -101.529048 
2449458.762571 -145.987044 
2449458.862571 -178.852266 
2449458.962571 -197.585209 
2449459.062571 -200.735981 
2449459.162571 -188.046811 
2449459.262571 -160.474593 
2449459.362571 -120.131104 
2449459.462571 -70.140821 
2449459.562571 -14.419830 
2449459.662571 42.615114 
2449459.762571 96.390911 
2449459.862571 142.551093 
2449459.962571 177.325341 
2449460.062571 197.859136 
2449460.162571 202.467938 
2449460.262571 190.786912 
2449460.362571 163.799185 
2449460.462571 123.740703 
2449460.562571 73.894794 
2449460.662571 18.301691 
2449460.762571 -38.584679 
2449460.862571 -92.258785 
2449460.962571 -138.513667 
2449461.062571 -173.754357 
2449461.162571 -195.256407 
2449461.262571 -201.357448 
2449461.362571 -191.574139 
2449461.462571 -166.639793 
2449461.562571 -128.459982 
2449461.662571 -79.985521 
2449461.762571 -25.005545 
2449461.862571 32.131461 
2449461.962571 86.853689 
2449462.062571 134.735907 
2449462.162571 171.872294 
2449462.262571 195.216297 
2449462.362571 202.851298 
2449462.462571 194.161439 
2449462.562571 169.883069 
2449462.662571 132.031946 
2449462.762571 83.716686 
2449462.862571 28.861770 
2449462.962571 -28.128453 
2449463.062571 -82.730822 
2449463.162571 -130.657834 
2449463.262571 -168.179457 
2449463.362571 -192.392932 
2449463.462571 -201.427462 
2449463.562571 -194.575437 
2449463.662571 -172.345063 
2449463.762571 -136.431318 
2449463.862571 -89.604192 
2449463.962571 -35.516204 
2449464.062571 21.564087 
2449464.162571 77.079017 
2449464.262571 126.547554 
2449464.362571 165.940204 
2449464.462571 192.027806 
2449464.562571 202.667612 
2449464.662571 196.994533 
2449464.762571 175.495595 
2449464.862571 139.959866 
2449464.962571 93.311603 
2449465.062571 39.347849 
2449465.162571 -17.589174 
2449465.262571 -72.970977 
2449465.362571 -122.440671 
2449465.462571 -162.142503 
2449465.562571 -189.002492 
2449465.662571 -200.945947 
2449465.762571 -197.042821 
2449465.862571 -177.575212 
2449465.962571 -144.023639 
2449466.062571 -98.970613 
2449466.162571 -45.922805 
2449466.262571 10.942495 
2449466.362571 67.094468 
2449466.462571 118.009315 
2449466.562571 159.546008 
2449466.662571 188.302740 
2449466.762571 201.917294 
2449466.862571 199.277941 
2449466.962571 180.620632 
2449467.062571 147.501931 
2449467.162571 102.652594 
2449467.262571 49.730826 
2449467.362571 -6.995749 
2449467.462571 -63.005742 
2449467.562571 -113.884300 
2449467.662571 -155.659676 
2449467.762571 -185.094190 
2449467.862571 -199.914295 
2449467.962571 -198.969838 
2449468.062571 -182.316342 
2449468.162571 -151.216540 
2449468.262571 -108.059311 
2449468.362571 -56.196696 
2449468.462571 0.296279 
2449468.562571 56.928157 
2449468.662571 109.145435 
2449468.762571 152.707955 
2449468.862571 184.051721 
2449468.962571 200.602391 
2449469.062571 201.004982 
2449469.162571 185.243422 
2449469.262571 154.636661 
2449469.362571 111.713362 
2449469.462571 59.981823 
2449469.562571 3.622705 
2449469.662571 -52.862213 
2449469.762571 -105.011789 
2449469.862571 -148.748359 
2449469.962571 -180.678511 
2449470.062571 -198.335353 
2449470.162571 -200.351476 
2449470.262571 -186.555885 
2449470.362571 -157.990730 
2449470.462571 -116.845621 
2449470.562571 -66.309654 
