# epoch model 
57822.550117 2.502452 
57822.564133 2.497211 
57822.578149 2.493062 
57822.592166 2.490005 
57822.606182 2.488040 
57822.620198 2.487168 
57822.634214 2.487388 
57822.648231 2.488700 
57822.662247 2.491102 
57822.676263 2.494595 
57822.690279 2.499175 
57822.704296 2.504840 
57822.718312 2.511589 
57822.732328 2.519417 
57822.746344 2.528323 
57822.760361 2.538301 
57822.774377 2.549348 
57822.788393 2.561460 
57822.802409 2.574631 
57822.816426 2.588857 
57822.830442 2.604131 
57822.844458 2.620447 
57822.858474 2.637800 
57822.872491 2.656182 
57822.886507 2.675585 
57822.900523 2.696003 
57822.914539 2.717428 
57822.928555 2.739850 
57822.942572 2.763262 
57822.956588 2.787654 
57822.970604 2.813017 
57822.984620 2.839340 
57822.998637 2.866615 
57823.012653 2.894829 
57823.026669 2.923972 
57823.040685 2.954034 
57823.054702 2.985001 
57823.068718 3.016863 
57823.082734 3.049607 
57823.096750 3.083219 
57823.110767 3.117688 
57823.124783 3.153000 
57823.138799 3.189141 
57823.152815 3.226097 
57823.166832 3.263854 
57823.180848 3.302396 
57823.194864 3.341710 
57823.208880 3.381780 
57823.222897 3.422590 
57823.236913 3.464125 
57823.250929 3.506367 
57823.264945 3.549302 
57823.278962 3.592911 
57823.292978 3.637179 
57823.306994 3.682087 
57823.321010 3.727618 
57823.335027 3.773755 
57823.349043 3.820479 
57823.363059 3.867772 
57823.377075 3.915616 
57823.391092 3.963991 
57823.405108 4.012879 
57823.419124 4.062260 
57823.433140 4.112115 
57823.447157 4.162425 
57823.461173 4.213168 
57823.475189 4.264327 
57823.489205 4.315879 
57823.503222 4.367804 
57823.517238 4.420083 
57823.531254 4.472694 
57823.545270 4.525616 
57823.559287 4.578829 
57823.573303 4.632310 
57823.587319 4.686039 
57823.601335 4.739993 
57823.615352 4.794153 
57823.629368 4.848494 
57823.643384 4.902997 
57823.657400 4.957638 
57823.671417 5.012396 
57823.685433 5.067248 
57823.699449 5.122172 
57823.713465 5.177146 
57823.727482 5.232148 
57823.741498 5.287155 
57823.755514 5.342145 
57823.769530 5.397094 
57823.783547 5.451981 
57823.797563 5.506783 
57823.811579 5.561477 
57823.825595 5.616040 
57823.839612 5.670451 
57823.853628 5.724686 
57823.867644 5.778722 
57823.881660 5.832538 
57823.895677 5.886110 
57823.909693 5.939416 
57823.923709 5.992434 
57823.937725 6.045140 
57823.951742 6.097514 
57823.965758 6.149531 
57823.979774 6.201171 
57823.993790 6.252411 
57824.007807 6.303228 
57824.021823 6.353601 
57824.035839 6.403508 
57824.049855 6.452927 
57824.063872 6.501837 
57824.077888 6.550215 
57824.091904 6.598041 
57824.105920 6.645293 
57824.119937 6.691950 
57824.133953 6.737991 
57824.147969 6.783396 
57824.161985 6.828143 
57824.176002 6.872212 
57824.190018 6.915584 
57824.204034 6.958237 
57824.218050 7.000151 
57824.232067 7.041308 
57824.246083 7.081688 
57824.260099 7.121270 
57824.274115 7.160037 
57824.288132 7.197970 
57824.302148 7.235049 
57824.316164 7.271256 
57824.330180 7.306574 
57824.344197 7.340984 
57824.358213 7.374468 
57824.372229 7.407010 
57824.386245 7.438592 
57824.400262 7.469197 
57824.414278 7.498809 
57824.428294 7.527411 
57824.442310 7.554988 
57824.456327 7.581524 
57824.470343 7.607003 
57824.484359 7.631410 
57824.498375 7.654730 
57824.512392 7.676950 
57824.526408 7.698054 
57824.540424 7.718028 
57824.554440 7.736861 
57824.568456 7.754537 
57824.582473 7.771044 
57824.596489 7.786370 
57824.610505 7.800503 
57824.624521 7.813430 
57824.638538 7.825140 
57824.652554 7.835622 
57824.666570 7.844865 
57824.680586 7.852858 
57824.694603 7.859592 
57824.708619 7.865057 
57824.722635 7.869243 
57824.736651 7.872141 
57824.750668 7.873742 
57824.764684 7.874039 
57824.778700 7.873024 
57824.792716 7.870688 
57824.806733 7.867025 
57824.820749 7.862027 
57824.834765 7.855689 
57824.848781 7.848005 
57824.862798 7.838968 
57824.876814 7.828574 
57824.890830 7.816817 
57824.904846 7.803694 
57824.918863 7.789199 
57824.932879 7.773329 
57824.946895 7.756082 
57824.960911 7.737453 
57824.974928 7.717440 
57824.988944 7.696042 
57825.002960 7.673256 
57825.016976 7.649080 
57825.030993 7.623514 
57825.045009 7.596558 
57825.059025 7.568210 
57825.073041 7.538472 
57825.087058 7.507342 
57825.101074 7.474823 
57825.115090 7.440916 
57825.129106 7.405622 
57825.143123 7.368943 
57825.157139 7.330881 
57825.171155 7.291440 
57825.185171 7.250622 
57825.199188 7.208431 
57825.213204 7.164870 
57825.227220 7.119945 
57825.241236 7.073659 
57825.255253 7.026018 
57825.269269 6.977026 
57825.283285 6.926690 
57825.297301 6.875015 
57825.311318 6.822008 
57825.325334 6.767675 
57825.339350 6.712024 
57825.353366 6.655062 
57825.367383 6.596796 
57825.381399 6.537235 
57825.395415 6.476387 
57825.409431 6.414261 
57825.423448 6.350865 
57825.437464 6.286209 
57825.451480 6.220303 
57825.465496 6.153157 
57825.479513 6.084781 
57825.493529 6.015185 
57825.507545 5.944381 
57825.521561 5.872379 
57825.535578 5.799191 
57825.549594 5.724829 
57825.563610 5.649305 
57825.577626 5.572630 
57825.591643 5.494818 
57825.605659 5.415882 
57825.619675 5.335833 
57825.633691 5.254687 
57825.647708 5.172456 
57825.661724 5.089153 
57825.675740 5.004794 
57825.689756 4.919393 
57825.703773 4.832963 
57825.717789 4.745520 
57825.731805 4.657079 
57825.745821 4.567654 
57825.759838 4.477262 
57825.773854 4.385917 
57825.787870 4.293636 
57825.801886 4.200434 
57825.815903 4.106328 
57825.829919 4.011333 
57825.843935 3.915467 
57825.857951 3.818746 
57825.871968 3.721186 
57825.885984 3.622806 
57825.900000 3.523621 
57825.914016 3.423649 
57825.928033 3.322907 
57825.942049 3.221413 
57825.956065 3.119185 
57825.970081 3.016240 
57825.984098 2.912596 
57825.998114 2.808272 
57826.012130 2.703284 
57826.026146 2.597652 
57826.040163 2.491393 
57826.054179 2.384526 
57826.068195 2.277069 
57826.082211 2.169041 
57826.096228 2.060459 
57826.110244 1.951344 
57826.124260 1.841713 
57826.138276 1.731585 
