# time model 
1339.244351 12.521582 
1339.344351 -0.474575 
1339.444351 -13.388590 
1339.544351 -25.814689 
1339.644351 -37.373240 
1339.744351 -47.723378 
1339.844351 -56.572781 
1339.944351 -63.684468 
1340.044351 -68.880711 
1340.144351 -72.044410 
1340.244351 -73.118365 
1340.344351 -72.102961 
1340.444351 -69.052740 
1340.544351 -64.072275 
1340.644351 -57.311687 
1340.744351 -48.962006 
1340.844351 -39.250501 
1340.944351 -28.436002 
1341.044351 -16.804139 
1341.144351 -4.662369 
1341.244351 7.665369 
1341.344351 19.844581 
1341.444351 31.536892 
1341.544351 42.407624 
1341.644351 52.134339 
1341.744351 60.416299 
1341.844351 66.984658 
1341.944351 71.613018 
1342.044351 74.127824 
1342.144351 74.417892 
1342.244351 72.442276 
1342.344351 68.235641 
1342.444351 61.910403 
1342.544351 53.655072 
1342.644351 43.728576 
1342.744351 32.450684 
1342.844351 20.189060 
1342.944351 7.343828 
1343.044351 -5.669251 
1343.144351 -18.435778 
1343.244351 -30.558749 
1343.344351 -41.672665 
1343.444351 -51.455056 
1343.544351 -59.635072 
1343.644351 -65.999097 
1343.744351 -70.393599 
1343.844351 -72.725607 
1343.944351 -72.961289 
1344.044351 -71.123134 
1344.144351 -67.286203 
1344.244351 -61.573825 
1344.344351 -54.153031 
1344.444351 -45.229896 
1344.544351 -35.044868 
1344.644351 -23.868069 
1344.744351 -11.994465 
1344.844351 0.261230 
1344.944351 12.570108 
1345.044351 24.595275 
1345.144351 35.998871 
1345.244351 46.450033 
1345.344351 55.633812 
1345.444351 63.260967 
1345.544351 69.078345 
1345.644351 72.879454 
1345.744351 74.514600 
1345.844351 73.899851 
1345.944351 71.024002 
1346.044351 65.952743 
1346.144351 58.829326 
1346.244351 49.871313 
1346.344351 39.363304 
1346.444351 27.645925 
1346.544351 15.101773 
1346.644351 2.139276 
1346.744351 -10.824341 
1346.844351 -23.379797 
1346.944351 -35.141119 
1347.044351 -45.758786 
1347.144351 -54.930098 
1347.244351 -62.406569 
1347.344351 -67.998400 
1347.444351 -71.576324 
1347.544351 -73.071269 
1347.644351 -72.472313 
1347.744351 -69.823447 
1347.844351 -65.219561 
1347.944351 -58.802006 
1348.044351 -50.753980 
1348.144351 -41.295857 
1348.244351 -30.680515 
1348.344351 -19.188594 
1348.444351 -7.123589 
1348.544351 5.193416 
1348.644351 17.429534 
1348.744351 29.246592 
1348.844351 40.308515 
1348.944351 50.289681 
1349.044351 58.884200 
1349.144351 65.815987 
1349.244351 70.849281 
1349.344351 73.799123 
1349.444351 74.541121 
1349.544351 73.019717 
1349.644351 69.254122 
1349.744351 63.341160 
1349.844351 55.454403 
1349.944351 45.839299 
1350.044351 34.804353 
1350.144351 22.708793 
1350.244351 9.947555 
1350.344351 -3.065364 
1350.444351 -15.913961 
1350.544351 -28.196535 
1350.644351 -39.540254 
1350.744351 -49.613231 
1350.844351 -58.133717 
1350.944351 -64.876301 
1351.044351 -69.675291 
1351.144351 -72.425626 
1351.244351 -73.081800 
1351.344351 -71.655280 
1351.444351 -68.210912 
1351.544351 -62.862704 
1351.644351 -55.769291 
1351.744351 -47.129292 
1351.844351 -37.176633 
1351.944351 -26.175865 
1352.044351 -14.417367 
1352.144351 -2.212321 
1352.244351 10.112741 
1352.344351 22.221990 
1352.444351 33.777154 
1352.544351 44.445280 
1352.644351 53.907470 
1352.744351 61.868503 
1352.844351 68.067139 
1352.944351 72.286690 
1353.044351 74.365299 
1353.144351 74.205206 
1353.244351 71.780183 
1353.344351 67.140320 
1353.444351 60.413439 
1353.544351 51.802654 
1353.644351 41.579884 
1353.744351 30.075560 
1353.844351 17.665100 
1353.944351 4.753107 
1354.044351 -8.243590 
1354.144351 -20.912827 
1354.244351 -32.862822 
1354.344351 -43.735813 
1354.444351 -53.219020 
1354.544351 -61.052631 
1354.644351 -67.034848 
1354.744351 -71.024226 
1354.844351 -72.939732 
1354.944351 -72.759007 
1355.044351 -70.515330 
1355.144351 -66.293724 
1355.244351 -60.226590 
1355.344351 -52.489103 
1355.444351 -43.294554 
1355.544351 -32.889677 
1355.644351 -21.549929 
1355.744351 -9.574628 
1355.844351 2.718226 
1355.944351 14.997617 
1356.044351 26.925869 
1356.144351 38.165850 
1356.244351 48.389124 
1356.344351 57.285058 
1356.444351 64.570751 
1356.544351 70.001503 
1356.644351 73.381349 
1356.744351 74.573022 
1356.844351 73.506593 
1356.944351 70.185938 
1357.044351 64.692253 
1357.144351 57.183975 
1357.244351 47.892719 
1357.344351 37.115224 
1357.444351 25.201676 
1357.544351 12.541147 
1357.644351 -0.454819 
1357.744351 -13.369271 
1357.844351 -25.796405 
1357.944351 -37.356542 
1358.044351 -47.708747 
1358.144351 -56.560621 
1358.244351 -63.675093 
1358.344351 -68.874346 
1358.444351 -72.041186 
1358.544351 -73.118325 
1358.644351 -72.106063 
1358.744351 -69.058861 
1358.844351 -64.081221 
1358.944351 -57.323199 
1359.044351 -48.975764 
1359.144351 -39.266136 
1359.244351 -28.453101 
1359.344351 -16.822249 
1359.444351 -4.681011 
1359.544351 7.646697 
1359.644351 19.826390 
1359.744351 31.519695 
1359.844351 42.391922 
1359.944351 52.120606 
1360.044351 60.404971 
1360.144351 66.976112 
1360.244351 71.607561 
1360.344351 74.125675 
1360.444351 74.419167 
1360.544351 72.446981 
1360.644351 68.243665 
1360.744351 61.921516 
1360.844351 53.668933 
1360.944351 43.744744 
1361.044351 32.468634 
1361.144351 20.208205 
1361.244351 7.363545 
1361.344351 -5.649595 
1361.444351 -18.416803 
1361.544351 -30.541037 
1361.644351 -41.656739 
1361.744351 -51.441369 
1361.844351 -59.623993 
1361.944351 -65.990904 
1362.044351 -70.388479 
1362.144351 -72.723656 
1362.244351 -72.962514 
1362.344351 -71.127461 
1362.444351 -67.293480 
1362.544351 -61.583831 
1362.644351 -54.165482 
1362.744351 -45.244451 
1362.844351 -35.061140 
1362.944351 -23.885628 
1363.044351 -12.012846 
1363.144351 0.242515 
1363.244351 12.551567 
1363.344351 24.577420 
1363.444351 35.982213 
1363.544351 46.435062 
1363.644351 55.620992 
1363.744351 63.250709 
1363.844351 69.071002 
1363.944351 72.875299 
1364.044351 74.513811 
1364.144351 73.902502 
1364.244351 71.030054 
1364.344351 65.962036 
1364.444351 58.841584 
1364.544351 49.886154 
1364.644351 39.380251 
