# time model 
2294.422180 1.001296 
2294.422462 1.001285 
2294.422745 1.001274 
2294.423028 1.001263 
2294.423310 1.001252 
2294.423593 1.001241 
2294.423876 1.001230 
2294.424158 1.001219 
2294.424441 1.001208 
2294.424724 1.001197 
2294.425006 1.001186 
2294.425289 1.001175 
2294.425572 1.001164 
2294.425854 1.001153 
2294.426137 1.001142 
2294.426419 1.001131 
2294.426702 1.001120 
2294.426985 1.001109 
2294.427267 1.001098 
2294.427550 1.001087 
2294.427833 1.001076 
2294.428115 1.001065 
2294.428398 1.001054 
2294.428681 1.001043 
2294.428963 1.001032 
2294.429246 1.001021 
2294.429529 1.001010 
2294.429811 1.000999 
2294.430094 1.000988 
2294.430377 1.000977 
2294.430659 1.000966 
2294.430942 1.000955 
2294.431225 1.000944 
2294.431507 1.000933 
2294.431790 1.000922 
2294.432073 1.000911 
2294.432355 1.000900 
2294.432638 1.000890 
2294.432921 1.000879 
2294.433203 1.000868 
2294.433486 1.000857 
2294.433769 1.000846 
2294.434051 1.000836 
2294.434334 1.000825 
2294.434617 1.000814 
2294.434899 1.000803 
2294.435182 1.000793 
2294.435465 1.000782 
2294.435747 1.000771 
2294.436030 1.000761 
2294.436313 1.000750 
2294.436595 1.000739 
2294.436878 1.000729 
2294.437161 1.000718 
2294.437443 1.000708 
2294.437726 1.000697 
2294.438009 1.000687 
2294.438291 1.000676 
2294.438574 1.000666 
2294.438857 1.000656 
2294.439139 1.000645 
2294.439422 1.000635 
2294.439705 1.000625 
2294.439987 1.000614 
2294.440270 1.000604 
2294.440552 1.000594 
2294.440835 1.000584 
2294.441118 1.000574 
2294.441400 1.000564 
2294.441683 1.000554 
2294.441966 1.000543 
2294.442248 1.000534 
2294.442531 1.000524 
2294.442814 1.000514 
2294.443096 1.000504 
2294.443379 1.000494 
2294.443662 1.000484 
2294.443944 1.000475 
2294.444227 1.000465 
2294.444510 1.000455 
2294.444792 1.000446 
2294.445075 1.000436 
2294.445358 1.000427 
2294.445640 1.000417 
2294.445923 1.000408 
2294.446206 1.000398 
2294.446488 1.000389 
2294.446771 1.000380 
2294.447054 1.000371 
2294.447336 1.000362 
2294.447619 1.000353 
2294.447902 1.000344 
2294.448184 1.000335 
2294.448467 1.000326 
2294.448750 1.000317 
2294.449032 1.000308 
2294.449315 1.000300 
2294.449598 1.000291 
2294.449880 1.000283 
2294.450163 1.000274 
2294.450446 1.000266 
2294.450728 1.000258 
2294.451011 1.000250 
2294.451294 1.000242 
2294.451576 1.000235 
2294.451859 1.000227 
2294.452142 1.000220 
2294.452424 1.000212 
2294.452707 1.000205 
2294.452990 1.000198 
2294.453272 1.000192 
2294.453555 1.000185 
2294.453838 1.000179 
2294.454120 1.000172 
2294.454403 1.000166 
2294.454685 1.000160 
2294.454968 1.000155 
2294.455251 1.000149 
2294.455533 1.000144 
2294.455816 1.000139 
2294.456099 1.000134 
2294.456381 1.000130 
2294.456664 1.000125 
2294.456947 1.000121 
2294.457229 1.000117 
2294.457512 1.000113 
2294.457795 1.000109 
2294.458077 1.000105 
2294.458360 1.000102 
2294.458643 1.000098 
2294.458925 1.000095 
2294.459208 1.000092 
2294.459491 1.000089 
2294.459773 1.000087 
