# time model 
2371.445456 0.991591 
2371.445684 0.991587 
2371.445911 0.991583 
2371.446138 0.991579 
2371.446365 0.991575 
2371.446593 0.991571 
2371.446820 0.991567 
2371.447047 0.991563 
2371.447274 0.991560 
2371.447501 0.991556 
2371.447729 0.991552 
2371.447956 0.991549 
2371.448183 0.991545 
2371.448410 0.991542 
2371.448638 0.991538 
2371.448865 0.991535 
2371.449092 0.991532 
2371.449319 0.991529 
2371.449547 0.991525 
2371.449774 0.991522 
2371.450001 0.991519 
2371.450228 0.991516 
2371.450455 0.991513 
2371.450683 0.991510 
2371.450910 0.991508 
2371.451137 0.991505 
2371.451364 0.991502 
2371.451592 0.991500 
2371.451819 0.991497 
2371.452046 0.991495 
2371.452273 0.991492 
2371.452501 0.991490 
2371.452728 0.991487 
2371.452955 0.991485 
2371.453182 0.991483 
2371.453410 0.991481 
2371.453637 0.991479 
2371.453864 0.991477 
2371.454091 0.991475 
2371.454318 0.991473 
2371.454546 0.991471 
2371.454773 0.991469 
2371.455000 0.991468 
2371.455227 0.991466 
2371.455455 0.991465 
2371.455682 0.991463 
2371.455909 0.991462 
2371.456136 0.991460 
2371.456364 0.991459 
2371.456591 0.991458 
2371.456818 0.991457 
2371.457045 0.991456 
2371.457272 0.991455 
2371.457500 0.991454 
2371.457727 0.991453 
2371.457954 0.991452 
2371.458181 0.991452 
2371.458409 0.991451 
2371.458636 0.991450 
2371.458863 0.991450 
2371.459090 0.991450 
2371.459318 0.991449 
2371.459545 0.991449 
2371.459772 0.991449 
2371.459999 0.991449 
2371.460226 0.991449 
2371.460454 0.991449 
2371.460681 0.991449 
2371.460908 0.991449 
2371.461135 0.991450 
2371.461363 0.991450 
2371.461590 0.991450 
2371.461817 0.991451 
2371.462044 0.991452 
2371.462272 0.991452 
2371.462499 0.991453 
2371.462726 0.991454 
2371.462953 0.991455 
2371.463180 0.991456 
2371.463408 0.991457 
2371.463635 0.991458 
2371.463862 0.991460 
2371.464089 0.991461 
2371.464317 0.991463 
2371.464544 0.991464 
2371.464771 0.991466 
2371.464998 0.991467 
2371.465226 0.991469 
2371.465453 0.991471 
2371.465680 0.991473 
2371.465907 0.991474 
2371.466134 0.991476 
2371.466362 0.991478 
2371.466589 0.991481 
2371.466816 0.991483 
2371.467043 0.991485 
2371.467271 0.991487 
2371.467498 0.991490 
2371.467725 0.991492 
2371.467952 0.991495 
2371.468180 0.991497 
2371.468407 0.991500 
2371.468634 0.991502 
2371.468861 0.991505 
2371.469089 0.991508 
2371.469316 0.991511 
2371.469543 0.991514 
2371.469770 0.991517 
2371.469997 0.991520 
2371.470225 0.991523 
2371.470452 0.991526 
2371.470679 0.991530 
2371.470906 0.991533 
2371.471134 0.991537 
2371.471361 0.991541 
2371.471588 0.991544 
2371.471815 0.991548 
2371.472043 0.991552 
2371.472270 0.991556 
2371.472497 0.991560 
2371.472724 0.991565 
2371.472951 0.991569 
2371.473179 0.991573 
2371.473406 0.991578 
2371.473633 0.991583 
2371.473860 0.991587 
2371.474088 0.991592 
2371.474315 0.991597 
2371.474542 0.991603 
2371.474769 0.991608 
2371.474997 0.991613 
2371.475224 0.991619 
2371.475451 0.991625 
2371.475678 0.991630 
2371.475905 0.991636 
2371.476133 0.991643 
2371.476360 0.991649 
2371.476587 0.991655 
2371.476814 0.991662 
2371.477042 0.991668 
2371.477269 0.991675 
2371.477496 0.991682 
2371.477723 0.991689 
2371.477951 0.991696 
2371.478178 0.991704 
2371.478405 0.991711 
2371.478632 0.991719 
2371.478859 0.991727 
2371.479087 0.991735 
2371.479314 0.991743 
2371.479541 0.991751 
2371.479768 0.991760 
2371.479996 0.991768 
2371.480223 0.991777 
2371.480450 0.991786 
2371.480677 0.991795 
2371.480905 0.991804 
2371.481132 0.991813 
2371.481359 0.991823 
2371.481586 0.991832 
2371.481813 0.991842 
2371.482041 0.991852 
2371.482268 0.991862 
2371.482495 0.991872 
2371.482722 0.991882 
2371.482950 0.991892 
2371.483177 0.991903 
2371.483404 0.991914 
2371.483631 0.991925 
2371.483859 0.991936 
2371.484086 0.991947 
2371.484313 0.991958 
2371.484540 0.991970 
2371.484767 0.991981 
2371.484995 0.991993 
2371.485222 0.992005 
2371.485449 0.992017 
2371.485676 0.992029 
2371.485904 0.992042 
2371.486131 0.992054 
2371.486358 0.992067 
2371.486585 0.992079 
2371.486813 0.992092 
2371.487040 0.992106 
2371.487267 0.992119 
2371.487494 0.992132 
2371.487722 0.992146 
2371.487949 0.992159 
2371.488176 0.992173 
2371.488403 0.992187 
2371.488630 0.992201 
2371.488858 0.992215 
2371.489085 0.992230 
2371.489312 0.992244 
2371.489539 0.992259 
2371.489767 0.992273 
2371.489994 0.992288 
2371.490221 0.992303 
2371.490448 0.992318 
2371.490676 0.992333 
2371.490903 0.992349 
2371.491130 0.992364 
2371.491357 0.992380 
2371.491584 0.992395 
2371.491812 0.992411 
2371.492039 0.992427 
2371.492266 0.992443 
2371.492493 0.992459 
2371.492721 0.992475 
2371.492948 0.992492 
2371.493175 0.992508 
2371.493402 0.992524 
2371.493630 0.992541 
2371.493857 0.992557 
2371.494084 0.992574 
2371.494311 0.992591 
2371.494538 0.992608 
2371.494766 0.992625 
2371.494993 0.992641 
2371.495220 0.992658 
2371.495447 0.992675 
2371.495675 0.992692 
2371.495902 0.992709 
2371.496129 0.992726 
2371.496356 0.992744 
2371.496584 0.992761 
2371.496811 0.992778 
2371.497038 0.992795 
2371.497265 0.992812 
2371.497492 0.992829 
2371.497720 0.992846 
2371.497947 0.992863 
2371.498174 0.992880 
2371.498401 0.992897 
2371.498629 0.992913 
2371.498856 0.992930 
2371.499083 0.992947 
2371.499310 0.992963 
2371.499538 0.992980 
2371.499765 0.992996 
2371.499992 0.993013 
2371.500219 0.993029 
2371.500446 0.993045 
2371.500674 0.993061 
2371.500901 0.993077 
2371.501128 0.993093 
2371.501355 0.993109 
2371.501583 0.993125 
2371.501810 0.993141 
2371.502037 0.993156 
2371.502264 0.993172 
2371.502492 0.993187 
2371.502719 0.993202 
2371.502946 0.993217 
2371.503173 0.993233 
2371.503400 0.993248 
2371.503628 0.993262 
2371.503855 0.993277 
2371.504082 0.993292 
2371.504309 0.993306 
2371.504537 0.993321 
2371.504764 0.993335 
2371.504991 0.993350 
2371.505218 0.993364 
2371.505446 0.993378 
2371.505673 0.993392 
2371.505900 0.993406 
2371.506127 0.993419 
2371.506355 0.993433 
2371.506582 0.993446 
2371.506809 0.993460 
2371.507036 0.993473 
2371.507263 0.993486 
2371.507491 0.993499 
2371.507718 0.993512 
2371.507945 0.993525 
2371.508172 0.993537 
2371.508400 0.993550 
2371.508627 0.993562 
2371.508854 0.993574 
2371.509081 0.993587 
2371.509309 0.993599 
2371.509536 0.993610 
2371.509763 0.993622 
2371.509990 0.993634 
2371.510217 0.993645 
2371.510445 0.993657 
2371.510672 0.993668 
2371.510899 0.993679 
2371.511126 0.993690 
2371.511354 0.993701 
2371.511581 0.993712 
2371.511808 0.993723 
2371.512035 0.993734 
2371.512263 0.993744 
2371.512490 0.993755 
2371.512717 0.993766 
2371.512944 0.993776 
2371.513171 0.993786 
2371.513399 0.993797 
2371.513626 0.993807 
2371.513853 0.993817 
2371.514080 0.993827 
2371.514308 0.993837 
2371.514535 0.993847 
2371.514762 0.993857 
2371.514989 0.993866 
2371.515217 0.993876 
2371.515444 0.993886 
2371.515671 0.993895 
2371.515898 0.993905 
2371.516125 0.993914 
2371.516353 0.993924 
2371.516580 0.993933 
2371.516807 0.993942 
2371.517034 0.993951 
2371.517262 0.993961 
2371.517489 0.993970 
2371.517716 0.993979 
2371.517943 0.993988 
2371.518171 0.993997 
2371.518398 0.994006 
2371.518625 0.994014 
2371.518852 0.994023 
2371.519079 0.994032 
2371.519307 0.994041 
2371.519534 0.994049 
2371.519761 0.994058 
2371.519988 0.994067 
2371.520216 0.994075 
2371.520443 0.994084 
2371.520670 0.994092 
2371.520897 0.994101 
2371.521125 0.994109 
2371.521352 0.994118 
2371.521579 0.994126 
2371.521806 0.994135 
2371.522033 0.994143 
2371.522261 0.994151 
2371.522488 0.994159 
2371.522715 0.994167 
2371.522942 0.994176 
