# time model 
1339.244351 13.653568 
1339.344351 0.231462 
1339.444351 -13.060093 
1339.544351 -25.770136 
1339.644351 -37.491601 
1339.744351 -47.876271 
1339.844351 -56.643811 
1339.944351 -63.585245 
1340.044351 -68.561859 
1340.144351 -71.500755 
1340.244351 -72.388380 
1340.344351 -71.263129 
1340.444351 -68.207947 
1340.544351 -63.343523 
1340.644351 -56.822467 
1340.744351 -48.824597 
1340.844351 -39.553346 
1340.944351 -29.233142 
1341.044351 -18.107534 
1341.144351 -6.437770 
1341.244351 5.498541 
1341.344351 17.409076 
1341.444351 28.989222 
1341.544351 39.925735 
1341.644351 49.902112 
1341.744351 58.606068 
1341.844351 65.739369 
1341.944351 71.030046 
1342.044351 74.246608 
1342.144351 75.213471 
1342.244351 73.826261 
1342.344351 70.065267 
1342.444351 64.005052 
1342.544351 55.818306 
1342.644351 45.772579 
1342.744351 34.219351 
1342.844351 21.576082 
1342.944351 8.302964 
1343.044351 -5.123077 
1343.144351 -18.234240 
1343.244351 -30.594945 
1343.344351 -41.820185 
1343.444351 -51.588121 
1343.544351 -59.646806 
1343.644351 -65.815698 
1343.744351 -69.983065 
1343.844351 -72.100582 
1343.944351 -72.176364 
1344.044351 -70.267479 
1344.144351 -66.472727 
1344.244351 -60.926193 
1344.344351 -53.791865 
1344.444351 -45.259372 
1344.544351 -35.540805 
1344.644351 -24.868429 
1344.744351 -13.493023 
1344.844351 -1.682543 
1344.944351 10.279289 
1345.044351 22.094888 
1345.144351 33.455667 
1345.244351 44.046324 
1345.344351 53.551018 
1345.444351 61.661763 
1345.544351 68.089234 
1345.644351 72.575845 
1345.744351 74.910575 
1345.844351 74.944526 
1345.944351 72.605723 
1346.044351 67.911267 
1346.144351 60.974857 
1346.244351 52.007922 
1346.344351 41.313290 
1346.444351 29.271316 
1346.544351 16.319544 
1346.644351 2.928033 
1346.744351 -10.426938 
1346.844351 -23.287908 
1346.944351 -35.237620 
1347.044351 -45.915140 
1347.144351 -55.026072 
1347.244351 -62.347088 
1347.344351 -67.725648 
1347.444351 -71.076127 
1347.544351 -72.373645 
1347.644351 -71.646784 
1347.744351 -68.970123 
1347.844351 -64.457285 
1347.944351 -58.254890 
1348.044351 -50.537622 
1348.144351 -41.504418 
1348.244351 -31.375663 
1348.344351 -20.391197 
1348.444351 -8.808820 
1348.544351 3.097023 
1348.644351 15.036798 
1348.744351 26.708109 
1348.844351 37.799075 
1348.944351 47.993320 
1349.044351 56.977001 
1349.144351 64.448162 
1349.244351 70.128480 
1349.344351 73.777134 
1349.444351 75.206073 
1349.544351 74.295474 
1349.644351 71.007723 
1349.744351 65.397957 
1349.844351 57.619204 
1349.944351 47.920621 
1350.044351 36.638086 
1350.144351 24.177553 
1350.244351 10.992680 
1350.344351 -2.440844 
1350.444351 -15.651413 
1350.544351 -28.195342 
1350.644351 -39.676279 
1350.744351 -49.758993 
1350.844351 -58.177244 
1350.944351 -64.736265 
1351.044351 -69.310882 
1351.144351 -71.840581 
1351.244351 -72.322752 
1351.344351 -70.805241 
1351.444351 -67.379026 
1351.544351 -62.171583 
1351.644351 -55.341279 
1351.744351 -47.072889 
1351.844351 -37.574207 
1351.944351 -27.073601 
1352.044351 -15.818248 
1352.144351 -4.072766 
1352.244351 7.882156 
1352.344351 19.751522 
1352.444351 31.228659 
1352.544351 41.999186 
1352.644351 51.746770 
1352.744351 60.161062 
1352.844351 66.948014 
1352.944351 71.842529 
1353.044351 74.623005 
1353.144351 75.126849 
1353.244351 73.265569 
1353.344351 69.037621 
1353.444351 62.537012 
1353.544351 53.955831 
1353.644351 43.579452 
1353.744351 31.774129 
1353.844351 18.967812 
1353.944351 5.626137 
1354.044351 -7.773779 
1354.144351 -20.768839 
1354.244351 -32.932246 
1354.344351 -43.890759 
1354.444351 -53.336102 
1354.544351 -61.030577 
1354.644351 -66.807659 
1354.744351 -70.568743 
1354.844351 -72.277329 
1354.944351 -71.951879 
1355.044351 -69.658330 
1355.144351 -65.502991 
1355.244351 -59.626297 
1355.344351 -52.197644 
1355.444351 -43.411357 
1355.544351 -33.483705 
1355.644351 -22.650754 
1355.744351 -11.166810 
1355.844351 0.696912 
1355.944351 12.653751 
1356.044351 24.403666 
1356.144351 35.636336 
1356.244351 46.035794 
1356.344351 55.287016 
1356.444351 63.084795 
1356.544351 69.145018 
1356.644351 73.218149 
1356.744351 75.104298 
1356.844351 74.668761 
1356.944351 71.856455 
1357.044351 66.703298 
1357.144351 59.342592 
1357.244351 50.004718 
1357.344351 39.009279 
1357.444351 26.749815 
1357.544351 13.672408 
1357.644351 0.250450 
1357.744351 -13.041616 
1357.844351 -25.752781 
1357.944351 -37.475904 
1358.044351 -47.862677 
1358.144351 -56.632667 
1358.244351 -63.576797 
1358.344351 -68.556253 
1358.444351 -71.498053 
1358.544351 -72.388561 
1358.644351 -71.266106 
1358.744351 -68.213574 
1358.844351 -63.351607 
1358.944351 -56.832771 
1359.044351 -48.836850 
1359.144351 -39.567245 
1359.244351 -29.248356 
1359.344351 -18.123706 
1359.444351 -6.454519 
1359.544351 5.481619 
1359.644351 17.392403 
1359.744351 28.973235 
1359.844351 39.910881 
1359.944351 49.888838 
1360.044351 58.594807 
1360.144351 65.730528 
1360.244351 71.023983 
1360.344351 74.243616 
1360.444351 75.213750 
1360.544351 73.829902 
1360.644351 70.072235 
1360.744351 64.015170 
1360.844351 55.831262 
1360.944351 45.787932 
1361.044351 34.236553 
1361.144351 21.594507 
1361.244351 8.321944 
1361.344351 -5.104216 
1361.444351 -18.216141 
1361.544351 -30.578192 
1361.644351 -41.805280 
1361.744351 -51.575470 
1361.844351 -59.636716 
1361.944351 -65.808373 
1362.044351 -69.978617 
1362.144351 -72.099038 
1362.244351 -72.177676 
1362.344351 -70.271535 
1362.444351 -66.479361 
1362.544351 -60.935195 
1362.644351 -53.802982 
1362.744351 -45.272320 
1362.844351 -35.555271 
1362.944351 -24.884070 
1363.044351 -13.509472 
1363.144351 -1.699411 
1363.244351 10.262414 
1363.344351 22.078436 
1363.444351 33.440079 
1363.544351 44.032048 
1363.644351 53.538497 
1363.744351 61.651422 
1363.844351 68.081463 
1363.944351 72.570980 
1364.044351 74.908872 
1364.144351 74.946145 
1364.244351 72.610706 
1364.344351 67.919523 
1364.444351 60.986155 
1364.544351 52.021896 
1364.644351 41.329454 
1364.744351 29.289085 
1364.844351 16.338273 
1364.944351 2.947045 
1365.044351 -10.408307 
1365.144351 -23.270282 
1365.244351 -35.221551 
1365.344351 -45.901093 
1365.444351 -55.014414 
1365.544351 -62.338084 
1365.644351 -67.719465 
1365.744351 -71.072841 
1365.844351 -72.373252 
1365.944351 -71.649209 
1366.044351 -68.975233 
1366.144351 -64.464893 
1366.244351 -58.264769 
1366.344351 -50.549508 
1366.444351 -41.518012 
1366.544351 -31.390642 
1366.644351 -20.407207 
1366.744351 -8.825485 
1366.844351 3.080102 
1366.944351 15.020040 
1367.044351 26.691949 
1367.144351 37.783958 
1367.244351 47.979693 
1367.344351 56.965303 
1367.444351 64.438804 
1367.544351 70.121834 
1367.644351 73.773507 
1367.744351 75.205685 
1367.844351 74.298440 
1367.944351 71.014033 
1368.044351 65.407464 
1368.144351 57.631622 
1368.244351 47.935534 
1368.344351 36.654965 
1368.444351 24.195786 
1368.544351 11.011603 
1368.644351 -2.421906 
1368.744351 -15.633113 
1368.844351 -28.178277 
1368.944351 -39.660968 
1369.044351 -49.745863 
1369.144351 -58.166621 
1369.244351 -64.728373 
1369.344351 -69.305853 
1369.444351 -71.838456 
1369.544351 -72.323498 
1369.644351 -70.808759 
1369.744351 -67.385159 
1369.844351 -62.180129 
1369.944351 -55.351994 
1370.044351 -47.085495 
1370.144351 -37.588395 
1370.244351 -27.089035 
1370.344351 -15.834566 
1370.444351 -4.089583 
1370.544351 7.865248 
1370.644351 19.734949 
1370.744351 31.212862 
1370.844351 41.984611 
1370.944351 51.733863 
1371.044351 60.150252 
1371.144351 66.939699 
1371.244351 71.837057 
1371.344351 74.620652 
1371.444351 75.127795 
1371.544351 73.269880 
1371.644351 69.045234 
1371.744351 62.547725 
1371.844351 53.969304 
1371.944351 43.595221 
1372.044351 31.791627 
1372.144351 18.986402 
1372.244351 5.645146 
1372.344351 -7.755020 
1372.444351 -20.750965 
1372.544351 -32.915824 
1372.644351 -43.876274 
1372.744351 -53.323941 
1372.844351 -61.021024 
1372.944351 -66.800901 
1373.044351 -70.564874 
1373.144351 -72.276360 
1373.244351 -71.953749 
1373.344351 -69.662915 
1373.444351 -65.510116 
1373.544351 -59.635741 
1373.644351 -52.209150 
1373.744351 -43.424634 
1373.844351 -33.498433 
1373.944351 -22.666586 
1374.044351 -11.183374 
1374.144351 0.680009 
1374.244351 12.636926 
1374.344351 24.387351 
1374.444351 35.620974 
1374.544351 46.021833 
1374.644351 55.274897 
1374.744351 63.074937 
1374.844351 69.137802 
1374.944351 73.213896 
1375.044351 75.103247 
1375.144351 74.671052 
1375.244351 71.862101 
1375.344351 66.712183 
1375.444351 59.354456 
1375.544351 50.019170 
1375.644351 39.025811 
1375.744351 26.767828 
1375.844351 13.691247 
1375.944351 0.269438 
1376.044351 -13.023138 
1376.144351 -25.735423 
1376.244351 -37.460203 
1376.344351 -47.849080 
1376.444351 -56.621519 
1376.544351 -63.568344 
1376.644351 -68.550644 
1376.744351 -71.495346 
1376.844351 -72.388737 
1376.944351 -71.269079 
1377.044351 -68.219198 
1377.144351 -63.359687 
1377.244351 -56.843072 
1377.344351 -48.849100 
1377.444351 -39.581142 
1377.544351 -29.263568 
1377.644351 -18.139877 
1377.744351 -6.471267 
1377.844351 5.464696 
1377.944351 17.375728 
1378.044351 28.957246 
1378.144351 39.896025 
1378.244351 49.875561 
1378.344351 58.583542 
1378.444351 65.721682 
1378.544351 71.017916 
1378.644351 74.240619 
1378.744351 75.214025 
1378.844351 73.833539 
1378.944351 70.079197 
1379.044351 64.025284 
1379.144351 55.844215 
1379.244351 45.803283 
1379.344351 34.253754 
1379.444351 21.612932 
1379.544351 8.340923 
1379.644351 -5.085354 
1379.744351 -18.198041 
1379.844351 -30.561437 
1379.944351 -41.790373 
1380.044351 -51.562817 
1380.144351 -59.626622 
1380.244351 -65.801045 
1380.344351 -69.974165 
1380.444351 -72.097490 
1380.544351 -72.178984 
1380.644351 -70.275588 
1380.744351 -66.485993 
1380.844351 -60.944193 
1380.944351 -53.814097 
1381.044351 -45.285267 
1381.144351 -35.569735 
1381.244351 -24.899709 
1381.344351 -13.525921 
1381.444351 -1.716278 
1381.544351 10.245539 
1381.644351 22.061982 
1381.744351 33.424489 
1381.844351 44.017770 
1381.944351 53.525974 
1382.044351 61.641078 
1382.144351 68.073689 
1382.244351 72.566109 
1382.344351 74.907164 
1382.444351 74.947760 
1382.544351 72.615684 
1382.644351 67.927774 
1382.744351 60.997448 
1382.844351 52.035867 
1382.944351 41.345615 
1383.044351 29.306853 
1383.144351 16.357000 
1383.244351 2.966058 
1383.344351 -10.389676 
1383.444351 -23.252654 
1383.544351 -35.205479 
1383.644351 -45.887043 
1383.744351 -55.002752 
1383.844351 -62.329076 
1383.944351 -67.713278 
1384.044351 -71.069551 
1384.144351 -72.372856 
1384.244351 -71.651631 
1384.344351 -68.980339 
1384.444351 -64.472498 
1384.544351 -58.274646 
1384.644351 -50.561391 
1384.744351 -41.531605 
1384.844351 -31.405618 
1384.944351 -20.423215 
1385.044351 -8.842149 
1385.144351 3.063181 
1385.244351 15.003281 
1385.344351 26.675787 
1385.444351 37.768839 
1385.544351 47.966064 
1385.644351 56.953601 
1385.744351 64.429443 
1385.844351 70.115184 
1385.944351 73.769875 
1386.044351 75.205293 
1386.144351 74.301401 
1386.244351 71.020338 
1386.344351 65.416966 
1386.444351 57.644037 
1386.544351 47.950445 
1386.644351 36.671843 
1386.744351 24.214017 
1386.844351 11.030526 
1386.944351 -2.402967 
1387.044351 -15.614811 
1387.144351 -28.161209 
1387.244351 -39.645654 
1387.344351 -49.732729 
1387.444351 -58.155994 
1387.544351 -64.720478 
1387.644351 -69.300819 
1387.744351 -71.836327 
1387.844351 -72.324240 
1387.944351 -70.812273 
1388.044351 -67.391289 
1388.144351 -62.188672 
1388.244351 -55.362706 
1388.344351 -47.098098 
1388.444351 -37.602581 
1388.544351 -27.104467 
1388.644351 -15.850883 
1388.744351 -4.106398 
1388.844351 7.848341 
1388.944351 19.718376 
1389.044351 31.197063 
1389.144351 41.970034 
1389.244351 51.720952 
1389.344351 60.139438 
1389.444351 66.931380 
1389.544351 71.831581 
1389.644351 74.618294 
1389.744351 75.128736 
1389.844351 73.274187 
1389.944351 69.052842 
1390.044351 62.558433 
1390.144351 53.982773 
1390.244351 43.610987 
1390.344351 31.809123 
1390.444351 19.004991 
1390.544351 5.664155 
1390.644351 -7.736261 
1390.744351 -20.733088 
1390.844351 -32.899400 
1390.944351 -43.861787 
1391.044351 -53.311775 
1391.144351 -61.011467 
1391.244351 -66.794139 
1391.344351 -70.561001 
1391.444351 -72.275386 
1391.544351 -71.955614 
1391.644351 -69.667496 
1391.744351 -65.517237 
1391.844351 -59.645182 
1391.944351 -52.220653 
1392.044351 -43.437909 
1392.144351 -33.513159 
1392.244351 -22.682417 
1392.344351 -11.199938 
1392.444351 0.663107 
1392.544351 12.620100 
1392.644351 24.371034 
1392.744351 35.605610 
1392.844351 46.007869 
1392.944351 55.262774 
1393.044351 63.065075 
1393.144351 69.130581 
1393.244351 73.209638 
1393.344351 75.102192 
