# time model 
2276.235666 0.994047 
2276.235729 0.994040 
2276.235792 0.994033 
2276.235855 0.994026 
2276.235918 0.994019 
2276.235981 0.994012 
2276.236044 0.994005 
2276.236108 0.993998 
2276.236171 0.993991 
2276.236234 0.993984 
2276.236297 0.993978 
2276.236360 0.993971 
2276.236423 0.993964 
2276.236486 0.993957 
2276.236549 0.993950 
2276.236612 0.993943 
2276.236676 0.993937 
2276.236739 0.993930 
2276.236802 0.993923 
2276.236865 0.993916 
2276.236928 0.993910 
2276.236991 0.993903 
2276.237054 0.993896 
2276.237117 0.993889 
2276.237181 0.993883 
2276.237244 0.993876 
2276.237307 0.993869 
2276.237370 0.993863 
2276.237433 0.993856 
2276.237496 0.993850 
2276.237559 0.993843 
2276.237622 0.993836 
2276.237685 0.993830 
2276.237749 0.993823 
2276.237812 0.993817 
2276.237875 0.993810 
2276.237938 0.993804 
2276.238001 0.993797 
2276.238064 0.993791 
2276.238127 0.993784 
2276.238190 0.993778 
2276.238254 0.993771 
2276.238317 0.993765 
2276.238380 0.993758 
2276.238443 0.993752 
2276.238506 0.993746 
2276.238569 0.993739 
2276.238632 0.993733 
2276.238695 0.993726 
2276.238759 0.993720 
2276.238822 0.993714 
2276.238885 0.993707 
2276.238948 0.993701 
2276.239011 0.993695 
2276.239074 0.993689 
2276.239137 0.993682 
2276.239200 0.993676 
2276.239263 0.993670 
2276.239327 0.993664 
2276.239390 0.993657 
2276.239453 0.993651 
2276.239516 0.993645 
2276.239579 0.993639 
2276.239642 0.993633 
2276.239705 0.993626 
2276.239768 0.993620 
2276.239832 0.993614 
2276.239895 0.993608 
2276.239958 0.993602 
2276.240021 0.993596 
2276.240084 0.993590 
2276.240147 0.993584 
2276.240210 0.993577 
2276.240273 0.993571 
2276.240336 0.993565 
2276.240400 0.993559 
2276.240463 0.993553 
2276.240526 0.993547 
2276.240589 0.993541 
2276.240652 0.993535 
2276.240715 0.993529 
2276.240778 0.993523 
2276.240841 0.993517 
2276.240905 0.993511 
2276.240968 0.993506 
2276.241031 0.993500 
2276.241094 0.993494 
2276.241157 0.993488 
2276.241220 0.993482 
2276.241283 0.993476 
2276.241346 0.993470 
2276.241409 0.993464 
2276.241473 0.993459 
2276.241536 0.993453 
2276.241599 0.993447 
2276.241662 0.993441 
2276.241725 0.993435 
2276.241788 0.993430 
2276.241851 0.993424 
2276.241914 0.993418 
2276.241978 0.993412 
2276.242041 0.993406 
2276.242104 0.993401 
2276.242167 0.993395 
2276.242230 0.993389 
2276.242293 0.993384 
2276.242356 0.993378 
2276.242419 0.993372 
2276.242483 0.993367 
2276.242546 0.993361 
2276.242609 0.993355 
2276.242672 0.993350 
2276.242735 0.993344 
2276.242798 0.993338 
2276.242861 0.993333 
2276.242924 0.993327 
2276.242987 0.993322 
2276.243051 0.993316 
2276.243114 0.993311 
2276.243177 0.993305 
2276.243240 0.993299 
2276.243303 0.993294 
2276.243366 0.993288 
2276.243429 0.993283 
2276.243492 0.993277 
2276.243556 0.993272 
2276.243619 0.993266 
2276.243682 0.993261 
2276.243745 0.993255 
2276.243808 0.993250 
2276.243871 0.993245 
2276.243934 0.993239 
2276.243997 0.993234 
