# time model 
2294.422180 0.998621 
2294.422462 0.998627 
2294.422745 0.998633 
2294.423028 0.998639 
2294.423310 0.998645 
2294.423593 0.998651 
2294.423876 0.998657 
2294.424158 0.998663 
2294.424441 0.998669 
2294.424724 0.998675 
2294.425006 0.998681 
2294.425289 0.998687 
2294.425572 0.998693 
2294.425854 0.998700 
2294.426137 0.998706 
2294.426419 0.998712 
2294.426702 0.998718 
2294.426985 0.998724 
2294.427267 0.998730 
2294.427550 0.998736 
2294.427833 0.998742 
2294.428115 0.998748 
2294.428398 0.998754 
2294.428681 0.998761 
2294.428963 0.998767 
2294.429246 0.998773 
2294.429529 0.998779 
2294.429811 0.998785 
2294.430094 0.998791 
2294.430377 0.998797 
2294.430659 0.998804 
2294.430942 0.998810 
2294.431225 0.998816 
2294.431507 0.998822 
2294.431790 0.998828 
2294.432073 0.998835 
2294.432355 0.998841 
2294.432638 0.998847 
2294.432921 0.998853 
2294.433203 0.998859 
2294.433486 0.998866 
2294.433769 0.998872 
2294.434051 0.998878 
2294.434334 0.998884 
2294.434617 0.998890 
2294.434899 0.998897 
2294.435182 0.998903 
2294.435465 0.998909 
2294.435747 0.998915 
2294.436030 0.998922 
2294.436313 0.998928 
2294.436595 0.998934 
2294.436878 0.998941 
2294.437161 0.998947 
2294.437443 0.998953 
2294.437726 0.998959 
2294.438009 0.998966 
2294.438291 0.998972 
2294.438574 0.998978 
2294.438857 0.998985 
2294.439139 0.998991 
2294.439422 0.998997 
2294.439705 0.999004 
2294.439987 0.999010 
2294.440270 0.999016 
2294.440552 0.999023 
2294.440835 0.999029 
2294.441118 0.999035 
2294.441400 0.999042 
2294.441683 0.999048 
2294.441966 0.999054 
2294.442248 0.999061 
2294.442531 0.999067 
2294.442814 0.999073 
2294.443096 0.999080 
2294.443379 0.999086 
2294.443662 0.999093 
2294.443944 0.999099 
2294.444227 0.999105 
2294.444510 0.999112 
2294.444792 0.999118 
2294.445075 0.999125 
2294.445358 0.999131 
2294.445640 0.999138 
2294.445923 0.999144 
2294.446206 0.999150 
2294.446488 0.999157 
2294.446771 0.999163 
2294.447054 0.999170 
2294.447336 0.999176 
2294.447619 0.999183 
2294.447902 0.999189 
2294.448184 0.999196 
2294.448467 0.999202 
2294.448750 0.999209 
2294.449032 0.999215 
2294.449315 0.999222 
2294.449598 0.999228 
2294.449880 0.999235 
2294.450163 0.999241 
2294.450446 0.999248 
2294.450728 0.999254 
2294.451011 0.999261 
2294.451294 0.999267 
2294.451576 0.999274 
2294.451859 0.999280 
2294.452142 0.999287 
2294.452424 0.999294 
2294.452707 0.999300 
2294.452990 0.999307 
2294.453272 0.999314 
2294.453555 0.999320 
2294.453838 0.999327 
2294.454120 0.999334 
2294.454403 0.999341 
2294.454685 0.999347 
2294.454968 0.999354 
2294.455251 0.999361 
2294.455533 0.999368 
2294.455816 0.999375 
2294.456099 0.999382 
2294.456381 0.999389 
2294.456664 0.999396 
2294.456947 0.999403 
2294.457229 0.999409 
2294.457512 0.999416 
2294.457795 0.999424 
2294.458077 0.999431 
2294.458360 0.999438 
2294.458643 0.999445 
2294.458925 0.999452 
2294.459208 0.999459 
2294.459491 0.999466 
2294.459773 0.999473 
2294.460056 0.999480 
2294.460339 0.999487 
2294.460621 0.999495 
2294.460904 0.999502 
2294.461187 0.999509 
2294.461469 0.999516 
2294.461752 0.999524 
2294.462035 0.999531 
2294.462317 0.999538 
2294.462600 0.999545 
2294.462883 0.999553 
2294.463165 0.999560 
2294.463448 0.999567 
2294.463731 0.999575 
2294.464013 0.999582 
2294.464296 0.999589 
2294.464579 0.999597 
2294.464861 0.999604 
2294.465144 0.999612 
2294.465427 0.999619 
2294.465709 0.999626 
2294.465992 0.999634 
2294.466275 0.999641 
2294.466557 0.999649 
2294.466840 0.999656 
2294.467123 0.999664 
2294.467405 0.999671 
2294.467688 0.999679 
2294.467971 0.999687 
2294.468253 0.999694 
2294.468536 0.999702 
2294.468818 0.999709 
2294.469101 0.999717 
2294.469384 0.999725 
2294.469666 0.999732 
2294.469949 0.999740 
2294.470232 0.999748 
2294.470514 0.999756 
2294.470797 0.999763 
2294.471080 0.999771 
2294.471362 0.999779 
2294.471645 0.999787 
2294.471928 0.999795 
2294.472210 0.999803 
2294.472493 0.999811 
2294.472776 0.999818 
2294.473058 0.999826 
2294.473341 0.999834 
2294.473624 0.999842 
2294.473906 0.999850 
2294.474189 0.999858 
2294.474472 0.999867 
2294.474754 0.999875 
2294.475037 0.999883 
2294.475320 0.999891 
2294.475602 0.999899 
2294.475885 0.999907 
2294.476168 0.999916 
2294.476450 0.999924 
2294.476733 0.999932 
2294.477016 0.999940 
2294.477298 0.999949 
2294.477581 0.999957 
2294.477864 0.999966 
2294.478146 0.999974 
2294.478429 0.999983 
2294.478712 0.999991 
2294.478994 1.000000 
2294.479277 1.000008 
2294.479560 1.000017 
2294.479842 1.000025 
2294.480125 1.000034 
2294.480408 1.000043 
2294.480690 1.000052 
2294.480973 1.000060 
2294.481256 1.000069 
2294.481538 1.000078 
2294.481821 1.000087 
2294.482104 1.000096 
2294.482386 1.000105 
2294.482669 1.000114 
2294.482951 1.000123 
2294.483234 1.000132 
2294.483517 1.000141 
2294.483799 1.000151 
